acceleration_ecic_x_m_s2,acceleration_ecic_y_m_s2,acceleration_ecic_z_m_s2,aero_force_body_x_n,aero_force_body_y_n,aero_force_body_z_n,aero_moment_body_x_nm,aero_moment_body_y_nm,aero_moment_body_z_nm,air_relative_speed_m_s,air_relative_velocity_m_s,angular_acceleration_body_x_rad_s2,angular_acceleration_body_y_rad_s2,angular_acceleration_body_z_rad_s2,attitude_quaternion,attitude_rate_rad_s,body_id,candidate_index,configuration_variant_id,deployment_time_s,drag_force_n,event_id,fidelity,force_body_x_n,force_body_y_n,force_body_z_n,force_ecic_x_n,force_ecic_y_n,force_ecic_z_n,gravity_force_body_x_n,gravity_force_body_y_n,gravity_force_body_z_n,heat_rate_w_m2,inertia_x_kg_m2,inertia_xz_kg_m2,inertia_y_kg_m2,inertia_z_kg_m2,mass_kg,mass_property_profile_id,moment_body_x_nm,moment_body_y_nm,moment_body_z_nm,parent_event_id,phase,pitch_deg,position_m,projected_area_m2,propellant_mass_rate_kg_s,propulsion_force_body_x_n,propulsion_force_body_y_n,propulsion_force_body_z_n,propulsion_moment_body_x_nm,propulsion_moment_body_y_nm,propulsion_moment_body_z_nm,query_id,roll_deg,rotation_equation_residual_nm,rotation_equation_residual_normalized,shape,speed_m_s,termination,time_s,total_force_body_x_n,total_force_body_y_n,total_force_body_z_n,total_force_ecic_n,total_force_ecic_x_n,total_force_ecic_y_n,total_force_ecic_z_n,total_moment_body_x_nm,total_moment_body_y_nm,total_moment_body_z_nm,translation_equation_residual_n,translation_equation_residual_normalized,velocity_m_s,wind_velocity_m_s,yaw_deg
,,,,,,,,,13.081112441606713,"[7.198447891534861, 0.0, -10.922355545522917]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,24.84809642304531,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1105.364449618007, 0.0, 5323.416451602091]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,13.081112441606713,,36.0,,,,,,,,,,,,,"[7.198447891534861, 0.0, -10.922355545522917]","[0.0, 0.0, 0.0]",
,,,,,,,,,21.913467555427413,"[7.186310677707349, 0.0, -20.701618273609416]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,69.86087070603169,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1112.5573420872986, 0.0, 5307.6019505442355]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,21.913467555427413,,37.0,,,,,,,,,,,,,"[7.186310677707349, 0.0, -20.701618273609416]","[0.0, 0.0, 0.0]",
,,,,,,,,,31.27398806129783,"[7.167784291228987, 0.0, -30.44150452281572]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,142.72007417139486,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1119.734934077668, 0.0, 5282.026337450081]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,31.27398806129783,,38.0,,,,,,,,,,,,,"[7.167784291228987, 0.0, -30.44150452281572]","[0.0, 0.0, 0.0]",
,,,,,,,,,40.75431987429289,"[7.142666406649185, 0.0, -40.12352059602335]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,243.3709974739944,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1126.8907118692578, 0.0, 5246.7382308658825]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,40.75431987429289,,39.0,,,,,,,,,,,,,"[7.142666406649185, 0.0, -40.12352059602335]","[0.0, 0.0, 0.0]",
,,,,,,,,,50.23500715083638,"[7.110908086393506, 0.0, -49.729175839052935]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,371.7322724981645,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1134.018052840323, 0.0, 5201.804749481252]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,50.23500715083638,,40.0,,,,,,,,,,,,,"[7.110908086393506, 0.0, -49.729175839052935]","[0.0, 0.0, 0.0]",
,,,,,,,,,59.660726403343055,"[7.072513660942593, 0.0, -59.240035664154824]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,527.6897444055154,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1141.1103157364357, 0.0, 5147.311477384801]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,59.660726403343055,,41.0,,,,,,,,,,,,,"[7.072513660942593, 0.0, -59.240035664154824]","[0.0, 0.0, 0.0]",
,,,,,,,,,68.99657197170703,"[7.027515358558274, 0.0, -68.63775179689509]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,711.0890453660991,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1148.1608787063983, 0.0, 5083.362392559946]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,68.99657197170703,,42.0,,,,,,,,,,,,,"[7.027515358558274, 0.0, -68.63775179689509]","[0.0, 0.0, 0.0]",
,,,,,,,,,78.21580326462963,"[6.975964920873999, 0.0, -77.90409356223833]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,921.7268609313122,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1155.1631622874286, 0.0, 5010.079765256352]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,78.21580326462963,,43.0,,,,,,,,,,,,,"[6.975964920873999, 0.0, -77.90409356223833]","[0.0, 0.0, 0.0]",
,,,,,,,,,87.29552953366019,"[6.9179305491720005, 0.0, -87.02098432837319]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,1159.3410229084336,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1162.1106471327155, 0.0, 4927.604022673267]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,87.29552953366019,,44.0,,,,,,,,,,,,,"[6.9179305491720005, 0.0, -87.02098432837319]","[0.0, 0.0, 0.0]",
,,,,,,,,,96.2149459759678,"[6.853495914521768, 0.0, -95.97054455877614]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,1423.5996184137048,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1168.9968898663035, 0.0, 4836.093573979174]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,96.2149459759678,,45.0,,,,,,,,,,,,,"[6.853495914521768, 0.0, -95.97054455877614]","[0.0, 0.0, 0.0]",
,,,,,,,,,104.95454187112004,"[6.782760090497905, 0.0, -104.73514226338473]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,1714.0893492174919,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1175.8155384671388, 0.0, 4735.724588631133]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,104.95454187112004,,46.0,,,,,,,,,,,,,"[6.782760090497905, 0.0, -104.73514226338473]","[0.0, 0.0, 0.0]",
,,,,,,,,,113.49573005481916,"[6.705837936486292, 0.0, -113.29745133164278]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,2030.303418640654,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1182.5603478371459, 0.0, 4626.690720331903]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,113.49573005481916,,47.0,,,,,,,,,,,,,"[6.705837936486292, 0.0, -113.29745133164278]","[0.0, 0.0, 0.0]",
,,,,,,,,,121.82067927920693,"[6.622860704786298, 0.0, -121.64051798694543]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,2371.6292661366524,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1189.2251958780812, 0.0, 4509.202768603364]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,121.82067927920693,,48.0,,,,,,,,,,,,,"[6.622860704786298, 0.0, -121.64051798694543]","[0.0, 0.0, 0.0]",
,,,,,,,,,129.91225358796208,"[6.533976744942627, 0.0, -129.74783535843486]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,2737.336511163262,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1195.8041002323298, 0.0, 4383.48826983595]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,129.91225358796208,,49.0,,,,,,,,,,,,,"[6.533976744942627, 0.0, -129.74783535843486]","[0.0, 0.0, 0.0]",
,,,,,,,,,137.75401292874182,"[6.439352223171116, 0.0, -137.6034259054545]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,3126.565505981007,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1202.2912357413425, 0.0, 4249.791009806556]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,137.75401292874182,,50.0,,,,,,,,,,,,,"[6.439352223171116, 0.0, -137.6034259054545]","[0.0, 0.0, 0.0]",
,,,,,,,,,145.33025139307168,"[6.339171795766258, 0.0, -145.19193114948632]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,3538.3169290266364,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1208.6809526050447, 0.0, 4108.370450060705]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,145.33025139307168,,51.0,,,,,,,,,,,,,"[6.339171795766258, 0.0, -145.19193114948632]","[0.0, 0.0, 0.0]",
,,,,,,,,,152.62605989739808,"[6.233639186048906, 0.0, -152.4987078709269]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,3971.4428735329816,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1214.9677951703334, 0.0, 3959.501061247485]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,152.62605989739808,,52.0,,,,,,,,,,,,,"[6.233639186048906, 0.0, -152.4987078709269]","[0.0, 0.0, 0.0]",
,,,,,,,,,159.62740523561635,"[6.1229776204868935, 0.0, -159.5099296198036]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,4424.639896926295,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1221.1465212296139, 0.0, 3803.471557491973]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,159.62740523561635,,53.0,,,,,,,,,,,,,"[6.1229776204868935, 0.0, -159.5099296198036]","[0.0, 0.0, 0.0]",
,,,,,,,,,166.3212200065346,"[6.007430083852879, 0.0, -166.21269207930453]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,4896.444492054652,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1227.2121216681624, 0.0, 3640.584027196124]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,166.3212200065346,,54.0,,,,,,,,,,,,,"[6.007430083852879, 0.0, -166.21269207930453]","[0.0, 0.0, 0.0]",
,,,,,,,,,172.6954992175526,"[5.887259357090658, 0.0, -172.5951205198515]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,5385.231418566155,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1233.159840260863, 0.0, 3471.1529572720983]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,172.6954992175526,,55.0,,,,,,,,,,,,,"[5.887259357090658, 0.0, -172.5951205198515]","[0.0, 0.0, 0.0]",
,,,,,,,,,178.7394000068152,"[5.762747805716483, 0.0, -178.6464773023079]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,5889.215289389066,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1238.9851933845669, 0.0, 3295.5041497162106]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,178.7394000068152,,56.0,,,,,,,,,,,,,"[5.762747805716483, 0.0, -178.6464773023079]","[0.0, 0.0, 0.0]",
,,,,,,,,,184.4433412302465,"[5.6341968915140805, 0.0, -184.3572671460629]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,6406.455741748636,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1244.6839893825384, 0.0, 3113.9735315981993]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,184.4433412302465,,57.0,,,,,,,,,,,,,"[5.6341968915140805, 0.0, -184.3572671460629]","[0.0, 0.0, 0.0]",
,,,,,,,,,189.7990998029625,"[5.501926386208928, 0.0, -189.71933768610847]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,6934.866434128138,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1250.252347293086, 0.0, 2926.905861925428]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,189.7990998029625,,58.0,,,,,,,,,,,,,"[5.501926386208928, 0.0, -189.71933768610847]","[0.0, 0.0, 0.0]",
,,,,,,,,,194.7999007690631,"[5.3662732727974864, 0.0, -194.72597271755632]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,7472.228001108996,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1255.6867146365707, 0.0, 2734.653341386452]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,194.7999007690631,,59.0,,,,,,,,,,,,,"[5.3662732727974864, 0.0, -194.72597271755632]","[0.0, 0.0, 0.0]",
,,,,,,,,,199.44049816265036,"[5.227590328208086, 0.0, -199.37197547982154]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,8016.204969782908,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1260.9838839445806, 0.0, 2537.5741336101605]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,199.44049816265036,,60.0,,,,,,,,,,,,,"[5.227590328208086, 0.0, -199.37197547982154]","[0.0, 0.0, 0.0]",
,,,,,,,,,203.71724385594047,"[5.086244389824288, 0.0, -203.65373937708017]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,8564.366498778492,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1266.1410077131006, 0.0, 2336.030809210187]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,203.71724385594047,,61.0,,,,,,,,,,,,,"[5.086244389824288, 0.0, -203.65373937708017]","[0.0, 0.0, 0.0]",
,,,,,,,,,207.62814179230182,"[4.942614317857889, 0.0, -207.56930367428873]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,9114.210649861707,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1271.155611468732, 0.0, 2130.3887264247546]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,207.62814179230182,,62.0,,,,,,,,,,,,,"[4.942614317857889, 0.0, -207.56930367428873]","[0.0, 0.0, 0.0]",
,,,,,,,,,211.17288528661254,"[4.797088675286905, 0.0, -211.11839195227464]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,9663.191749907006,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1276.0256046538568, 0.0, 1921.014364509142]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,211.17288528661254,,63.0,,,,,,,,,,,,,"[4.797088675286905, 0.0, -211.11839195227464]","[0.0, 0.0, 0.0]",
,,,,,,,,,214.35287544695794,"[4.650063156682578, 0.0, -214.30243144915067]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,10208.750256124475,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1280.7492890631884, 0.0, 1708.2736280906454]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,214.35287544695794,,64.0,,,,,,,,,,,,,"[4.650063156682578, 0.0, -214.30243144915067]","[0.0, 0.0, 0.0]",
,,,,,,,,,217.17121922675744,"[4.501937806308953, 0.0, -217.1245518508316]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,10748.344408517216,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1285.3253646000744, 0.0, 1492.5301423580534]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,217.17121922675744,,65.0,,,,,,,,,,,,,"[4.501937806308953, 0.0, -217.1245518508316]","[0.0, 0.0, 0.0]",
,,,,,,,,,219.63270614405863,"[4.353114073948808, 0.0, -219.58956260720043]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,11279.482849140464,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1289.752932165426, 0.0, 1274.143560143793]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,219.63270614405863,,66.0,,,,,,,,,,,,,"[4.353114073948808, 0.0, -219.58956260720043]","[0.0, 0.0, 0.0]",
,,,,,,,,,221.7437632877853,"[4.203991763570468, 0.0, -221.70390842355755]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,11799.757315384335,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1294.0314935440758, 0.0, 1053.467902597846]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,221.7437632877853,,67.0,,,,,,,,,,,,,"[4.203991763570468, 0.0, -221.70390842355755]","[0.0, 0.0, 0.0]",
,,,,,,,,,223.5123888469157,"[4.054965934832006, 0.0, -223.47560318594557]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,12306.874480094602,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1298.160948211076, 0.0, 830.8499552003441]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,223.5123888469157,,68.0,,,,,,,,,,,,,"[4.054965934832006, 0.0, -223.47560318594557]","[0.0, 0.0, 0.0]",
,,,,,,,,,224.94806502204202,"[3.9064238202335475, 0.0, -224.91414319712658]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,12798.686018516417,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1302.1415870420378, 0.0, 606.6277402916803]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,224.94806502204202,,69.0,,,,,,,,,,,,,"[3.9064238202335475, 0.0, -224.91414319712658]","[0.0, 0.0, 0.0]",
,,,,,,,,,226.0616517818751,"[3.7587418212901187, 0.0, -226.0304011991985]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,13273.216031754995,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1305.9740829748957, 0.0, 381.12908611985176]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,226.0616517818751,,70.0,,,,,,,,,,,,,"[3.7587418212901187, 0.0, -226.0304011991985]","[0.0, 0.0, 0.0]",
,,,,,,,,,226.86526348250794,"[3.6122826453428702, 0.0, -226.83650321118492]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,13728.685046793755,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1309.6594787331642, 0.0, 154.6703106475796]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,226.86526348250794,,71.0,,,,,,,,,,,,,"[3.6122826453428702, 0.0, -226.83650321118492]","[0.0, 0.0, 0.0]",
,,,,,,,,,227.3854820988213,"[3.4675962431522853, 0.0, -227.3590403868029]",,,,,,hl20-synthetic-spent-booster,2,nominal,25.0,14044.977322960925,booster-release,point_mass_3dof,,,,,,,,,,,,,,,1500.0,generic_slender_body_v1,,,,booster-release,ballistic,,"[1313.199171780556, 0.0, -72.44496391347857]",7.391596196356832,,,,,,,,query-000002,,,,cylinder,227.3854820988213,ground_contact,72.0,,,,,,,,,,,,,"[3.4675962431522853, 0.0, -227.3590403868029]","[0.0, 0.0, 0.0]",
-2.0800427778491635,0.0,-11.65121273697049,160.9383165752948,-0.0,-4167.052383512669,0.0,6250.578575269003,-0.0,136.7444053454661,"[102.31056213394689, 0.0, 90.72806219203036]",0.0,1.2501157150538005,0.0,"[0.9039130111574266, 0.0, 0.4277163408853044, 0.0]","[0.0, 0.0, 0.0]",hl20-synthetic-spent-booster,0,nominal,25.0,4170.1590747453165,booster-release,pseudo_6dof,160.9383165752948,-0.0,-4167.052383512669,-3120.0641667737455,0.0,-2766.844105455736,11374.292985353568,0.0,-9327.852034844975,0.0,5000.0,0.0,5000.0,500.0,1500.0,generic_slender_body_v1,0.0,6250.578575269003,-0.0,booster-release,ballistic,50.64544092445401,"[3488.2196893558244, 0.0, 3960.7852557425117]",9.67044370347583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,0.0,0.0,0.0,cylinder,136.7444053454661,,25.0,11535.231301928863,0.0,-13494.904418357644,17753.140748881822,-3120.0641667737455,0.0,-17476.819105455736,0.0,6250.578575269003,-0.0,0.0,0.0,"[102.31056213394689, 0.0, 90.72806219203036]","[0.0, 0.0, 0.0]",0.0
-1.8118462232262005,0.0,-11.237969072099318,1769.0175981529715,-0.0,-2977.6440416321234,0.0,3444.1824345609666,-0.0,127.85079793603602,"[100.3232652102429, 0.0, 79.25319545883548]",0.0,0.6888364869121933,0.0,"[0.752377148238578, 0.0, 0.658732591275386, 0.0]","[0.0, 1.022283627887218, 0.0]",hl20-synthetic-spent-booster,0,nominal,25.0,3463.493511072627,booster-release,pseudo_6dof,1769.0175981529715,-0.0,-2977.6440416321234,-2717.769334839301,0.0,-2146.978608148981,14580.978771384249,0.0,-1943.8164957286617,0.0,5000.0,0.0,5000.0,500.0,1500.0,generic_slender_body_v1,0.0,3444.1824345609666,-0.0,booster-release,ballistic,82.40656896939969,"[3589.518209353818, 0.0, 4045.7445568516546]",9.28028408853242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,0.0,0.0,0.0,cylinder,127.85079793603602,,26.000000000000014,16349.99636953722,0.0,-4921.460537360785,17074.63484542729,-2717.769334839301,0.0,-16856.95360814898,0.0,3444.1824345609666,-0.0,7.499885442698834e-12,4.392413372580765e-16,"[100.3232652102429, 0.0, 79.25319545883548]","[0.0, 0.0, 0.0]",0.0
-0.4848942516943793,0.0,-10.141974055615895,882.0922005365508,-0.0,62.720246768576736,0.0,-1241.571740349381,-0.0,120.59492467272823,"[99.18780100557936, 0.0, 68.59239016464278]",0.0,-0.24831434806987618,0.0,"[0.26385890550402274, 0.0, 0.9645612878330849, 0.0]","[0.0, 1.147491370196516, 0.0]",hl20-synthetic-spent-booster,0,nominal,25.0,884.3192181571801,booster-release,pseudo_6dof,882.0922005365508,-0.0,62.720246768576736,-727.3413775415689,0.0,-502.9860834238446,7487.6151558658385,0.0,12661.71330343067,0.0,5000.0,0.0,5000.0,500.0,1500.0,generic_slender_body_v1,0.0,-1241.571740349381,-0.0,booster-release,ballistic,30.59831961001427,"[3689.1423169689756, 0.0, 4119.560898046171]",2.6864348546053476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,180.0,0.0,0.0,cylinder,120.59492467272823,,27.00000000000003,8369.707356402389,0.0,12724.433550199246,15230.338486233733,-727.3413775415689,0.0,-15212.961083423843,0.0,-1241.571740349381,-0.0,0.0,0.0,"[99.18780100557936, 0.0, 68.59239016464278]","[0.0, 0.0, 0.0]",180.0
-1.4920174553613188,0.0,-10.690207831311719,1546.9304257300196,-0.0,2091.0009437575086,0.0,-3762.5464374752473,-0.0,113.96758603179276,"[98.06265938203381, 0.0, 58.07172720728478]",0.0,-0.7525092874950495,0.0,"[-0.19827519226910534, 0.0, 0.980146391173609, 0.0]","[0.0, 0.6260450218389843, 0.0]",hl20-synthetic-spent-booster,0,nominal,25.0,2601.014934375434,booster-release,pseudo_6dof,1546.9304257300196,-0.0,2091.0009437575086,-2238.026183041978,0.0,-1325.33674696758,-5717.435253704949,0.0,13553.386979656296,0.0,5000.0,0.0,5000.0,500.0,1500.0,generic_slender_body_v1,0.0,-3762.5464374752473,-0.0,booster-release,ballistic,-22.8722301311834,"[3787.8509837304446, 0.0, 4182.937666428947]",8.91340411804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,180.0,4.547473508864641e-13,1.2086159159582618e-16,cylinder,113.96758603179276,,28.000000000000043,-4170.50482797493,0.0,15644.387923413804,16190.737599578897,-2238.026183041978,0.0,-16035.311746967578,0.0,-3762.5464374752473,-0.0,2.033691978340166e-12,1.256083588429634e-16,"[98.06265938203381, 0.0, 58.07172720728478]","[0.0, 0.0, 0.0]",180.0
-1.4657964624695168,0.0,-10.526947791043856,1099.868204349696,-0.0,2189.0439309650446,0.0,-3177.6073715266043,-0.0,107.57815721686933,"[96.55052929854875, 0.0, 47.44528640810944]",0.0,-0.6355214743053209,0.0,"[-0.31857419806893655, 0.0, 0.9478979271655434, 0.0]","[0.0, -0.1059585249209625, 0.0]",hl20-synthetic-spent-booster,0,nominal,25.0,2449.8210952300815,booster-release,pseudo_6dof,1099.868204349696,-0.0,2189.0439309650446,-2198.6946937042753,0.0,-1080.4466865657855,-8884.113584389186,0.0,11724.15840562966,0.0,5000.0,0.0,5000.0,500.0,1500.0,generic_slender_body_v1,0.0,-3177.6073715266043,-0.0,booster-release,ballistic,-37.153440650738645,"[3885.1543587508213, 0.0, 4235.681834906159]",9.480789442027543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,180.0,4.547473508864641e-13,1.4310998739532499e-16,cylinder,107.57815721686933,,29.000000000000057,-7784.245380039491,0.0,13913.202336594704,15942.762476926335,-2198.6946937042753,0.0,-15790.421686565784,0.0,-3177.6073715266043,-0.0,4.547473508864641e-12,2.8523748725768913e-16,"[96.55052929854875, 0.0, 47.44528640810944]","[0.0, 0.0, 0.0]",180.0
-1.0747774361348716,0.0,-10.224849961501926,1369.7575858436535,-0.0,1056.5742199815897,0.0,-1037.9670298132405,-0.0,102.19599803471756,"[95.24023242663152, 0.0, 37.0583343073215]",0.0,-0.2075934059626481,0.0,"[-0.14248991884783993, 0.0, 0.9897962532899062, 0.0]","[0.0, -0.5468943001591441, 0.0]",hl20-synthetic-spent-booster,0,nominal,25.0,1729.908935841982,booster-release,pseudo_6dof,1369.7575858436535,-0.0,1056.5742199815897,-1612.1661542023076,0.0,-627.2999422528915,-4149.271709487691,0.0,14112.650664615421,0.0,5000.0,0.0,5000.0,500.0,1500.0,generic_slender_body_v1,0.0,-1037.9670298132405,-0.0,booster-release,ballistic,-16.383905687344736,"[3981.0176352303474, 0.0, 4277.908476160902]",7.455406050973744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,180.0,0.0,0.0,cylinder,102.19599803471756,,30.00000000000007,-2779.514123644037,0.0,15169.224884597012,15421.772996741129,-1612.1661542023076,0.0,-15337.27494225289,0.0,-1037.9670298132405,-0.0,4.547473508864641e-13,2.9487358618400073e-17,"[95.24023242663152, 0.0, 37.0583343073215]","[0.0, 0.0, 0.0]",180.0
