acceleration_ecic_x_m_s2,acceleration_ecic_y_m_s2,acceleration_ecic_z_m_s2,aero_force_body_x_n,aero_force_body_y_n,aero_force_body_z_n,aero_moment_body_x_nm,aero_moment_body_y_nm,aero_moment_body_z_nm,air_relative_speed_m_s,air_relative_velocity_m_s,angular_acceleration_body_x_rad_s2,angular_acceleration_body_y_rad_s2,angular_acceleration_body_z_rad_s2,attitude_control_error_magnitude_rad,attitude_control_error_rad,attitude_quaternion,attitude_rate_rad_s,candidate_index,configuration_variant_id,drag_force_n,event_id,fidelity,force_body_x_n,force_body_y_n,force_body_z_n,force_ecic_x_n,force_ecic_y_n,force_ecic_z_n,gravity_force_body_x_n,gravity_force_body_y_n,gravity_force_body_z_n,heat_rate_w_m2,inertia_x_kg_m2,inertia_xz_kg_m2,inertia_y_kg_m2,inertia_z_kg_m2,left_wing_flap_deg,lower_left_body_flap_deg,lower_right_body_flap_deg,mass_kg,mass_property_profile_id,mission_bank_command_deg,mission_profile_id,mission_segment,moment_body_x_nm,moment_body_y_nm,moment_body_z_nm,pitch_deg,position_m,projected_area_m2,propellant_mass_rate_kg_s,propulsion_force_body_x_n,propulsion_force_body_y_n,propulsion_force_body_z_n,propulsion_moment_body_x_nm,propulsion_moment_body_y_nm,propulsion_moment_body_z_nm,pseudo6dof_profile_id,query_id,right_wing_flap_deg,roll_deg,rotation_equation_residual_nm,rotation_equation_residual_normalized,rudder_deg,specific_energy_j_per_kg,surface_allocation_achieved_bank_deg,surface_allocation_achieved_pitch_deg,surface_allocation_achieved_yaw_deg,surface_allocation_active,surface_allocation_requested_bank_deg,surface_allocation_requested_pitch_deg,surface_allocation_requested_yaw_deg,surface_allocation_residual_deg,surface_allocation_saturated,termination,time_s,total_force_body_x_n,total_force_body_y_n,total_force_body_z_n,total_force_ecic_n,total_force_ecic_x_n,total_force_ecic_y_n,total_force_ecic_z_n,total_moment_body_x_nm,total_moment_body_y_nm,total_moment_body_z_nm,translation_equation_residual_n,translation_equation_residual_normalized,upper_left_body_flap_deg,upper_right_body_flap_deg,velocity_m_s,wind_velocity_m_s,yaw_deg
1.1276810883873212,0.0,3.655046886841808,105892.73439658547,0.0,49855.37986728974,0.0,0.0,0.0,201.82344815341273,"[186.93884232598165, 0.0, -76.06953039394321]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,34910.70217437067,booster-release,rigid_body_6dof_surface_allocated,105892.73439658547,0.0,49855.37986728974,9770.34171789659,0.0,116633.48799728611,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[10743.965420396291, 0.0, 1121.8802843994656]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,31368.23940327266,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,72.99999999999778,32310.196378322507,0.0,7372.481734789733,33140.64388233235,9770.34171789659,0.0,31667.69173228611,0.0,0.0,0.0,1.7659192816561335e-11,2.078388433091834e-16,14.999999999999998,14.999999999999998,"[186.93884232598165, 0.0, -76.06953039394321]","[0.0, 0.0, 0.0]",0.0
0.8771970557495683,0.0,3.7344367853883207,105403.31370610475,0.0,52078.765409471445,0.0,0.0,0.0,201.39452140842843,"[187.94168223408406, 0.0, -72.37179928917418]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,35067.36824387888,booster-release,rigid_body_6dof_surface_allocated,105403.31370610475,0.0,52078.765409471445,7600.123010719835,0.0,117321.33001728295,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[10931.426561103981, 0.0, 1047.653003832763]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,30553.842956701534,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,73.99999999999773,31820.775687841786,0.0,9595.86727697144,33236.1615439147,7600.123010719835,0.0,32355.53375228295,0.0,0.0,0.0,1.2202151870040997e-11,1.4361251711198799e-16,14.999999999999998,14.999999999999998,"[187.94168223408406, 0.0, -72.37179928917418]","[0.0, 0.0, 0.0]",0.0
0.623612479325069,0.0,3.7780903568659907,104632.31982487859,0.0,54170.60380135924,0.0,0.0,0.0,200.77956328278594,"[188.6922033332148, 0.0, -68.61257489180076]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,35143.803040980514,booster-release,rigid_body_6dof_surface_allocated,104632.31982487859,0.0,54170.60380135924,5403.040882120331,0.0,117699.54892592263,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[11119.764640642717, 0.0, 977.1571797890474]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,29738.854973191384,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,74.99999999999767,31049.781806615632,0.0,11687.705668859235,33176.669724978776,5403.040882120331,0.0,32733.752660922633,0.0,0.0,0.0,4.067383956680332e-12,4.7870839037329327e-17,14.999999999999998,14.999999999999998,"[188.6922033332148, 0.0, -68.61257489180076]","[0.0, 0.0, 0.0]",0.0
0.37030776765120604,0.0,3.7866128707975606,103598.93838910369,0.0,56108.15277762891,0.0,0.0,0.0,199.9876539033893,"[189.18900180044898, 0.0, -64.82733460147445]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,35141.889365952025,booster-release,rigid_body_6dof_surface_allocated,103598.93838910369,0.0,56108.15277762891,3208.3835297068144,0.0,117773.38883887714,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[11308.726356477768, 0.0, 910.4365163862373]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,28925.86312031,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,75.99999999999761,30016.400370840725,0.0,13625.254645128902,32964.09949273927,3208.3835297068144,0.0,32807.59257387715,0.0,0.0,0.0,1.4206761399521663e-11,1.672056524393906e-16,14.999999999999998,14.999999999999998,"[189.18900180044898, 0.0, -64.82733460147445]","[0.0, 0.0, 0.0]",0.0
0.12054543303937967,0.0,3.761118466114422,102325.66251808761,0.0,57871.75913504988,0.0,0.0,0.0,199.0287119990587,"[189.43400180995704, 0.0, -61.050693347982886]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,35064.35582454979,booster-release,rigid_body_6dof_surface_allocated,102325.66251808761,0.0,57871.75913504988,1044.4176863964894,0.0,117552.50276726196,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[11498.058676084645, 0.0, 847.4996291514439]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,28117.34633822013,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,76.99999999999756,28743.124499824655,0.0,15388.861002549871,32603.43921993844,1044.4176863964894,0.0,32586.706502261964,0.0,0.0,0.0,1.2732925824820995e-11,1.4985943031838654e-16,14.999999999999998,14.999999999999998,"[189.43400180995704, 0.0, -61.050693347982886]","[0.0, 0.0, 0.0]",0.0
-0.12260424559422632,0.0,3.703190048459676,100837.66987811783,0.0,59445.24278196113,0.0,0.0,0.0,197.91339051988197,"[189.43229975376312, 0.0, -57.3159136460002]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,34914.70613162201,booster-release,rigid_body_6dof_surface_allocated,100837.66987811783,0.0,59445.24278196113,-1062.2554442529363,0.0,117050.60516385948,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[11687.51209325515, 0.0, 788.3211558085145]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,27315.64473614722,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,77.9999999999975,27255.131859854868,0.0,16962.344649461127,32102.388520251538,-1062.2554442529363,0.0,32084.808898859483,0.0,0.0,0.0,1.1504299109832135e-11,1.3539917961754107e-16,14.999999999999998,14.999999999999998,"[189.43229975376312, 0.0, -57.3159136460002]","[0.0, 0.0, 0.0]",0.0
-0.35632772839116217,0.0,3.6148269006903915,99162.15014497939,0.0,60816.15379166544,0.0,0.0,0.0,196.6529710574335,"[189.19193883883332, 0.0, -53.65446210818738]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,34697.13468149206,booster-release,rigid_body_6dof_surface_allocated,99162.15014497939,0.0,60816.15379166544,-3087.259071553868,0.0,116285.01801527162,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[11876.843692992168, 0.0, 732.8433348062583]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,26522.93360213568,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,78.99999999999744,25579.612126716427,0.0,18333.255659165436,31471.015547922485,-3087.259071553868,0.0,31319.221750271623,0.0,0.0,0.0,1.543463690584498e-11,1.8165706183351545e-16,14.999999999999998,14.999999999999998,"[189.19193883883332, 0.0, -53.65446210818738]","[0.0, 0.0, 0.0]",0.0
-0.5781208154992071,0.0,3.498382770802757,97327.61258724415,0.0,61975.89887853727,0.0,0.0,0.0,195.25925870021186,"[188.72362498853056, 0.0, -50.095623355186916]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,34416.43163296511,booster-release,rigid_body_6dof_surface_allocated,97327.61258724415,0.0,61975.89887853727,-5008.896557566681,0.0,115276.13442951217,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[12065.819960660547, 0.0, 680.9779994290872]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,25741.201952179385,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,79.99999999999739,23745.07456898119,0.0,19493.000746037265,30721.41996020832,-5008.896557566681,0.0,30310.33816451217,0.0,0.0,0.0,7.275957614183426e-12,8.563396018193518e-17,14.999999999999998,14.999999999999998,"[188.72362498853056, 0.0, -50.095623355186916]","[0.0, 0.0, 0.0]",0.0
-0.7858280202445926,0.0,3.356497500547151,95363.20248660842,0.0,62919.74063969661,0.0,0.0,0.0,193.74447882822557,"[188.0403966790632, 0.0, -46.666179329374046]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,34077.88095964962,booster-release,rigid_body_6dof_surface_allocated,95363.20248660842,0.0,62919.74063969661,-6808.492550201176,0.0,114046.82625949057,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[12254.21928290362, 0.0, 632.6089258341768]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,24972.235860742105,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,80.99999999999733,21780.664468345465,0.0,20436.842507196605,29867.404914833245,-6808.492550201176,0.0,29081.02999449057,0.0,0.0,0.0,1.4551915228366852e-11,1.7126792036387035e-16,14.999999999999998,14.999999999999998,"[188.0403966790632, 0.0, -46.666179329374046]","[0.0, 0.0, 0.0]",0.0
-0.9776681634251472,0.0,3.1920253425466107,93298.05240176966,0.0,63646.679063627606,0.0,0.0,0.0,192.12117715747428,"[187.15726227786416, 0.0, -43.39015889609507]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,33687.15492998552,booster-release,rigid_body_6dof_surface_allocated,93298.05240176966,0.0,63646.679063627606,-8470.614734731818,0.0,112621.82303535809,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[12441.834100997794, 0.0, 587.5944669069233]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,24217.606635079588,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,81.99999999999727,19715.5143835067,0.0,21163.7809311276,28924.161711396566,-8470.614734731818,0.0,27656.02677035809,0.0,0.0,0.0,1.4999770885397668e-11,1.7653893148502782e-16,14.999999999999998,14.999999999999998,"[187.15726227786416, 0.0, -43.39015889609507]","[0.0, 0.0, 0.0]",0.0
-1.1522463718818508,0.0,3.007962997266773,91160.69022760165,0.0,64159.22981198441,0.0,0.0,0.0,190.40212410407227,"[186.09081862941093, 0.0, -40.28865951081303]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,33250.208321986436,booster-release,rigid_body_6dof_surface_allocated,91160.69022760165,0.0,64159.22981198441,-9983.177790621543,0.0,111027.08846961905,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[12628.47269103542, 0.0, 545.7704005051498]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,23478.663729785098,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,82.99999999999721,17578.15220933869,0.0,21676.331679484407,27907.97001169553,-9983.177790621543,0.0,26061.29220461905,0.0,0.0,0.0,1.626953582672133e-11,1.914833561493173e-16,14.999999999999998,14.999999999999998,"[186.09081862941093, 0.0, -40.28865951081303]","[0.0, 0.0, 0.0]",0.0
-1.3085533113106744,0.0,2.8073801133285534,88978.52103951454,0.0,64463.11738700434,0.0,0.0,0.0,188.60022426535483,"[184.8588641184132, 0.0, -37.379739830450646]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,32773.17537237484,booster-release,rigid_body_6dof_surface_allocated,88978.52103951454,0.0,64463.11738700434,-11337.436744526814,0.0,109289.21830488992,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[12813.960558867586, 0.0, 506.9529203581995]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,22756.532152901804,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,83.99999999999716,15395.98302125158,0.0,21980.219254504336,26835.91495862866,-11337.436744526814,0.0,24323.42203988992,0.0,0.0,0.0,8.134767913360665e-12,9.574167807465865e-17,14.999999999999998,14.999999999999998,"[184.8588641184132, 0.0, -37.379739830450646]","[0.0, 0.0, 0.0]",0.0
-1.4459530064898176,0.0,2.593354576205193,86777.39430653326,0.0,64566.90341004501,0.0,0.0,0.0,186.7284315283083,"[183.48001833732658, 0.0, -34.67837960396108]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,32262.272043112134,booster-release,rigid_body_6dof_surface_allocated,86777.39430653326,0.0,64566.90341004501,-12527.88144352843,0.0,107434.87964869941,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[12998.14145046069, 0.0, 470.9417003153364]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,22052.113995908454,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,84.9999999999971,13194.856288270297,0.0,22084.005277545002,25725.619945236325,-12527.88144352843,0.0,22469.083383699413,0.0,0.0,0.0,1.3116919128020487e-11,1.5437881717850442e-16,14.999999999999998,14.999999999999998,"[183.48001833732658, 0.0, -34.67837960396108]","[0.0, 0.0, 0.0]",0.0
-1.5641609809472252,0.0,2.368914407692883,84581.262643865,0.0,64481.57090188213,0.0,0.0,0.0,184.79967003019166,"[181.97335893005962, 0.0, -32.19650109840211]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,31723.705698402766,booster-release,rigid_body_6dof_surface_allocated,84581.262643865,0.0,64481.57090188213,-13552.047155024855,0.0,105490.30758469191,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[13180.877989701612, 0.0, 437.52296738416754]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,21366.093629731804,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,85.99999999999704,10998.724625602044,0.0,21998.672769382123,24594.99028266079,-13552.047155024855,0.0,20524.511319691912,0.0,0.0,0.0,1.55414522765887e-11,1.829142191302066e-16,14.999999999999998,14.999999999999998,"[181.97335893005962, 0.0, -32.19650109840211]","[0.0, 0.0, 0.0]",0.0
-1.6632146768931866,0.0,2.1369875583194173,82411.93323106869,0.0,64220.084831885586,0.0,0.0,0.0,182.82676092699845,"[180.35808432494616, 0.0, -29.943044763240948]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,31163.593760037245,booster-release,rigid_body_6dof_surface_allocated,82411.93323106869,0.0,64220.084831885586,-14410.25828207026,0.0,103480.87016903526,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[13362.051965347791, 0.0, 406.4725255653837]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,20698.94604836469,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,86.99999999999699,8829.395212805728,0.0,21737.18669938558,23461.958686943897,-14410.25828207026,0.0,18515.073904035264,0.0,0.0,0.0,3.637978807091713e-12,4.281698009096759e-17,14.999999999999998,14.999999999999998,"[180.35808432494616, 0.0, -29.943044763240948]","[0.0, 0.0, 0.0]",0.0
-1.7434382024694448,0.0,1.900360339424775,80288.9086308885,0.0,63796.94753066613,0.0,0.0,0.0,180.8223546851771,"[178.65320905483972, 0.0, -27.9240908231533]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,30587.892383133334,booster-release,rigid_body_6dof_surface_allocated,80288.9086308885,0.0,63796.94753066613,-15105.322930015518,0.0,101430.70828181019,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[13541.564296531145, 0.0, 377.5586803382821]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,20050.947809485406,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,87.99999999999693,6706.370612625542,0.0,21314.049398166128,22344.21868272313,-15105.322930015518,0.0,16464.912016810194,0.0,0.0,0.0,0.0,0.0,14.999999999999998,14.999999999999998,"[178.65320905483972, 0.0, -27.9240908231533]","[0.0, 0.0, 0.0]",0.0
-1.805403414636499,0.0,1.6616447459005153,78229.31019183922,0.0,63227.76512258199,0.0,0.0,0.0,178.79886841126785,"[176.87729632502376, 0.0, -26.143017995243298]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,30002.33569716455,booster-release,rigid_body_6dof_surface_allocated,78229.31019183922,0.0,63227.76512258199,-15642.195724752091,0.0,99362.45250795665,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[13719.334711900872, 0.0, 350.54502224979143]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,19422.190015020853,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,88.99999999999687,4646.772173576261,0.0,20744.866990081988,21258.92749104045,-15642.195724752091,0.0,14396.656242956655,0.0,0.0,0.0,1.546140993013978e-11,1.8197216538661223e-16,14.999999999999998,14.999999999999998,"[176.87729632502376, 0.0, -26.143017995243298]","[0.0, 0.0, 0.0]",0.0
-1.8498892065568584,0.0,1.423254490117996,76247.87459193538,0.0,62528.83822329049,0.0,0.0,0.0,176.768427580936,"[175.04823054376317, 0.0, -24.600690497101045]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,29412.385711048235,booster-release,rigid_body_6dof_surface_allocated,76247.87459193538,0.0,62528.83822329049,-16027.625074529278,0.0,97297.01549283133,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[13895.301181166093, 0.0, 325.19303691443986]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,18812.5927901753,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,89.99999999999682,2665.3365736724227,0.0,20045.940090790486,20222.357260579607,-16027.625074529278,0.0,12331.21922783133,0.0,0.0,0.0,1.241218711944037e-11,1.4608451477024912e-16,14.999999999999998,14.999999999999998,"[175.04823054376317, 0.0, -24.600690497101045]","[0.0, 0.0, 0.0]",0.0
-1.8778406554519644,0.0,1.1873892182737429,74357.01238223744,0.0,61716.78703702768,0.0,0.0,0.0,174.74281142906588,"[173.18303076294697, 0.0, -23.295664873410328]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]","[0.0, 0.0, 0.0]",0,nominal,28823.192601180323,booster-release,rigid_body_6dof_surface_allocated,74357.01238223744,0.0,61716.78703702768,-16269.799222901365,0.0,95253.45519104553,-73582.53801826296,0.0,-42482.898132500006,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,-59.99999999999999,"[14069.4191396129, 0.0, 301.26451741475853]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,18221.92075277248,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,90.99999999999676,774.4743639744847,0.0,19233.888904527674,19249.475133939788,-16269.799222901365,0.0,10287.658926045537,0.0,0.0,0.0,7.332580706405269e-12,8.630038237428704e-17,14.999999999999998,14.999999999999998,"[173.18303076294697, 0.0, -23.295664873410328]","[0.0, 0.0, 0.0]",0.0
