query_id,acceleration_ecic_x_m_s2,acceleration_ecic_y_m_s2,acceleration_ecic_z_m_s2,aero_force_body_x_n,aero_force_body_y_n,aero_force_body_z_n,aero_moment_body_x_nm,aero_moment_body_y_nm,aero_moment_body_z_nm,air_relative_speed_m_s,air_relative_velocity_m_s,angular_acceleration_body_x_rad_s2,angular_acceleration_body_y_rad_s2,angular_acceleration_body_z_rad_s2,angular_rate_norm_rad_s,attitude_quaternion,attitude_rate_rad_s,configuration_variant_id,drag_force_n,event_id,force_body_x_n,force_body_y_n,force_body_z_n,force_ecic_x_n,force_ecic_y_n,force_ecic_z_n,gravity_force_body_x_n,gravity_force_body_y_n,gravity_force_body_z_n,heat_rate_w_m2,inertia_x_kg_m2,inertia_xz_kg_m2,inertia_y_kg_m2,inertia_z_kg_m2,mass_kg,mass_property_profile_id,moment_body_x_nm,moment_body_y_nm,moment_body_z_nm,pitch_deg,position_m,projected_area_m2,projected_area_policy,projected_area_ratio_to_reference_average,projected_area_reference_average_m2,propellant_mass_rate_kg_s,propulsion_force_body_x_n,propulsion_force_body_y_n,propulsion_force_body_z_n,propulsion_moment_body_x_nm,propulsion_moment_body_y_nm,propulsion_moment_body_z_nm,query_id,realized_state_fidelity,requested_fidelity,roll_deg,rotation_equation_residual_nm,rotation_equation_residual_normalized,termination,time_s,total_force_body_x_n,total_force_body_y_n,total_force_body_z_n,total_force_ecic_n,total_force_ecic_x_n,total_force_ecic_y_n,total_force_ecic_z_n,total_moment_body_x_nm,total_moment_body_y_nm,total_moment_body_z_nm,translation_equation_residual_n,translation_equation_residual_normalized,velocity_m_s,wind_velocity_m_s,yaw_deg
query-000000,-291.40141154715644,0.0,-4.0906874947328955,-3496.8169385658775,-0.0,68.59155006320525,-0.03674999999999999,-34.645175031602626,-0.5241,249.63310272568896,"[249.58509155282766, 0.0, -4.895717620636012]",-0.050000000000000294,-7.807738988346338,-0.20317115054378937,0.7632168761236874,"[1.0, 0.0, 0.0, 0.0]","[0.25, 0.4, 0.6]",nominal-cylinder-pseudo_6dof,3497.4896000676413,booster-release,-3496.8169385658775,-0.0,68.59155006320525,-3496.8169385658775,0.0,68.59155006320525,0.0,0.0,-117.6798,0.0,0.7349999999999999,0.0,4.3675,4.3675,12.0,alpha3-passive-deployment-parent-v1,-0.03674999999999999,-34.645175031602626,-0.5241,0.0,"[124.89632360772165, 0.0, 998.7748546767486]",0.41222739724260926,native_rigid_body_reuse_instantaneous_projected_area,0.3627884673040693,1.1362748113409653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,0.0,0.0,0.0,,0.5,-3496.8169385658775,0.0,-49.08824993679475,3497.1614715541937,-3496.8169385658775,0.0,-49.08824993679475,-0.03674999999999999,-34.645175031602626,-0.5241,7.105427357601002e-15,2.03176988406064e-18,"[249.58509155282766, 0.0, -4.895717620636012]","[0.0, 0.0, 0.0]",0.0
query-000000,-279.4324490915441,-2.3129646346357427e-15,-1.0162433663739066,3033.569221344433,1432.6421256747224,0.6767879148859954,-0.034957681350548116,-0.48061622094299794,674.3672390524739,161.3936874253017,"[161.31388821114444, 2.460261932451462e-15, -5.074624216469254]",-0.047561471225225874,9.389584992024302,154.3735753628239,48.03042826952975,"[0.21910556166018796, 0.02056324953469321, -0.020323316184450137, 0.9752727149046129]","[0.23780735612617768, 0.16281884773898136, 48.029563577432555]",nominal-cylinder-pseudo_6dof,3354.8481543861194,booster-release,3033.569221344433,1432.6421256747224,0.6767879148859954,-3353.1893890985293,-2.7755575615628914e-14,105.48487960351312,-5.768129013882792,3.6045919169977907,-117.48306657910798,0.0,0.7349999999999999,0.0,4.3675,4.3675,12.0,alpha3-passive-deployment-parent-v1,-0.034957681350548116,-0.48061622094299794,674.3672390524739,-2.809504483875095,"[177.47453589056204, 1.1654739673350181e-16, 997.476390881424]",0.9458411541340467,native_rigid_body_reuse_instantaneous_projected_area,0.8324052814457975,1.1362748113409653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,-1.7573863171650672,1.136881929662538e-13,1.6858494505223762e-16,,0.7500000000000002,3027.8010923305505,1436.2467175917202,-116.80627866422199,3353.21156434342,-3353.1893890985293,-2.7755575615628914e-14,-12.194920396486879,-0.034957681350548116,-0.48061622094299794,674.3672390524739,1.0172431170856999e-12,3.03363834212734e-16,"[161.31388821114444, 2.460261932451462e-15, -5.074624216469254]","[0.0, 0.0, 0.0]",154.71932954479507
query-000000,-180.25344112590167,-2.3971565473364837e-14,-0.6727633864851559,-227.97333091657762,-2151.7908380772583,92.6585256886881,-0.03325277511310088,-46.84040713811824,-1104.5988288744772,105.35491553451567,"[105.21991560538383, 1.9352285977417925e-15, -5.331752740031746]",-0.04524187090217808,-4.542410319460469,-253.02339202518846,32.86621711626696,"[0.7420432560107937, 0.021066450528603887, 0.024218517151748012, -0.6695830600440816]","[0.2262093545108904, 0.5851680524031924, 32.86022877601398]",nominal-cylinder-pseudo_6dof,2165.81653258655,booster-release,-227.97333091657762,-2151.7908380772583,92.6585256886881,-2163.04129351082,-2.8765878568037806e-13,109.60663936217813,7.549612409571173,0.13747149034484218,-117.43730149358251,0.0,0.7349999999999999,0.0,4.3675,4.3675,12.0,alpha3-passive-deployment-parent-v1,-0.03325277511310088,-46.84040713811824,-1104.5988288744772,3.6782709971278407,"[209.83793104505884, 6.54059416580847e-16, 996.190213669366]",1.4327313687143772,native_rigid_body_reuse_instantaneous_projected_area,1.2609021641723723,1.1362748113409653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,-0.06707010891976127,0.0,0.0,,1.0000000000000004,-220.42371850700644,-2151.6533665869133,-24.77877580489441,2163.0563592647436,-2163.04129351082,-2.8765878568037806e-13,-8.073160637821871,-0.03325277511310088,-46.84040713811824,-1104.5988288744772,6.247929586885621e-13,2.888472859306075e-16,"[105.21991560538383, 1.9352285977417925e-15, -5.331752740031746]","[0.0, 0.0, 0.0]",-84.12521189672228
query-000000,-36.2398674573823,-2.9605947323337506e-16,-6.981134790751928,-434.1071651570646,-32.94706556079018,27.09834463618341,-0.03163101813401949,-13.953119432979948,-40.10885121234817,78.48099455255576,"[78.24353913424284, 1.8595512861023043e-15, -6.100417174791976]",-0.04303539882180489,1.647710556676735,-9.266242371248099,27.062984896795108,"[-0.9979980686539065, -0.04706314685978761, -0.009602923085624375, 0.04114242383402009]","[0.21517699410897612, 0.46244661120577457, 27.058177941560487]",nominal-cylinder-pseudo_6dof,436.19818918903275,booster-release,-434.1071651570646,-32.94706556079018,27.09834463618341,-434.8784094885877,-3.552713678800501e-15,33.90618251097687,2.7113403861988274,-10.961600856347363,-117.13678870455813,0.0,0.7349999999999999,0.0,4.3675,4.3675,12.0,alpha3-passive-deployment-parent-v1,-0.03163101813401949,-13.953119432979948,-40.10885121234817,1.320210507182871,"[232.4598253418081, 1.116957004318464e-15, 994.7657067806699]",0.5199179252102519,native_rigid_body_reuse_instantaneous_projected_area,0.4575635401058262,1.1362748113409653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,5.346140458742395,0.0,0.0,,1.2500000000000007,-431.39582477086583,-43.90866641713754,-90.03844406837472,442.8738534013054,-434.8784094885877,-3.552713678800501e-15,-83.77361748902314,-0.03163101813401949,-13.953119432979948,-40.10885121234817,1.5888218580782548e-14,3.587526890278079e-17,"[78.24353913424284, 1.8595512861023043e-15, -6.100417174791976]","[0.0, 0.0, 0.0]",-4.659717857223416
query-000000,-63.1006289956581,-1.6061226422910597e-14,-2.656199603061863,-352.822557343153,672.5389557517389,62.717096409601865,-0.030088355176121424,-31.60302745966498,311.63866990516345,62.782129724264514,"[62.38287754242799, 1.916370406787758e-15, -7.069116086245208]",-0.04093653765457731,-2.4356404645325336,71.30637043975794,28.199965795961262,"[0.857077879036107, 0.049477160323437436, -0.012149976220389826, 0.5126615822851769]","[0.2046826882729349, 0.2798846649845964, 28.19783396760845]",nominal-cylinder-pseudo_6dof,762.0536976853093,booster-release,-352.822557343153,672.5389557517389,62.717096409601865,-757.2075479478972,-1.9273471707492718e-13,85.80540476325764,-8.420817013757006,-8.51459332777762,-117.06889795895148,0.0,0.7349999999999999,0.0,4.3675,4.3675,12.0,alpha3-passive-deployment-parent-v1,-0.030088355176121424,-31.60302745966498,311.63866990516345,-4.103422791159207,"[249.8774008293513, 1.5858237499376992e-15, 993.1238272223427]",1.419088648457894,native_rigid_body_reuse_instantaneous_projected_area,1.2488956318438216,1.1362748113409653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,4.159881654536453,0.0,0.0,,1.5000000000000009,-361.24337435691,664.0243624239612,-54.35180154934962,757.8781219569378,-757.2075479478972,-1.9273471707492718e-13,-31.87439523674236,-0.030088355176121424,-31.60302745966498,311.63866990516345,5.379517128502499e-13,7.098129597159901e-16,"[62.38287754242799, 1.916370406787758e-15, -7.069116086245208]","[0.0, 0.0, 0.0]",61.62246100093309
query-000000,-43.530896937947404,-2.6275278249462035e-15,-2.9840086019111434,242.02344650663042,465.36803991501375,66.56897027792313,-0.02862092877847532,-33.202819856157454,207.07009624444314,52.25703393670092,"[51.626785011553906, 1.7649097726296936e-15, -8.09151810430556]",-0.03894003915438578,-2.8537936852719628,47.42672428950583,29.324119640644525,"[-0.5242534584193843, -0.038260491106890636, 0.034894938805301666, -0.8499863465970195]","[0.19470019577194098, -0.09349202381695824, 29.323324227892083]",nominal-cylinder-pseudo_6dof,528.7477555859246,booster-release,242.02344650663042,465.36803991501375,66.56897027792313,-522.3707632553688,-3.1530333899354446e-14,81.87169677706628,-11.959724501757812,2.25992917888999,-117.04867807023048,0.0,0.7349999999999999,0.0,4.3675,4.3675,12.0,alpha3-passive-deployment-parent-v1,-0.02862092877847532,-33.202819856157454,207.07009624444314,-5.833004853282203,"[264.03377439206065, 2.02104615866245e-15, 991.2306876518224]",1.4208830622211919,native_rigid_body_reuse_instantaneous_projected_area,1.2504748393958927,1.1362748113409653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,-1.106106619912073,0.0,0.0,,1.750000000000001,230.0637220048726,467.62796909390374,-50.47970779230735,523.596633450236,-522.3707632553688,-3.1530333899354446e-14,-35.808103222933724,-0.02862092877847532,-33.202819856157454,207.07009624444314,1.2730419646209808e-13,2.43134100429997e-16,"[51.626785011553906, 1.7649097726296936e-15, -8.09151810430556]","[0.0, 0.0, 0.0]",116.72555279591782
query-000000,-22.253058944554027,1.5543122344752192e-15,-5.172170413840298,240.91654806729807,118.30616118288071,48.624704694327654,-0.027225069610739387,-23.73003828390843,34.497752318769365,44.81465751447879,"[43.873291880144265, 1.5563815547883149e-15, -9.137165191660786]",-0.03704091103501958,-1.0854960363478807,8.001429004018302,28.234384096661884,"[0.2372815028982949, 0.02637399364145285, -0.05596572208500286, 0.9694687920677134]","[0.18520455517509793, -0.666644605902, 28.22590529212478]",nominal-cylinder-pseudo_6dof,272.76637038517606,booster-release,240.91654806729807,118.30616118288071,48.624704694327654,-267.0367073346483,1.865174681370263e-14,55.61375503391642,-9.143342567732105,11.297016058559423,-116.77890238781042,0.0,0.7349999999999999,0.0,4.3675,4.3675,12.0,alpha3-passive-deployment-parent-v1,-0.027225069610739387,-23.73003828390843,34.497752318769365,-4.4561892869853885,"[275.9542100678502, 2.4297051322936733e-15, 989.0719300414034]",0.9964136650441524,native_rigid_body_reuse_instantaneous_projected_area,0.8769125700042959,1.1362748113409653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,-5.525514132141022,0.0,0.0,,2.0000000000000013,231.77320549956596,129.60317724144014,-68.15419769348276,274.15469538540196,-267.0367073346483,1.865174681370263e-14,-62.06604496608358,-0.027225069610739387,-23.73003828390843,34.497752318769365,6.51223174224333e-14,2.375385813869993e-16,"[43.873291880144265, 1.5563815547883149e-15, -9.137165191660786]","[0.0, 0.0, 0.0]",152.70912680991984
query-000000,-12.828011503016272,-2.1741867565575981e-16,-6.36717250221521,153.50308311073078,22.806642046694346,36.283824680857016,-0.02589728729792411,-17.004915440629368,-12.045556512314048,39.55398253514863,"[38.2045582363226, 1.3724858079712666e-15, -10.243498638564748]",-0.035234404486971585,0.03989379686942732,-2.567273760614619,26.876853169483837,"[-0.09225456380854234, -0.021585197582343785, 0.07376509693850826, -0.9927647682988551]","[0.1761720224348579, -1.3016564393808132, 26.844736732296763]",nominal-cylinder-pseudo_6dof,159.3733207893251,booster-release,153.50308311073078,22.806642046694346,36.283824680857016,-153.93613803619527,-2.609024107869118e-15,41.273729973417474,-6.64518778684679,16.76703117428513,-116.28948135114412,0.0,0.7349999999999999,0.0,4.3675,4.3675,12.0,alpha3-passive-deployment-parent-v1,-0.02589728729792411,-17.004915440629368,-12.045556512314048,-3.2371218227777954,"[286.21055872036686, 2.7908091916360615e-15, 986.6434205230987]",0.7471367859718121,native_rigid_body_reuse_instantaneous_projected_area,0.6575317682965134,1.1362748113409653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,-8.204566511781183,0.0,0.0,,2.2500000000000004,146.857895323884,39.57367322097947,-80.0056566702871,171.8552359702945,-153.93613803619527,-2.609024107869118e-15,-76.40607002658253,-0.02589728729792411,-17.004915440629368,-12.045556512314048,6.029155041345696e-14,3.508275443168835e-16,"[38.2045582363226, 1.3724858079712666e-15, -10.243498638564748]","[0.0, 0.0, 0.0]",169.61408518346877
query-000000,-11.096149559639779,-8.789265611615822e-17,-6.072083380227679,132.88541395345106,20.025970770191524,40.972265606366896,-0.024634261692637275,-18.676124258030388,-12.160919185656995,35.47683861059269,"[33.623552357637216, 1.069106765404534e-15, -11.316483758450286]",-0.03351600230290786,-0.7380256679694183,-2.4956016729273744,25.470105382941327,"[0.10414380635919733, 0.02121369888413949, -0.09184270274419558, 0.9900853319433192]","[0.1675800115145393, -2.0721334231861017, 25.385122576706078]",nominal-cylinder-pseudo_6dof,140.49305782061717,booster-release,132.88541395345106,20.025970770191524,40.972265606366896,-133.15379471567735,-1.0547118733938987e-15,44.81479943726785,-7.194524208795494,20.881771541171343,-115.58860569602604,0.0,0.7349999999999999,0.0,4.3675,4.3675,12.0,alpha3-passive-deployment-parent-v1,-0.024634261692637275,-18.676124258030388,-12.160919185656995,-3.505045836864163,"[295.17838063262036, 3.1165490758003143e-15, 983.9452875861973]",0.8184499305358515,native_rigid_body_reuse_instantaneous_projected_area,0.720292241249249,1.1362748113409653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,-10.240374282728045,0.0,0.0,,2.4999999999999996,125.69088974465556,40.90774231136287,-74.61634008965913,151.78682865845673,-133.15379471567735,-1.0547118733938987e-15,-72.86500056273215,-0.024634261692637275,-18.676124258030388,-12.160919185656995,2.0097183471152322e-14,1.3240400137994857e-16,"[33.623552357637216, 1.069106765404534e-15, -11.316483758450286]","[0.0, 0.0, 0.0]",168.3048128615747
query-000000,-12.068676333530002,-8.141635513917814e-16,-4.811386812008899,130.12302029166977,61.93252627219388,61.640640629975614,-0.023432834572985416,-28.243629205999113,10.064223242042534,32.31737210086169,"[29.860634673211656, 1.0328992315198403e-15, -12.359410844313867]",-0.03188140758229309,-3.294240916289447,2.695436835174314,24.110728869373784,"[-0.2641699126056023, -0.018719527517658284, 0.10936405230204718, -0.9580727219932416]","[0.15940703791146543, -2.9498467189338213, 23.929066850663318]",nominal-cylinder-pseudo_6dof,156.73929563946643,booster-release,130.12302029166977,61.93252627219388,61.640640629975614,-144.82411600236003,-9.769962616701378e-15,59.94315825589321,-11.020798192944326,23.496791297412443,-114.7823075824678,0.0,0.7349999999999999,0.0,4.3675,4.3675,12.0,alpha3-passive-deployment-parent-v1,-0.023432834572985416,-28.243629205999113,10.064223242042534,-5.373665624041642,"[303.1128417190776, 3.390146665817038e-15, 980.9801945795209]",1.0999713972497076,native_rigid_body_reuse_instantaneous_projected_area,0.9680504982343008,1.1362748113409653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,-11.56903837726553,0.0,0.0,,2.7499999999999987,119.10222209872545,85.42931756960633,-53.14166695249218,155.90876939977548,-144.82411600236003,-9.769962616701378e-15,-57.73664174410679,-0.023432834572985416,-28.243629205999113,10.064223242042534,4.081757258616412e-14,2.6180421244619802e-16,"[29.860634673211656, 1.0328992315198403e-15, -12.359410844313867]","[0.0, 0.0, 0.0]",149.71444914220538
