query_id,acceleration_ecic_x_m_s2,acceleration_ecic_y_m_s2,acceleration_ecic_z_m_s2,aero_force_body_x_n,aero_force_body_y_n,aero_force_body_z_n,aero_moment_body_x_nm,aero_moment_body_y_nm,aero_moment_body_z_nm,air_relative_speed_m_s,air_relative_velocity_m_s,angular_acceleration_body_x_rad_s2,angular_acceleration_body_y_rad_s2,angular_acceleration_body_z_rad_s2,angular_rate_norm_rad_s,attitude_quaternion,attitude_rate_rad_s,configuration_variant_id,drag_force_n,event_id,force_body_x_n,force_body_y_n,force_body_z_n,force_ecic_x_n,force_ecic_y_n,force_ecic_z_n,gravity_force_body_x_n,gravity_force_body_y_n,gravity_force_body_z_n,heat_rate_w_m2,inertia_x_kg_m2,inertia_xz_kg_m2,inertia_y_kg_m2,inertia_z_kg_m2,mass_kg,mass_property_profile_id,moment_body_x_nm,moment_body_y_nm,moment_body_z_nm,pitch_deg,position_m,projected_area_m2,projected_area_policy,projected_area_ratio_to_reference_average,projected_area_reference_average_m2,propellant_mass_rate_kg_s,propulsion_force_body_x_n,propulsion_force_body_y_n,propulsion_force_body_z_n,propulsion_moment_body_x_nm,propulsion_moment_body_y_nm,propulsion_moment_body_z_nm,query_id,realized_state_fidelity,requested_fidelity,roll_deg,rotation_equation_residual_nm,rotation_equation_residual_normalized,termination,time_s,total_force_body_x_n,total_force_body_y_n,total_force_body_z_n,total_force_ecic_n,total_force_ecic_x_n,total_force_ecic_y_n,total_force_ecic_z_n,total_moment_body_x_nm,total_moment_body_y_nm,total_moment_body_z_nm,translation_equation_residual_n,translation_equation_residual_normalized,velocity_m_s,wind_velocity_m_s,yaw_deg
query-000000,-449.62056247439665,0.0,-0.9871516212666478,-5395.44674969276,-0.0,105.83398054480023,-0.036449999999999996,-49.52069124516011,-2.8430999999999997,249.63310272568896,"[249.58509155282766, 0.0, -4.895717620636012]",-0.04999999999999878,-1.9447574652383712,-0.2169230769230769,0.7632168761236874,"[1.0, 0.0, 0.0, 0.0]","[0.25, 0.4, 0.6]",nominal-cone-pseudo_6dof,5396.484639115369,booster-release,-5395.44674969276,-0.0,105.83398054480023,-5395.44674969276,0.0,105.83398054480023,0.0,0.0,-117.6798,0.0,0.729,0.0,23.6925,23.6925,12.0,alpha3-passive-deployment-parent-v1,-0.036449999999999996,-49.52069124516011,-2.8430999999999997,0.0,"[124.89632360772165, 0.0, 998.7748546767486]",0.6360501592339908,native_rigid_body_reuse_instantaneous_projected_area,0.825342452863118,0.7706499974980432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,0.0,4.440892098500626e-16,8.953004986073688e-18,,0.5,-5395.44674969276,0.0,-11.845819455199774,5395.459753552865,-5395.44674969276,0.0,-11.845819455199774,-0.036449999999999996,-49.52069124516011,-2.8430999999999997,0.0,0.0,"[249.58509155282766, 0.0, -4.895717620636012]","[0.0, 0.0, 0.0]",0.0
query-000000,-210.59543667557912,7.401486830834376e-15,-3.142780969763836,-2424.918050369521,678.4057908635648,-228.9011275096364,-0.0346723125231967,99.24249197131125,295.41373170589424,172.6095798654415,"[172.52322955460272, -4.175864900781948e-16, -5.459150609214309]",-0.047561471225235526,4.668814444359936,12.285619529796737,2.2416164883139524,"[0.9885104972957778, 0.03096691295757471, 0.0574125715891416, 0.13635191110304887]","[0.23780735612617762, 0.79413641617076, 2.0827000491104606]",nominal-cone-pseudo_6dof,2528.410111959751,booster-release,-2424.918050369521,678.4057908635648,-228.9011275096364,-2527.1452401069496,8.881784197001252e-14,79.96642836283397,12.363564982804897,-9.047089430343537,-116.67830887442328,0.0,0.729,0.0,23.6925,23.6925,12.0,alpha3-passive-deployment-parent-v1,-0.0346723125231967,99.24249197131125,295.41373170589424,6.03068472053054,"[176.43452032776935, -1.779633539299318e-17, 997.4918119186589]",0.6232136290050163,native_rigid_body_reuse_instantaneous_projected_area,0.8086856952291092,0.7706499974980432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,4.433771279232444,1.4210854715202004e-14,4.560049532173189e-17,,0.7500000000000002,-2412.5544853867164,669.3587014332212,-345.5794363840597,2527.4266286077336,-2527.1452401069496,8.881784197001252e-14,-37.713371637166034,-0.0346723125231967,99.24249197131125,295.41373170589424,4.547473508864641e-13,1.79925045395667e-16,"[172.52322955460272, -4.175864900781948e-16, -5.459150609214309]","[0.0, 0.0, 0.0]",15.94093863731958
query-000000,-146.4281641756774,-5.329070518200751e-15,-2.7237000179230884,-67.75580999380789,1631.042187283526,-655.6436513028779,-0.03298132388768796,279.0494227011567,695.4417050026277,125.3793318259015,"[125.23290732107313, 1.1687988539973069e-15, -6.057703609539435]",-0.04524187090233422,13.560610860605163,28.612957709207524,8.806064594769277,"[0.7140145498237159, 0.05205125526988181, 0.24326307111051776, 0.6544440141820729]","[0.22620935451089133, 3.374532106180931, 8.130690993976762]",nominal-cone-pseudo_6dof,1759.1924465448099,booster-release,-67.75580999380789,1631.042187283526,-655.6436513028779,-1757.1379701081291,-6.394884621840902e-14,84.99539978492294,32.862964339753056,-46.216956096594444,-103.11427579151967,0.0,0.729,0.0,23.6925,23.6925,12.0,alpha3-passive-deployment-parent-v1,-0.03298132388768796,279.0494227011567,695.4417050026277,16.215893775331075,"[213.3960042998497, 6.864204420913783e-17, 996.0463980227676]",0.8216877511506357,native_rigid_body_reuse_instantaneous_projected_area,1.0662268913492368,0.7706499974980432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,24.142448989821656,1.2710574864626038e-13,1.6962400647264482e-16,,1.0000000000000004,-34.89284565405483,1584.8252311869314,-758.7579270943975,1757.4419239374986,-1757.1379701081291,-6.394884621840902e-14,-32.68440021507706,-0.03298132388768796,279.0494227011567,695.4417050026277,5.684341886080802e-14,3.234440813466653e-17,"[125.23290732107313, 1.1687988539973069e-15, -6.057703609539435]","[0.0, 0.0, 0.0]",88.50497279301781
query-000000,-96.3842706794966,6.365278674517564e-15,-2.996183433005652,547.8262325589155,-910.1875906734703,464.62202009854127,-0.03137280574108924,-229.5885619165138,-453.48665814379063,98.87964804645979,"[98.63372695551867, 1.3559176929393385e-15, -6.969412073909129]",-0.043035398821639995,-7.758073050701831,-20.04316505028218,10.228345031098462,"[-0.5217446985854778, -0.02273803902544281, 0.29415687372917776, 0.8004606078484456]","[0.21517699410897972, 4.32808966385359, 9.26500840787781]",nominal-cone-pseudo_6dof,1159.4949990647306,booster-release,547.8262325589155,-910.1875906734703,464.62202009854127,-1156.6112481539592,7.638334409421077e-14,81.72559880393217,-31.838007436059076,-58.21018156654468,-97.19285659209402,0.0,0.729,0.0,23.6925,23.6925,12.0,alpha3-passive-deployment-parent-v1,-0.03137280574108924,-229.5885619165138,-453.48665814379063,-15.696864934670948,"[241.0164721646881, 3.182485139616474e-16, 994.425949869291]",0.8705979199984172,native_rigid_body_reuse_instantaneous_projected_area,1.129693016057692,0.7706499974980432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,30.9179905122988,6.355287432313019e-14,1.2503214166643177e-16,,1.2500000000000007,515.9882251228564,-968.3977722400149,367.42916350644725,1157.1699460061634,-1156.6112481539592,7.638334409421077e-14,-35.95420119606783,-0.03137280574108924,-229.5885619165138,-453.48665814379063,5.684341886080802e-14,4.9122792254496774e-17,"[98.63372695551867, 1.3559176929393385e-15, -6.969412073909129]","[0.0, 0.0, 0.0]",-118.1732060350828
query-000000,-47.08612562159286,1.4802973661668753e-16,-5.172136019681105,-564.5619498503779,-18.015834343601348,57.454631681487946,-0.02984273595019459,-39.97856691374864,-36.55275464566466,81.16307045220654,"[80.77276072196312, 6.860831347488273e-16, -7.950165443708203]",-0.040936537654587914,-0.49647231816343007,-2.1341213106193413,6.705478639863816,"[-0.9953392219298681, -0.09308685987250413, 0.00013708312632087024, 0.025192280868122356]","[0.20468268827293956, 2.9806864317988944, 6.003087304219491]",nominal-cone-pseudo_6dof,567.763859546918,booster-release,-564.5619498503779,-18.015834343601348,57.454631681487946,-565.0335074591144,1.7763568394002505e-15,55.614167763826735,0.519821357033706,-21.80758644841176,-115.64036616636864,0.0,0.729,0.0,23.6925,23.6925,12.0,alpha3-passive-deployment-parent-v1,-0.02984273595019459,-39.97856691374864,-36.55275464566466,0.25309073193866294,"[263.1665798167422, 5.367687390246525e-16, 992.5741103101648]",0.6325848114059848,native_rigid_body_reuse_instantaneous_projected_area,0.8208457970021482,0.7706499974980432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,10.67948181765638,0.0,0.0,,1.5000000000000009,-564.0421284933442,-39.82342079201311,-58.18573448488069,568.4320603699487,-565.0335074591144,1.7763568394002505e-15,-62.065632236173265,-0.02984273595019459,-39.97856691374864,-36.55275464566466,1.1413006294140622e-13,2.0078048178198772e-16,"[80.77276072196312, 6.860831347488273e-16, -7.950165443708203]","[0.0, 0.0, 0.0]",-2.8760658703754207
query-000000,-45.625466806367434,0.0,-3.8167496729945407,72.78967343307846,506.49350432762117,-207.59320758645475,-0.02838728854354964,75.84869663649869,193.87367720352205,69.23449606444994,"[68.6454530814239, 3.2102021658215264e-16, -9.012059506259671]",-0.03894003915438908,4.557347918648966,7.483263009777995,8.087953968953684,"[-0.6404306487319136, -0.08711992867789176, -0.2840788683040194, -0.7082075252177761]","[0.1947001957719454, 3.7075544533936835, 7.18548058328743]",nominal-cone-pseudo_6dof,552.2037181336259,booster-release,72.78967343307846,506.49350432762117,-207.59320758645475,-547.5056016764092,0.0,71.87880392406551,28.298184919130144,-60.48296060217186,-96.89973960294652,0.0,0.729,0.0,23.6925,23.6925,12.0,alpha3-passive-deployment-parent-v1,-0.02838728854354964,75.84869663649869,193.87367720352205,13.91414305862768,"[281.86288743234604, 6.773613306057218e-16, 990.4436801081887]",0.8453048423121399,native_rigid_body_reuse_instantaneous_projected_area,1.0968725686841856,0.7706499974980432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,31.971620084038417,2.842170943040401e-14,1.365229298362129e-16,,1.750000000000001,101.0878583522086,446.01054372544934,-304.49294718940126,549.4179785087076,-547.5056016764092,0.0,-45.80099607593449,-0.02838728854354964,75.84869663649869,193.87367720352205,1.1368683772161603e-13,2.0692231082462517e-16,"[68.6454530814239, 3.2102021658215264e-16, -9.012059506259671]","[0.0, 0.0, 0.0]",99.75821124270024
query-000000,-32.730692484188125,-5.255055649892407e-15,-4.250931631472158,302.5355335303508,-202.02633833451873,162.38614383892565,-0.027002824144530802,-92.22415042452037,-125.95767837636741,60.77696601873451,"[59.91989623862909, 3.6882148569795797e-16, -10.170822640983037]",-0.03704091103486573,-2.5649246915231876,-6.041815747446314,8.430184918524676,"[0.3642683250161128, 0.01987603885178978, -0.3419087813958873, -0.8660322832746463]","[0.1852045551751084, 4.041444697056837, 7.395974702085889]",nominal-cone-pseudo_6dof,398.3863076716161,booster-release,302.5355335303508,-202.02633833451873,162.38614383892565,-392.76830981025756,-6.306066779870889e-14,66.6686204223341,-25.26191026846383,-71.39498228478078,-90.07290226357716,0.0,0.729,0.0,23.6925,23.6925,12.0,alpha3-passive-deployment-parent-v1,-0.027002824144530802,-92.22415042452037,-125.95767837636741,-12.39596207648819,"[297.8241757501103, 7.60966328530424e-16, 988.0547924520162]",0.7911583490379228,native_rigid_body_reuse_instantaneous_projected_area,1.0266117583941623,0.7706499974980432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,38.40159380316753,3.469446951953614e-18,2.2224237063408e-20,,2.0000000000000013,277.27362326188694,-273.42132061929954,72.31324157534848,396.06702164294285,-392.76830981025756,-6.306066779870889e-14,-51.0111795776659,-0.027002824144530802,-92.22415042452037,-125.95767837636741,1.2710574864626038e-13,3.20919798167006e-16,"[59.91989623862909, 3.6882148569795797e-16, -10.170822640983037]","[0.0, 0.0, 0.0]",-138.7068303399847
query-000000,-24.09485823074012,5.921189464667501e-16,-4.658403617161062,-240.43411412679086,-115.62414490485695,127.43660844474994,-0.025685880871005408,-72.41756764909671,-79.09041218020819,53.44274111935259,"[52.26307021160066, -2.1606944628555367e-17, -11.166829022038437]",-0.035234404487053846,-2.081472933188822,-3.8812898551614303,6.5389332932006505,"[0.9567322062766912, 0.11555847346394993, -0.09338749381383209, -0.2501769387509324]","[0.17617202243487934, 3.180562171353642, 5.710572327323533]",nominal-cone-pseudo_6dof,295.66466696718174,booster-release,-240.43411412679086,-115.62414490485695,127.43660844474994,-289.13829876888144,7.105427357601002e-15,61.77895659406725,-14.224371154571353,-31.519807307956462,-112.48424040978495,0.0,0.729,0.0,23.6925,23.6925,12.0,alpha3-passive-deployment-parent-v1,-0.025685880871005408,-72.41756764909671,-79.09041218020819,-6.942518320901168,"[311.79985626375463, 8.072824816037403e-16, 985.3897126384707]",0.7591417097148138,native_rigid_body_reuse_instantaneous_projected_area,0.9850667776285061,0.7706499974980432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,15.653685792923127,1.4210854715202004e-14,1.3251921937512654e-16,,2.2500000000000004,-254.6584852813622,-147.14395221281342,14.95236803496499,294.49254677912916,-289.13829876888144,7.105427357601002e-15,-55.90084340593275,-0.025685880871005408,-72.41756764909671,-79.09041218020819,1.0634429903501374e-13,3.611103241766336e-16,"[52.26307021160066, -2.1606944628555367e-17, -11.166829022038437]","[0.0, 0.0, 0.0]",-30.263888061340356
query-000000,-22.578960776652952,-3.3491727909525553e-15,-3.8688966548093022,-151.47601279207052,228.74618997820943,-56.74290698502348,-0.024433165678823584,10.642044842577588,76.35145046855177,48.806256791089545,"[47.20138589297009, 9.419548474554082e-17, -12.412891352972476]",-0.03351600230291301,1.3604168232486564,2.7121311671190025,6.432784122024714,"[0.8576963666488776, 0.1283193709345104, 0.19039916949965013, 0.46004264795139294]","[0.16758001151456506, 3.1428222645738058, 5.610284904852268]",nominal-cone-pseudo_6dof,280.159881806874,booster-release,-151.47601279207052,228.74618997820943,-56.74290698502348,-270.94752931983544,-4.0190073491430667e-14,71.25304014228837,24.541485102048057,-46.519012362866285,-105.27218210814027,0.0,0.729,0.0,23.6925,23.6925,12.0,alpha3-passive-deployment-parent-v1,-0.024433165678823584,10.642044842577588,76.35145046855177,12.037074860083349,"[324.23934060766334, 8.126900001724659e-16, 982.4351571288018]",0.8621937340602496,native_rigid_body_reuse_instantaneous_projected_area,1.1187876946206554,0.7706499974980432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,23.84028702405386,1.6758116906701664e-14,2.173850844634554e-16,,2.4999999999999996,-126.93452769002246,182.22717761534315,-162.01508909316374,274.8963580613769,-270.94752931983544,-4.0190073491430667e-14,-46.42675985771163,-0.024433165678823584,10.642044842577588,76.35145046855177,4.0194366942304644e-14,1.4621644035506044e-16,"[47.20138589297009, 9.419548474554082e-17, -12.412891352972476]","[0.0, 0.0, 0.0]",58.96554911004913
query-000000,-15.279945351866068,-1.3692750637043596e-15,-4.947394693766984,166.9094925419668,95.70554831133902,-1.5806904697473787,-0.023241546127495606,-15.712925562469485,13.77357537582122,44.31956292788739,"[42.23528649952374, 2.623287389782723e-17, -13.431464269472555]",-0.031881407582376474,0.29194689458010903,0.04582343344655897,7.089280892726394,"[0.1897241089183066, 0.0561614910051179, 0.364011999155339, 0.9101351074945797]","[0.1594070379114925, 3.46612562495638, 6.18210855002244]",nominal-cone-pseudo_6dof,192.40797608350877,booster-release,166.9094925419668,95.70554831133902,-1.5806904697473787,-183.35934422239282,-1.6431300764452317e-14,58.31106367479619,4.224071119530041,-80.48245999386083,-85.75118765681175,0.0,0.729,0.0,23.6925,23.6925,12.0,alpha3-passive-deployment-parent-v1,-0.023241546127495606,-15.712925562469485,13.77357537582122,2.0570518362812837,"[335.38724000206986, 8.279478568789462e-16, 979.208189885226]",0.7178226780042112,native_rigid_body_reuse_instantaneous_projected_area,0.9314509574186223,0.7706499974980432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query-000000,rigid_body_6dof,pseudo_6dof,43.184634458639714,1.7763568394002505e-15,8.501281430993937e-17,,2.7499999999999987,171.13356366149685,15.223088317478187,-87.33187812655913,192.7311494453284,-183.35934422239282,-1.6431300764452317e-14,-59.36873632520381,-0.023241546127495606,-15.712925562469485,13.77357537582122,2.842170943040401e-14,1.4746816750795297e-16,"[42.23528649952374, 2.623287389782723e-17, -13.431464269472555]","[0.0, 0.0, 0.0]",157.26403091524315
