time_s,north_m,east_m,altitude_m,speed_m_s,mach,mass_kg,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,heading_rad,flight_path_angle_rad,p_rad_s,q_rad_s,r_rad_s,dynamic_pressure_pa,lift_n,drag_n,thrust_n,required_thrust_n,fuel_flow_kg_s,thrust_margin_n,side_force_n,roll_moment_nm,pitch_moment_nm,yaw_moment_nm,control_path,allocation_status,allocation_residual_norm,saturation_count,throttle_ratio,flight_path_angle_command_rad,aileron_rad,elevator_rad,rudder_rad,control_effectivity_source
452.79999999998284,444.2216179263679,0.9960281489554035,10477.808468892496,230.86009333896527,0.7763989729290105,59682.332727530404,5,6,right-turn,0.0,0.0,10500.0,230.1542,0.0,0.0,0.0,0.010898473556086486,0.1432394487828697,-0.0644523528617203,1.6975662749274534e-05,-2.435104580344384e-15,1.7023863925554887e-05,3.67424458539626e-16,0.000827587932798234,10445.345870621442,585283.748242436,33847.14689014206,32933.47570736236,33847.14689014206,0.6946601328076376,12373.670600772653,0.0,-138.6555722069059,-1.524483889579358e-10,-1608.1642995111365,pseudo_6dof_kinematic_bridge,surrogate_policy_overlay,0.0,0,0.6920299260496829,-2.435104580344384e-15,-1.6116506276191142e-05,0.01999999999998907,6.931978992496404e-05,jsbsim-1.3.1-a320-coefficient-surrogate
452.99999999998283,444.2216179263679,0.9960281489554035,10477.808468892496,230.8570315578953,0.7763886759407191,59682.193795503845,5,6,right-turn,0.0,0.0,10500.0,230.1542,0.0,0.0,0.0,0.01096506002023474,0.1432394487828742,-0.05527271610255149,1.5278096474169445e-05,-2.3133493513271647e-15,5.8107651832409766e-06,3.924598524738874e-16,0.000801074427923121,10445.081917568845,585282.3857846777,33846.83665999303,32937.126901513315,33846.83665999303,0.6947328625053697,12374.075232272946,0.0,-122.01584445055506,-9.527783537460677e-11,-1335.2780108056045,pseudo_6dof_kinematic_bridge,surrogate_policy_overlay,0.0,0,0.6921129004244336,-2.3133493513271647e-15,-1.5898094316641722e-05,0.019999999999989065,5.688894413560734e-05,jsbsim-1.3.1-a320-coefficient-surrogate
453.1999999999828,444.2216179263679,0.9960281489554035,10477.808468892496,230.85398304476055,0.776378423573441,59682.054848931344,5,6,right-turn,0.0,0.0,10500.0,230.1542,0.0,0.0,0.0,0.01091533723776571,0.14323944878287892,-0.04645831585827633,1.3750286826930136e-05,-2.1976818837608063e-15,-4.339131336687316e-06,4.110668951503252e-16,0.0007692015292562895,10444.819108331536,585281.0231842726,33846.52757103051,32940.762084108705,33846.52757103051,0.6948052732620795,12374.478313507498,0.0,-105.82000249099269,-5.716526285048735e-11,-1076.3370983617801,pseudo_6dof_kinematic_bridge,surrogate_policy_overlay,0.0,0,0.692195510559484,-2.1976818837608063e-15,-1.5542542609881022e-05,0.019999999999989058,4.513229348384406e-05,jsbsim-1.3.1-a320-coefficient-surrogate
453.3999999999828,444.2216179263679,0.9960281489554035,10477.808468892496,230.85094774214167,0.7763682156340707,59681.91588787669,5,6,right-turn,0.0,0.0,10500.0,230.1542,0.0,0.0,0.0,0.010761433361166048,0.14323944878288378,-0.03806077247985,1.2375258144459167e-05,-2.087797789572766e-15,-1.3430646891235959e-05,4.2369326530367427e-16,0.0007328239051635814,10444.557437959453,585279.660441846,33846.21961832165,32944.38132432858,33846.21961832165,0.6948773664557935,12374.879851179532,0.0,-90.18565521770503,1.9054610236434582e-11,-832.5363003551234,pseudo_6dof_kinematic_bridge,surrogate_policy_overlay,0.0,0,0.6922777580310393,-2.087797789572766e-15,-1.506712064769689e-05,0.01999999999998905,3.4099984962421805e-05,jsbsim-1.3.1-a320-coefficient-surrogate
453.5999999999828,444.2216179263679,0.9960281489554035,10477.808468892496,230.8479255928672,0.7763580519303366,59681.7769124034,5,6,right-turn,0.0,0.0,10500.0,230.1542,0.0,0.0,0.0,0.010515305538614688,0.14323944878288872,-0.030122375714468824,1.1137732330190886e-05,-1.9834079000941277e-15,-2.1478704421427845e-05,4.3082860996899495e-16,0.0006927558044285148,10444.296901523903,585278.2975580208,33845.91279695489,32947.98469105533,33845.91279695489,0.6949491434586095,12375.279851963322,0.0,-75.21303032499088,3.8108269849492104e-11,-604.7993966054808,pseudo_6dof_kinematic_bridge,surrogate_policy_overlay,0.0,0,0.6923596444085026,-1.9834079000941277e-15,-1.4488569675255171e-05,0.019999999999989044,2.3829907443523117e-05,jsbsim-1.3.1-a320-coefficient-surrogate
453.7999999999828,444.2216179263679,0.9960281489554035,10477.808468892496,230.84491654001275,0.7763479322707977,59681.63792257471,5,6,right-turn,0.0,0.0,10500.0,230.1542,0.0,0.0,0.0,0.010188637442932347,0.14323944878289369,-0.022676594868474967,1.0023959096994162e-05,-1.8842375050894214e-15,-2.8507169154383476e-05,4.3293529552129127e-16,0.0006497669557226763,10444.037494117489,585276.9345334173,33845.60710203989,32951.57225287468,33845.60710203989,0.6950206056367161,12375.678322504325,0.0,-60.98571038158151,1.1432197003686404e-10,-393.79707785778936,pseudo_6dof_kinematic_bridge,surrogate_policy_overlay,0.0,0,0.6924411712544961,-1.8842375050894214e-15,-1.3822988103304648e-05,0.019999999999989037,1.4348538602080228e-05,jsbsim-1.3.1-a320-coefficient-surrogate
453.9999999999828,444.2216179263679,0.9960281489554035,10477.808468892496,230.84192052689951,0.7763378564648395,59681.49891845358,5,6,right-turn,0.0,0.0,10500.0,230.1542,0.0,0.0,0.0,0.009792749782388923,0.14323944878289863,-0.01574862615840058,9.021563187161519e-06,-1.7900256298349502e-15,-3.4547715722502084e-05,4.3049450382841593e-16,0.0006045793223301956,10443.779210853994,585275.5713686527,33845.30252870734,32955.14407807742,33845.30252870734,0.6950917543504267,12376.075269419372,0.0,-47.571461773343266,1.5242552377371398e-10,-199.9655585648933,pseudo_6dof_kinematic_bridge,surrogate_policy_overlay,0.0,0,0.6925223401249018,-1.7900256298349502e-15,-1.3085734807516287e-05,0.01999999999998903,5.671821258752034e-06,jsbsim-1.3.1-a320-coefficient-surrogate
454.19999999998277,444.2216179263679,0.9960281489554035,10477.808468892496,230.8389374970938,0.7763278243226711,59681.35990010271,5,6,right-turn,0.0,0.0,10500.0,230.1542,0.0,0.0,0.0,0.009338523390075843,0.1432394487829035,-0.009355968057737666,8.119406868623003e-06,-1.7005243483432027e-15,-3.9638730476593495e-05,4.2398266665833585e-16,0.0005578646590536658,10443.52204686832,585274.2080643423,33844.99907210901,32958.700234660006,33844.99907210901,0.6951625909541916,12376.470699296682,0.0,-35.023138936774544,2.4768537706355406e-10,-23.52567263210356,pseudo_6dof_kinematic_bridge,surrogate_policy_overlay,0.0,0,0.6926031525688743,-1.7005243483432027e-15,-1.229134949323151e-05,0.019999999999989023,-2.193942562824131e-06,jsbsim-1.3.1-a320-coefficient-surrogate
454.39999999998275,444.2216179263679,0.9960281489554035,10477.808468892496,230.83596739440532,0.7763178356553209,59681.22086758452,5,6,right-turn,0.0,0.0,10500.0,230.1542,0.0,0.0,0.0,0.008836334403093362,0.14323944878290826,-0.0035090160865659586,7.307466181938338e-06,-1.6154981309260425e-15,-4.382425645049612e-05,4.138719406891206e-16,0.0005102428155142464,10443.265997316365,585272.8446210977,33844.69672741754,32962.240790326614,33844.69672741754,0.6952331167966395,12376.86461869604,0.0,-23.37964730650474,2.8578381279860713e-10,135.49778718318788,pseudo_6dof_kinematic_bridge,surrogate_policy_overlay,0.0,0,0.6926836101288899,-1.6154981309260425e-15,-1.1453489215442357e-05,0.019999999999989016,-9.251190576631338e-06,jsbsim-1.3.1-a320-coefficient-surrogate
454.59999999998274,444.2216179263679,0.9960281489554035,10477.808468892496,230.83301016288675,0.7763078902746336,59681.08182096116,5,6,right-turn,0.0,0.0,10500.0,230.1542,0.0,0.0,0.0,0.00829600097077824,0.14323944878291284,0.0017883308483422795,6.576719563611277e-06,-1.5347232243797404e-15,-4.715298726250406e-05,4.0063063501793224e-16,0.0004622807281736228,10443.01105737496,585271.4810395289,33844.39548982642,32965.76581248956,33844.39548982642,0.6953033332205851,12377.257034148985,0.0,-12.666949470652424,3.6198399261297165e-10,277.2567040099899,pseudo_6dof_kinematic_bridge,surrogate_policy_overlay,0.0,0,0.6927637143407537,-1.5347232243797404e-15,-1.0584880073278312e-05,0.01999999999998901,-1.5510201883288067e-05,jsbsim-1.3.1-a320-coefficient-surrogate
