time_s,north_m,east_m,altitude_m,speed_m_s,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,p_rad_s,q_rad_s,r_rad_s,source_force_x_n,source_force_y_n,source_force_z_n,dynamic_pressure_pa,mach,aero_alpha_deg,aero_beta_deg,control_path,response_profile_id,elevator_deg,aileron_deg,rudder_deg,throttle_fraction,allocation_status,allocation_residual_norm,saturation_count
40.0,50.000000000000426,6051.723459044841,221.83020270563625,152.4,0,1,outbound-climb,0.0,6096.0,240.0,152.4,90.0,2.254574965935033,0.0,0.0,15.94875502938409,90.0,0.0,0.7,0.0,3487.124855278542,0.0,-91938.01961692199,13933.811968247508,0.44899374696538275,2.2545749652884273,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
42.0,50.00000000000045,6356.287512825163,233.82091348094664,152.4,0,1,outbound-climb,0.0,6400.8,252.0,152.4,90.0,2.254574965935033,0.0,0.0,-64.26533628893115,90.0,0.0,-0.7,0.0,3483.1159764736904,0.0,-91833.8882105947,13918.030166670178,0.4490547778970399,2.254574965719498,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
44.0,50.00000000000047,6660.8515666053945,245.81162425854845,152.4,0,1,outbound-climb,0.0,6705.6,264.0,152.4,90.0,2.254574965935033,0.0,0.0,15.94875502938409,90.0,0.0,0.7,0.0,3479.110600285703,0.0,-91729.75679718611,13902.24836508983,0.4491158337229585,2.2545749658631875,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
46.0,50.00000000000049,6965.415620385596,257.80233503691403,152.4,0,1,outbound-climb,0.0,7010.400000000001,276.0,152.4,90.0,2.254574965935033,0.0,0.0,-64.26533628893115,90.0,0.0,-0.7,0.0,3475.1087290820587,0.0,-91625.62538141986,13886.466563508478,0.44917691446005936,2.254574965911085,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
48.0,50.00000000000051,7269.979674165788,269.79304581553424,152.4,0,1,outbound-climb,0.0,7315.200000000001,288.0,152.4,90.0,2.254574965935033,0.0,0.0,15.94875502938409,90.0,0.0,0.7,0.0,3471.1103650615205,0.0,-91521.49396486852,13870.684761926792,0.44923802012528424,2.2545749659270506,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
50.0,50.00000000000053,7574.543727945977,281.7837565942393,152.4,0,1,outbound-climb,0.0,7620.0,300.0,152.4,90.0,2.254574965935033,0.0,0.0,-64.26533628893115,90.0,0.0,-0.7,0.0,3467.1155103679366,0.0,-91417.36254805583,13854.902960344994,0.44929915073559284,2.254574965932372,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
52.0,50.000000000000554,7879.107781726164,293.7744673729727,152.4,1,2,outbound-level,0.0,7924.8,300.0,152.4,90.0,0.0,0.0,0.0,15.94875502938409,90.0,0.0,0.7,0.0,3463.1241671281614,0.0,-91313.23113115609,13839.121158763159,0.4493603063079618,2.2545749659341463,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
54.0,50.000000000000576,8183.67183550635,305.7651781517155,152.4,1,2,outbound-level,0.0,8229.6,300.0,152.4,90.0,0.0,0.0,0.0,-64.26533628893115,90.0,0.0,-0.7,0.0,1475.670366763501,0.0,-54611.3275121311,13823.339357181314,0.4494214868593838,0.7515249886447154,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
56.0,50.0000000000006,8488.445616252577,309.7629987644445,152.4,1,2,outbound-level,0.0,8534.4,300.0,152.4,90.0,0.0,0.0,0.0,15.94875502938409,90.0,0.0,0.7,0.0,814.192909219888,0.0,-42395.92610006607,13818.077549700989,0.4494418906108944,0.2505083295482385,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
58.0,50.00000000000062,8793.24270296503,311.09563960164814,152.4,1,2,outbound-level,0.0,8839.2,300.0,152.4,90.0,0.0,0.0,0.0,-64.26533628893115,90.0,0.0,-0.7,0.0,593.8123600082545,0.0,-38326.18933032771,13816.323569168837,0.44944869265235093,0.08350277651607949,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
