time_s,north_m,east_m,altitude_m,speed_m_s,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,p_rad_s,q_rad_s,r_rad_s,source_force_x_n,source_force_y_n,source_force_z_n,dynamic_pressure_pa,mach,aero_alpha_deg,aero_beta_deg,control_path,response_profile_id,elevator_deg,aileron_deg,rudder_deg,throttle_fraction,allocation_status,allocation_residual_norm,saturation_count
624.0,50013.00245228924,8734.846663647977,143.89095233988667,152.4,3,4,inbound-descent,50000.0,7442.216339744828,120.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99952451792404,0.0,0.0,0.0,679.7278836560363,0.0,23279.395709151406,14036.393191947007,0.448597653416701,-2.2545269515729056,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
624.5,50013.0030841628,8658.7056476935,140.8933384520331,152.4,3,4,inbound-descent,50000.0,7366.016339744828,117.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99958395318355,0.0,0.0,0.0,679.9405174704752,0.0,23286.152676378817,14040.338558361895,0.44858244022830224,-2.2545349539665938,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
625.0,50013.00363705217,8582.564632157078,137.89571392970717,152.4,3,4,inbound-descent,50000.0,7289.816339744828,114.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.9996359590356,0.0,0.0,0.0,680.1532593293523,0.0,23292.87418243353,14044.283938773546,0.4485672285335997,-2.254541622628,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
625.5,50013.00412083036,8506.423616969081,134.89808054532097,152.4,3,4,inbound-descent,50000.0,7213.616339744828,111.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99968146415614,0.0,0.0,0.0,680.3661274869519,0.0,23299.566129176368,14048.229330849168,0.44855201834134045,-2.254547179845839,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
626.0,50013.004544136274,8430.282602071471,131.9004397758846,152.4,3,4,inbound-descent,50000.0,7137.416339744827,108.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99972128113663,0.0,0.0,0.0,680.5791371539581,0.0,23306.23343621361,14052.174732644764,0.4485368096587691,-2.254551810860704,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
626.5,50013.00491452895,8354.141587415874,128.90279285223974,152.4,3,4,inbound-descent,50000.0,7061.216339744828,105.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99975612099455,0.0,0.0,0.0,680.7923010040104,0.0,23312.880204374804,14056.120142540334,0.44852160249187856,-2.254555670039759,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
627.0,50013.00523862254,8278.000572961973,125.90514080008786,152.4,3,4,inbound-descent,50000.0,6985.016339744828,102.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99978660587023,0.0,0.0,0.0,681.0056295959421,0.0,23319.50985198251,14060.065559185887,0.4485063968456188,-2.2545588860223047,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
627.5,50013.00552220443,8201.859558676168,122.90748447418012,152.4,3,4,inbound-descent,50000.0,6908.816339744828,99.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99981328013645,0.0,0.0,0.0,681.2191317258075,0.0,23326.12522844274,14064.010981456428,0.4484911927240707,-2.25456156600776,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
628.0,50013.00577033858,8125.718544530452,119.90982458680918,152.4,3,4,inbound-descent,50000.0,6832.616339744828,96.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.9998366201194,0.0,0.0,0.0,681.4328147202104,0.0,23332.728708930375,14067.956408414453,0.44847599013059114,-2.254563799328972,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
628.5,50013.00598745597,8049.577530501487,116.91216173155223,152.4,3,4,inbound-descent,50000.0,6756.416339744827,93.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99985704260448,0.0,0.0,0.0,681.6466846809326,0.0,23339.32227331616,14071.901839278718,0.4484607890679332,-2.254565660429982,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
