time_s,north_m,east_m,altitude_m,speed_m_s,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,local_roll_deg,local_pitch_deg,local_heading_deg,aero_alpha_deg,aero_sideslip_deg,mach,dynamic_pressure_pa,source_aerodynamic_force_x_n,source_aerodynamic_force_y_n,source_aerodynamic_force_z_n,source_propulsion_force_x_n,source_total_force_x_n,source_total_force_y_n,source_total_force_z_n,source_total_moment_x_nm,source_total_moment_y_nm,source_total_moment_z_nm,u_m_s,v_m_s,w_m_s,p_rad_s,q_rad_s,r_rad_s,requested_force_x_n,requested_moment_x_nm,requested_moment_y_nm,requested_moment_z_nm,achieved_force_x_n,achieved_moment_x_nm,achieved_moment_y_nm,achieved_moment_z_nm,allocation_status,allocation_residual_norm,saturation_count,elevator_deg,aileron_deg,rudder_deg,throttle_fraction,commanded_elevator_deg,commanded_aileron_deg,commanded_rudder_deg,commanded_throttle_fraction,elevator_position_error_deg,aileron_position_error_deg,rudder_position_error_deg,throttle_position_error_fraction
268.09999999999246,-68.23830965688575,39770.3457926789,295.8428727086527,152.34527436176595,2,3,left-turn,14886.8898590299,34863.180077946454,300.0,152.4,23.861327386742012,0.31258140450075583,-6.000000000000001,-4.1798278712057835,2.284037514320708,57.55827522540261,-4.1798278712057835,2.284037514320708,57.55827522540261,2.253887893589398,-0.056457352477755296,0.4492094926776004,13826.463488592546,-5574.016416765501,109.98419794541734,-91265.84315113667,9213.05823631343,3639.0418195479297,109.98419794541734,-91265.84315113667,-32823.762801462944,3.5842894321522913,1463.99257392991,152.22734157025303,-0.15011593409151106,5.9913741346689475,0.09756588231797542,0.00024566079208083726,-0.005366365945312474,3639.0488569220774,-61523.41467701345,4.6496666501871005,461.6300405193499,3639.0418195479297,-32823.762801462944,3.5842894321522913,1463.99257392991,partially_achievable,28717.150790922533,2,-0.7492051055597575,2.9287880392236203,-1.2609737150290847,0.09080980658336033,-0.7492883190893901,5.220826414105141,-2.1877640728464725,0.09081030436687451,-8.321352963258644e-05,2.2920383748815207,-0.9267903578173877,4.977835141861675e-07
268.1999999999925,-60.09011142076882,39783.21815140577,295.8513883050043,152.34522274003436,2,3,left-turn,14900.829131819493,34869.340781388826,300.0,152.4,23.82639987955085,0.31194109613188115,-6.000000000000001,-3.6220481037257377,2.2833500249875036,57.52747960067527,-3.6220481037257377,2.2833500249875036,57.52747960067527,2.2536240311688664,-0.05020680535737336,0.44920938389228793,13826.442918575924,-5574.232003663457,473.2465322823072,-91261.18966033886,9213.30306760011,3639.0710639366534,473.2465322823072,-91261.18966033886,32725.491532152173,0.5156806197078255,-1786.8653982272742,152.22733303676833,-0.13349614982774258,5.990671665304381,-0.11748660229662225,0.0002567337215071177,-0.007186819778221761,3639.2061972622514,71035.30260364065,-0.25454110666004226,2200.922236759526,3639.0710639366534,32725.491532152173,0.5156806197078255,-1786.8653982272742,partially_achievable,38516.80250453626,2,-0.74905528689889,-2.7791735858948576,1.0987326122781562,0.09081204796594305,-0.7489951270480475,-5.071211960776378,2.0462753273234187,0.09081294799562611,6.015985084251163e-05,-2.2920383748815207,0.9475427150452624,9.000296830596888e-07
268.2999999999925,-51.931472338671725,39796.08388920305,295.8596452274236,152.34519612951087,2,3,left-turn,14914.772157583675,34875.492986306344,300.0,152.4,23.791472372359664,0.3113202381213451,-6.000000000000001,-4.296830486403615,2.2819742002994974,57.48626687803702,-4.296830486403615,2.2819742002994974,57.48626687803702,2.2537857113151065,-0.03646738122073576,0.4492093475365241,13826.427228686636,-5574.149962807418,10.145013083859391,-91264.14888592853,9213.39837137335,3639.2484085659326,10.145013083859391,-91264.14888592853,-32825.597767942076,3.7272868282921414,1460.888657152105,152.22731715204145,-0.09696403498681888,5.991101268284721,0.09641757913601895,0.00025484927420480597,-0.005604881656116784,3639.236252364327,-60562.486459078646,4.889193251162226,770.2493175859349,3639.2484085659326,-32825.597767942076,3.7272868282921414,1460.888657152105,partially_achievable,27745.4857284418,2,-0.7492812939104055,2.9287880392236203,-1.2102459314606593,0.09081295619597644,-0.7493720472786669,5.220826414105141,-2.137418848275349,0.0908133208967622,-9.075336826136482e-05,2.2920383748815207,-0.9271729168146896,3.647007857515705e-07
268.39999999999253,-43.77261291047843,39808.94948399053,295.8680970167824,152.34515405125498,2,3,left-turn,14928.718931141044,34881.63669041275,300.0,152.4,23.756544865168475,0.3106847276311503,-6.000000000000001,-3.74568311837235,2.2811787765655387,57.4541048125191,-3.74568311837235,2.2811787765655387,57.4541048125191,2.253558382303248,-0.03025346048246598,0.44920926656594595,13826.40847489843,-5574.308089689216,374.5286380581116,-91260.57588542355,9213.572535656387,3639.264445967171,374.5286380581116,-91260.57588542355,32727.097681465493,0.4718476427255645,-1790.707710544241,152.22730848835272,-0.0804416646877652,5.99049600876989,-0.11864635449418573,0.0002671120245991222,-0.00742938488914296,3639.3737829492275,72010.70372438406,-0.35103829425831634,2512.1574601800553,3639.264445967171,32727.097681465493,0.4718476427255645,-1790.707710544241,partially_achievable,39518.55707263148,2,-0.7491212309596783,-2.7791735858948576,1.1502416032175087,0.09081456686259277,-0.7490569575027844,-5.071211960776378,2.0980980129563416,0.09081521362757408,6.427345689385966e-05,-2.2920383748815207,0.9478564097388329,6.467649813074461e-07
268.49999999999255,-35.60306512889686,39821.808289654444,295.87619462428125,152.34514312011214,2,3,left-turn,14942.669447308806,34887.771891425,300.0,152.4,23.72161735797729,0.31007584896776624,-6.000000000000001,-4.427163795389297,2.279671963351817,57.41150374368892,-4.427163795389297,2.279671963351817,57.41150374368892,2.2537360124723693,-0.016564508984810593,0.4492092756303688,13826.395840591716,-5574.215136684544,-89.39280093437586,-91263.96655189902,9213.62630783796,3639.411171153416,-89.39280093437586,-91263.96655189902,-32827.27727189792,3.8930959494987047,1458.2149142174642,152.2272938523696,-0.04404377562008247,5.990968103537244,0.09526924445713914,0.0002659587684154651,-0.005852047541511742,3639.3780601945023,-59586.764844508885,5.155658116638747,1084.3434579942018,3639.411171153416,-32827.27727189792,3.8930959494987047,1458.2149142174642,partially_achievable,26762.099256299454,2,-0.7493668174543158,2.9287880392236203,-1.1597740290265754,0.09081510845219161,-0.7494654329859242,5.220826414105141,-2.087363389890532,0.09081532592810079,-9.861553160839254e-05,2.2920383748815207,-0.9275893608639567,2.1747590918386184e-07
268.5999999999926,-27.433027708273485,39834.6667827726,295.88453721416624,152.34511075280338,2,3,left-turn,14956.623700902783,34893.89858706315,300.0,152.4,23.686689850786102,0.3094485495237659,-6.000000000000001,-3.8826507459405115,2.278762459254291,57.37792551461421,-3.8826507459405115,2.278762459254291,57.37792551461421,2.2535464546210466,-0.01042223191840943,0.4492092227368603,13826.378993119368,-5574.314029611797,276.27114007967117,-91261.5161697159,9213.726717685364,3639.4126880735666,276.27114007967117,-91261.5161697159,32728.871372331854,0.447821007763435,-1794.0978533118837,152.22728517306868,-0.02771192015605234,5.990463351914961,-0.11980426383670087,0.00027950264912115374,-0.007680322462883223,3639.4949235885524,72999.53693473114,-0.42656161217517763,2828.4257074244815,3639.4126880735666,32728.871372331854,0.447821007763435,-1794.0978533118837,partially_achievable,40535.09873787408,2,-0.7491967373114196,-2.7791735858948576,1.2013998971043338,0.09081606038404733,-0.7491284414398062,-5.071211960776378,2.1495319280987393,0.09081644263334872,6.829587161338857e-05,-2.2920383748815207,0.9481320309944055,3.8224930139219016e-07
268.6999999999926,-19.252036078060804,39847.51830569326,295.89242828638027,152.3451157456896,2,3,left-turn,14970.581686737405,34900.01677505047,300.0,152.4,23.651762343594914,0.30885520081600637,-6.000000000000001,-4.570820760458262,2.2771162396732394,57.333888154316824,-4.570820760458262,2.2771162396732394,57.333888154316824,2.2537425681350434,0.003180694520563933,0.44920927770205565,13826.369520892575,-5574.207083166506,-188.41500546606642,-91265.40841959865,9213.734957533208,3639.5278743667022,-188.41500546606642,-91265.40841959865,-32828.31268815464,4.085873491892068,1456.22656297558,152.22727194080113,0.008457224576680529,5.990984685700113,0.09412427669978146,0.000279156332386627,-0.006107271468802686,3639.4719997425022,-58598.771493001754,5.453303495245407,1403.0001031967797,3639.5278743667022,-32828.31268815464,4.085873491892068,1456.22656297558,partially_achievable,25770.51380818811,2,-0.7494627226173269,2.9287880392236203,-1.1098601667680636,0.09081619913286218,-0.7495695293144168,5.220826414105141,-2.0379492305442573,0.09081625484760397,-0.00010680669708984514,2.2920383748815207,-0.9280890637761936,5.5714741792334266e-08
268.7999999999926,-11.0702667487519,39860.36933392237,295.9006143837276,152.34509325982464,2,3,left-turn,14984.54339962571,34906.12645311335,300.0,152.4,23.616834836403754,0.30823966849356854,-6.000000000000001,-4.032924310904174,2.276086390300869,57.29884740469016,-4.032924310904174,2.276086390300869,57.29884740469016,2.2535917738763116,0.00921658128693305,0.44920925314717985,13826.354672873078,-5574.245393799523,178.85601264134365,-91264.11665208632,9213.75856242893,3639.513168629406,178.85601264134365,-91264.11665208632,32728.415810775237,0.44971816865392994,-1795.82758785728,152.22726350427072,0.02450618425251707,5.990583092899119,-0.12094493482071236,0.0002940743104382904,-0.007939479592145304,3639.5669689531196,73991.83873330294,-0.474050554371928,3149.099118575598,3639.513168629406,32728.415810775237,0.44971816865392994,-1795.82758785728,partially_achievable,41558.66182009738,2,-0.7492830358285906,-2.7791735858948576,1.2520704949006842,0.09081646462935644,-0.749210882397595,-5.071211960776378,2.200506393896712,0.09081657123977067,7.215343099553628e-05,-2.2920383748815207,0.9484358989960278,1.0661041423276618e-07
268.89999999999264,-2.8772597409605556,39873.2131983047,295.90824996251126,152.3451144140936,2,3,left-turn,14998.508834379365,34912.227618981364,300.0,152.4,23.581907329212566,0.3076655310163397,-6.000000000000001,-4.727686428523789,2.2742920754765468,57.253326671498826,-4.727686428523789,2.2742920754765468,57.253326671498826,2.2538087469954835,0.022696225913153217,0.4492093544633604,13826.348470186673,-5574.1214943330915,-286.86221086298747,-91268.57869717311,9213.717038336123,3639.595544003031,-286.86221086298747,-91268.57869717311,-32826.103078997185,4.3096361184357175,1454.7905703480096,152.22725198157306,0.06034753471312898,5.99116000094974,0.0929786698255412,0.0002946219231370724,-0.006368868081623855,3639.5150224697195,-57596.58986558007,5.7857248923850335,1724.5483285476944,3639.595544003031,-32826.103078997185,4.3096361184357175,1454.7905703480096,partially_achievable,24771.955656991853,2,-0.7495701573381937,2.9287880392236203,-1.0609712510078118,0.09081616224533336,-0.7496854513015182,5.220826414105141,-1.9897757511983998,0.09081604082269067,-0.00011529396332454755,2.2920383748815207,-0.928804500190588,-1.2142264269043856e-07
268.99999999999267,5.316832717943241,39886.05637252102,295.9162300971752,152.345102017877,2,3,left-turn,15012.477985808642,34918.32027038725,300.0,152.4,23.54697982202138,0.30706548558931895,-6.000000000000001,-4.196411396249308,2.273136082474287,57.216786645268165,-4.196411396249308,2.273136082474287,57.216786645268165,2.253697447949353,0.02857814009203169,0.4492093586087632,13826.335724465864,-5574.098139556874,83.16389638429942,-91268.47624013636,9213.660511216984,3639.5623716601094,83.16389638429942,-91268.47624013636,32726.56245331984,0.47945057830690985,-1797.7447956191786,152.22724424013643,0.07598708882709439,5.990863531539711,-0.1220728195837075,0.00031101057609232653,-0.008203504063274946,3639.5863202809887,74989.73171815278,-0.4922148872814489,3471.2549639100657,3639.5623716601094,32726.56245331984,0.47945057830690985,-1797.7447956191786,partially_achievable,42590.34909143404,2,-0.7493811536253585,-2.7791735858948576,1.3024246179641747,0.0908157111226266,-0.7493052589730702,-5.071211960776378,2.2514488725916424,0.09081552997379912,7.589465228829972e-05,-2.2920383748815207,0.9490242546274676,-1.8114882747999328e-07
269.0999999999927,13.522464360675365,39898.892176224625,295.92355913372455,152.3451396116046,2,3,left-turn,15026.450848722434,34924.404405066896,300.0,152.4,23.512052314830193,0.30651439781770107,-6.000000000000001,-4.897693093174652,2.2711862076940905,57.16975459748873,-4.897693093174652,2.2711862076940905,57.16975459748873,2.2539375017235637,0.041889955378902624,0.4492095068355537,13826.33290892357,-5573.95449349191,-383.51656905665095,-91273.57214626555,9213.564557777865,3639.6100642859546,-383.51656905665095,-91273.57214626555,-32823.229436278896,4.56523302529442,1452.5741492585234,152.2272349539591,0.11138220975813226,5.99150194481909,0.09184256892350517,0.00031253165603305,-0.006636513364615959,3639.5028657270054,-56587.106351415125,6.153173955995584,2048.0988275798313,3639.6100642859546,-32823.229436278896,4.56523302529442,1452.5741492585234,partially_achievable,23771.33774550482,2,-0.7496900324814062,2.9287880392236203,-1.0126449191851448,0.09081492541970669,-0.749814063131531,5.220826414105141,-1.9422636812165557,0.09081460991982039,-0.00012403065012478454,2.2920383748815207,-0.9296187620314109,-3.154998862997527e-07
269.1999999999927,21.729505971560826,39911.72708269074,295.9312815693804,152.34513756067682,2,3,left-turn,15040.427417928247,34930.480020759365,300.0,152.4,23.477124807639004,0.3059337294578791,-6.000000000000001,-4.37298606240186,2.2698981441981294,57.1316803454851,-4.37298606240186,2.2698981441981294,57.1316803454851,2.2538660829226433,0.047581720219152725,0.4492095401711938,13826.32237993926,-5573.868921759032,-10.878102843321633,-91274.681564777,9213.424458177138,3639.5555364181064,-10.878102843321633,-91274.681564777,32724.90856507317,0.5390292907964056,-1799.1073401804515,152.2272285655911,0.1265161751974969,5.991311649233203,-0.12318612816331839,0.00033049137008868786,-0.008474641052439794,3639.548138257338,75991.53554958844,-0.47831053624960873,3795.892812819789,3639.5555364181064,32724.90856507317,0.5390292907964056,-1799.1073401804515,partially_achievable,43626.88435315354,2,-0.7494921441617762,-2.7791735858948576,1.3518559951995308,0.09081372648078395,-0.7494126818856921,-5.071211960776378,2.3013239820484492,0.09081324504551852,7.946227608413015e-05,-2.2920383748815207,0.9494679868489184,-4.814352654314291e-07
269.29999999999274,29.948403771551384,39924.55440040579,295.93825110106366,152.34519189373475,2,3,left-turn,15054.40768823223,34936.54711520689,300.0,152.4,23.44219730044782,0.3054096737708858,-6.000000000000001,-5.080705030895971,2.267784030627328,57.08309617010446,-5.080705030895971,2.267784030627328,57.08309617010446,2.2541312167860297,0.060691909966319825,0.44920973592272434,13826.32307562043,-5573.703328486898,-478.3754132636542,-91280.46920913218,9213.269512280067,3639.5661837931693,-478.3754132636542,-91280.46920913218,-32820.37204303231,4.8609975034764705,1451.2355689760832,152.22722221881554,0.1613752185531767,5.992016915951763,0.09072323927343831,0.0003330699004738383,-0.006910867039269437,3639.4301931356376,-55575.36233221298,6.566756779351749,2373.6088802257855,3639.5661837931693,-32820.37204303231,4.8609975034764705,1451.2355689760832,partially_achievable,22773.676877211965,2,-0.7498239408394872,2.9287880392236203,-0.9653564308881672,0.09081241618787503,-0.7499571741665343,5.220826414105141,-1.8958356723695908,0.0908118900382919,-0.00013323332704706647,2.2920383748815207,-0.9304792414814236,-5.261495831243579e-07
