shot_name,reference_id,section,identifier_kind,identifier,units,value,tolerance,issues
Positive pitch rate,NOTE1,output,signalName,aeroBodyForceCoefficient_Z,nd,-0.99656506666667,1e-06,
Positive pitch rate,NOTE1,output,signalName,aeroBodyMomentCoefficient_Roll,nd,0.0,1e-06,
Positive pitch rate,NOTE1,output,signalName,aeroBodyMomentCoefficient_Pitch,nd,-0.2019104,1e-06,
Positive pitch rate,NOTE1,output,signalName,aeroBodyMomentCoefficient_Yaw,nd,0.0,1e-06,
Negative pitch rate,NOTE1,input,signalName,trueAirspeed,f_s,300.0,,
Negative pitch rate,NOTE1,input,signalName,angleOfAttack,deg,5.0,,
Negative pitch rate,NOTE1,input,signalName,angleOfSideslip,deg,0.0,,
Negative pitch rate,NOTE1,input,signalName,bodyAngularRate_Roll,rad_s,0.0,,
Negative pitch rate,NOTE1,input,signalName,bodyAngularRate_Pitch,rad_s,-0.98,,
Negative pitch rate,NOTE1,input,signalName,bodyAngularRate_Yaw,rad_s,0.0,,
Negative pitch rate,NOTE1,input,signalName,elevatorDeflection,deg,0.0,,
Negative pitch rate,NOTE1,input,signalName,aileronDeflection,deg,0.0,,
Negative pitch rate,NOTE1,input,signalName,rudderDeflection,deg,0.0,,
Negative pitch rate,NOTE1,input,signalName,bodyPositionOfCgWrtWingLeadingEdge_X,fracMAC,0.25,,
Negative pitch rate,NOTE1,internal,varID,vt,,300.0,,
Negative pitch rate,NOTE1,internal,varID,alpha,,5.0,,
Negative pitch rate,NOTE1,internal,varID,beta,,0.0,,
Negative pitch rate,NOTE1,internal,varID,p,,0.0,,
Negative pitch rate,NOTE1,internal,varID,q,,-0.98,,
Negative pitch rate,NOTE1,internal,varID,r,,0.0,,
Negative pitch rate,NOTE1,internal,varID,el,,0.0,,
Negative pitch rate,NOTE1,internal,varID,ail,,0.0,,
Negative pitch rate,NOTE1,internal,varID,rdr,,0.0,,
Negative pitch rate,NOTE1,internal,varID,xcg,,0.25,,
Negative pitch rate,NOTE1,internal,varID,rtd,,57.29577957855229,,
Negative pitch rate,NOTE1,internal,varID,xcgr,,0.35,,
Negative pitch rate,NOTE1,internal,varID,cbar,,11.32,,
Negative pitch rate,NOTE1,internal,varID,bspan,,30.0,,
Negative pitch rate,NOTE1,internal,varID,del,,0.0,,
Negative pitch rate,NOTE1,internal,varID,dail,,0.0,,
Negative pitch rate,NOTE1,internal,varID,drdr,,0.0,,
Negative pitch rate,NOTE1,internal,varID,cxt,,-0.004,,
Negative pitch rate,NOTE1,internal,varID,cy0,,0.0,,
Negative pitch rate,NOTE1,internal,varID,czt,,-0.416,,
Negative pitch rate,NOTE1,internal,varID,cz1,,-0.416,,
Negative pitch rate,NOTE1,internal,varID,tvt,,600.0,,
Negative pitch rate,NOTE1,internal,varID,b2v,,0.05,,
Negative pitch rate,NOTE1,internal,varID,cq2v,,-0.018489333333333333,,
Negative pitch rate,NOTE1,internal,varID,absbeta,,0.0,,
Negative pitch rate,NOTE1,internal,varID,absCl0,,0.0,,
Negative pitch rate,NOTE1,internal,varID,absCn0,,0.0,,
Negative pitch rate,NOTE1,internal,varID,clt,,0.0,,
Negative pitch rate,NOTE1,internal,varID,cmt,,-0.005,,
Negative pitch rate,NOTE1,internal,varID,cnt,,0.0,,
Negative pitch rate,NOTE1,internal,varID,cxq,,1.34,,
Negative pitch rate,NOTE1,internal,varID,cyr,,0.958,,
Negative pitch rate,NOTE1,internal,varID,cyp,,0.11,,
Negative pitch rate,NOTE1,internal,varID,czq,,-31.4,,
Negative pitch rate,NOTE1,internal,varID,clr,,0.113,,
Negative pitch rate,NOTE1,internal,varID,clp,,-0.42,,
Negative pitch rate,NOTE1,internal,varID,cmq,,-5.26,,
Negative pitch rate,NOTE1,internal,varID,cnr,,-0.386,,
Negative pitch rate,NOTE1,internal,varID,cnp,,-0.012,,
Negative pitch rate,NOTE1,internal,varID,dclda,,-0.052,,
Negative pitch rate,NOTE1,internal,varID,dcldr,,0.014,,
Negative pitch rate,NOTE1,internal,varID,dcnda,,-0.009,,
Negative pitch rate,NOTE1,internal,varID,dcndr,,-0.045,,
Negative pitch rate,NOTE1,internal,varID,cl1,,0.0,,
Negative pitch rate,NOTE1,internal,varID,cn1,,0.0,,
Negative pitch rate,NOTE1,internal,varID,cx,,-0.028775706666666668,,
Negative pitch rate,NOTE1,internal,varID,cy,,0.0,,
Negative pitch rate,NOTE1,internal,varID,cz,,0.16456506666666665,,
Negative pitch rate,NOTE1,internal,varID,cl,,0.0,,
Negative pitch rate,NOTE1,internal,varID,cm,,0.10871039999999998,,
Negative pitch rate,NOTE1,internal,varID,cn,,0.0,,
Negative pitch rate,NOTE1,output,signalName,aeroBodyForceCoefficient_X,nd,-0.02877570666667,1e-06,
Negative pitch rate,NOTE1,output,signalName,aeroBodyForceCoefficient_Y,nd,0.0,1e-06,
Negative pitch rate,NOTE1,output,signalName,aeroBodyForceCoefficient_Z,nd,0.16456506666667,1e-06,
Negative pitch rate,NOTE1,output,signalName,aeroBodyMomentCoefficient_Roll,nd,0.0,1e-06,
Negative pitch rate,NOTE1,output,signalName,aeroBodyMomentCoefficient_Pitch,nd,0.1087104,1e-06,
Negative pitch rate,NOTE1,output,signalName,aeroBodyMomentCoefficient_Yaw,nd,0.0,1e-06,
Positive yaw rate,NOTE1,input,signalName,trueAirspeed,f_s,300.0,,
Positive yaw rate,NOTE1,input,signalName,angleOfAttack,deg,5.0,,
Positive yaw rate,NOTE1,input,signalName,angleOfSideslip,deg,0.0,,
Positive yaw rate,NOTE1,input,signalName,bodyAngularRate_Roll,rad_s,0.0,,
Positive yaw rate,NOTE1,input,signalName,bodyAngularRate_Pitch,rad_s,0.0,,
Positive yaw rate,NOTE1,input,signalName,bodyAngularRate_Yaw,rad_s,2.92,,
Positive yaw rate,NOTE1,input,signalName,elevatorDeflection,deg,0.0,,
Positive yaw rate,NOTE1,input,signalName,aileronDeflection,deg,0.0,,
Positive yaw rate,NOTE1,input,signalName,rudderDeflection,deg,0.0,,
Positive yaw rate,NOTE1,input,signalName,bodyPositionOfCgWrtWingLeadingEdge_X,fracMAC,0.25,,
Positive yaw rate,NOTE1,internal,varID,vt,,300.0,,
Positive yaw rate,NOTE1,internal,varID,alpha,,5.0,,
Positive yaw rate,NOTE1,internal,varID,beta,,0.0,,
Positive yaw rate,NOTE1,internal,varID,p,,0.0,,
Positive yaw rate,NOTE1,internal,varID,q,,0.0,,
Positive yaw rate,NOTE1,internal,varID,r,,2.92,,
Positive yaw rate,NOTE1,internal,varID,el,,0.0,,
Positive yaw rate,NOTE1,internal,varID,ail,,0.0,,
Positive yaw rate,NOTE1,internal,varID,rdr,,0.0,,
Positive yaw rate,NOTE1,internal,varID,xcg,,0.25,,
Positive yaw rate,NOTE1,internal,varID,rtd,,57.29577957855229,,
Positive yaw rate,NOTE1,internal,varID,xcgr,,0.35,,
Positive yaw rate,NOTE1,internal,varID,cbar,,11.32,,
Positive yaw rate,NOTE1,internal,varID,bspan,,30.0,,
Positive yaw rate,NOTE1,internal,varID,del,,0.0,,
Positive yaw rate,NOTE1,internal,varID,dail,,0.0,,
Positive yaw rate,NOTE1,internal,varID,drdr,,0.0,,
Positive yaw rate,NOTE1,internal,varID,cxt,,-0.004,,
Positive yaw rate,NOTE1,internal,varID,cy0,,0.0,,
Positive yaw rate,NOTE1,internal,varID,czt,,-0.416,,
Positive yaw rate,NOTE1,internal,varID,cz1,,-0.416,,
Positive yaw rate,NOTE1,internal,varID,cl1,,0.0,,
Positive yaw rate,NOTE1,internal,varID,cn1,,0.0,,
Positive yaw rate,NOTE1,internal,varID,tvt,,600.0,,
Positive yaw rate,NOTE1,internal,varID,b2v,,0.05,,
Positive yaw rate,NOTE1,internal,varID,cq2v,,0.0,,
Positive yaw rate,NOTE1,internal,varID,absbeta,,0.0,,
Positive yaw rate,NOTE1,internal,varID,absCl0,,0.0,,
Positive yaw rate,NOTE1,internal,varID,absCn0,,0.0,,
Positive yaw rate,NOTE1,internal,varID,clt,,0.0,,
Positive yaw rate,NOTE1,internal,varID,cmt,,-0.005,,
Positive yaw rate,NOTE1,internal,varID,cnt,,0.0,,
Positive yaw rate,NOTE1,internal,varID,cxq,,1.34,,
Positive yaw rate,NOTE1,internal,varID,cyr,,0.958,,
Positive yaw rate,NOTE1,internal,varID,cyp,,0.11,,
Positive yaw rate,NOTE1,internal,varID,czq,,-31.4,,
Positive yaw rate,NOTE1,internal,varID,clr,,0.113,,
Positive yaw rate,NOTE1,internal,varID,clp,,-0.42,,
Positive yaw rate,NOTE1,internal,varID,cmq,,-5.26,,
Positive yaw rate,NOTE1,internal,varID,cnr,,-0.386,,
Positive yaw rate,NOTE1,internal,varID,cnp,,-0.012,,
Positive yaw rate,NOTE1,internal,varID,dclda,,-0.052,,
Positive yaw rate,NOTE1,internal,varID,dcldr,,0.014,,
Positive yaw rate,NOTE1,internal,varID,dcnda,,-0.009,,
Positive yaw rate,NOTE1,internal,varID,dcndr,,-0.045,,
Positive yaw rate,NOTE1,internal,varID,cx,,-0.004,,
Positive yaw rate,NOTE1,internal,varID,cy,,0.139868,,
Positive yaw rate,NOTE1,internal,varID,cz,,-0.416,,
Positive yaw rate,NOTE1,internal,varID,cl,,0.016498,,
Positive yaw rate,NOTE1,internal,varID,cm,,-0.04659999999999999,,
Positive yaw rate,NOTE1,internal,varID,cn,,-0.06163368586666666,,
Positive yaw rate,NOTE1,output,signalName,aeroBodyForceCoefficient_X,nd,-0.004,1e-06,
Positive yaw rate,NOTE1,output,signalName,aeroBodyForceCoefficient_Y,nd,0.139868,1e-06,
Positive yaw rate,NOTE1,output,signalName,aeroBodyForceCoefficient_Z,nd,-0.416,1e-06,
Positive yaw rate,NOTE1,output,signalName,aeroBodyMomentCoefficient_Roll,nd,0.016498,1e-06,
Positive yaw rate,NOTE1,output,signalName,aeroBodyMomentCoefficient_Pitch,nd,-0.0466,1e-06,
Positive yaw rate,NOTE1,output,signalName,aeroBodyMomentCoefficient_Yaw,nd,-0.06163368586667,1e-06,
Negative yaw rate,NOTE1,input,signalName,trueAirspeed,f_s,300.0,,
Negative yaw rate,NOTE1,input,signalName,angleOfAttack,deg,5.0,,
Negative yaw rate,NOTE1,input,signalName,angleOfSideslip,deg,0.0,,
Negative yaw rate,NOTE1,input,signalName,bodyAngularRate_Roll,rad_s,0.0,,
Negative yaw rate,NOTE1,input,signalName,bodyAngularRate_Pitch,rad_s,0.0,,
Negative yaw rate,NOTE1,input,signalName,bodyAngularRate_Yaw,rad_s,-2.92,,
Negative yaw rate,NOTE1,input,signalName,elevatorDeflection,deg,0.0,,
Negative yaw rate,NOTE1,input,signalName,aileronDeflection,deg,0.0,,
Negative yaw rate,NOTE1,input,signalName,rudderDeflection,deg,0.0,,
Negative yaw rate,NOTE1,input,signalName,bodyPositionOfCgWrtWingLeadingEdge_X,fracMAC,0.25,,
Negative yaw rate,NOTE1,internal,varID,vt,,300.0,,
Negative yaw rate,NOTE1,internal,varID,alpha,,5.0,,
Negative yaw rate,NOTE1,internal,varID,beta,,0.0,,
Negative yaw rate,NOTE1,internal,varID,p,,0.0,,
Negative yaw rate,NOTE1,internal,varID,q,,0.0,,
Negative yaw rate,NOTE1,internal,varID,r,,-2.92,,
Negative yaw rate,NOTE1,internal,varID,el,,0.0,,
Negative yaw rate,NOTE1,internal,varID,ail,,0.0,,
Negative yaw rate,NOTE1,internal,varID,rdr,,0.0,,
Negative yaw rate,NOTE1,internal,varID,xcg,,0.25,,
Negative yaw rate,NOTE1,internal,varID,rtd,,57.29577957855229,,
Negative yaw rate,NOTE1,internal,varID,xcgr,,0.35,,
Negative yaw rate,NOTE1,internal,varID,cbar,,11.32,,
Negative yaw rate,NOTE1,internal,varID,bspan,,30.0,,
Negative yaw rate,NOTE1,internal,varID,del,,0.0,,
Negative yaw rate,NOTE1,internal,varID,dail,,0.0,,
Negative yaw rate,NOTE1,internal,varID,drdr,,0.0,,
Negative yaw rate,NOTE1,internal,varID,cxt,,-0.004,,
Negative yaw rate,NOTE1,internal,varID,cy0,,0.0,,
Negative yaw rate,NOTE1,internal,varID,czt,,-0.416,,
Negative yaw rate,NOTE1,internal,varID,cz1,,-0.416,,
Negative yaw rate,NOTE1,internal,varID,cl1,,0.0,,
Negative yaw rate,NOTE1,internal,varID,cn1,,0.0,,
Negative yaw rate,NOTE1,internal,varID,tvt,,600.0,,
Negative yaw rate,NOTE1,internal,varID,b2v,,0.05,,
Negative yaw rate,NOTE1,internal,varID,cq2v,,0.0,,
Negative yaw rate,NOTE1,internal,varID,absbeta,,0.0,,
Negative yaw rate,NOTE1,internal,varID,absCl0,,0.0,,
Negative yaw rate,NOTE1,internal,varID,absCn0,,0.0,,
Negative yaw rate,NOTE1,internal,varID,clt,,0.0,,
Negative yaw rate,NOTE1,internal,varID,cmt,,-0.005,,
Negative yaw rate,NOTE1,internal,varID,cnt,,0.0,,
Negative yaw rate,NOTE1,internal,varID,cxq,,1.34,,
Negative yaw rate,NOTE1,internal,varID,cyr,,0.958,,
Negative yaw rate,NOTE1,internal,varID,cyp,,0.11,,
Negative yaw rate,NOTE1,internal,varID,czq,,-31.4,,
Negative yaw rate,NOTE1,internal,varID,clr,,0.113,,
Negative yaw rate,NOTE1,internal,varID,clp,,-0.42,,
Negative yaw rate,NOTE1,internal,varID,cmq,,-5.26,,
Negative yaw rate,NOTE1,internal,varID,cnr,,-0.386,,
Negative yaw rate,NOTE1,internal,varID,cnp,,-0.012,,
Negative yaw rate,NOTE1,internal,varID,dclda,,-0.052,,
Negative yaw rate,NOTE1,internal,varID,dcldr,,0.014,,
Negative yaw rate,NOTE1,internal,varID,dcnda,,-0.009,,
Negative yaw rate,NOTE1,internal,varID,dcndr,,-0.045,,
Negative yaw rate,NOTE1,internal,varID,cx,,-0.004,,
Negative yaw rate,NOTE1,internal,varID,cy,,-0.139868,,
Negative yaw rate,NOTE1,internal,varID,cz,,-0.416,,
Negative yaw rate,NOTE1,internal,varID,cl,,-0.016498,,
Negative yaw rate,NOTE1,internal,varID,cm,,-0.04659999999999999,,
Negative yaw rate,NOTE1,internal,varID,cn,,0.06163368586666666,,
Negative yaw rate,NOTE1,output,signalName,aeroBodyForceCoefficient_X,nd,-0.004,1e-06,
Negative yaw rate,NOTE1,output,signalName,aeroBodyForceCoefficient_Y,nd,-0.139868,1e-06,
Negative yaw rate,NOTE1,output,signalName,aeroBodyForceCoefficient_Z,nd,-0.416,1e-06,
Negative yaw rate,NOTE1,output,signalName,aeroBodyMomentCoefficient_Roll,nd,-0.016498,1e-06,
Negative yaw rate,NOTE1,output,signalName,aeroBodyMomentCoefficient_Pitch,nd,-0.0466,1e-06,
Negative yaw rate,NOTE1,output,signalName,aeroBodyMomentCoefficient_Yaw,nd,0.06163368586667,1e-06,
Positive elevator,NOTE1,input,signalName,trueAirspeed,f_s,300.0,,
Positive elevator,NOTE1,input,signalName,angleOfAttack,deg,5.0,,
Positive elevator,NOTE1,input,signalName,angleOfSideslip,deg,0.0,,
Positive elevator,NOTE1,input,signalName,bodyAngularRate_Roll,rad_s,0.0,,
Positive elevator,NOTE1,input,signalName,bodyAngularRate_Pitch,rad_s,0.0,,
Positive elevator,NOTE1,input,signalName,bodyAngularRate_Yaw,rad_s,0.0,,
Positive elevator,NOTE1,input,signalName,elevatorDeflection,deg,12.92,,
Positive elevator,NOTE1,input,signalName,aileronDeflection,deg,0.0,,
Positive elevator,NOTE1,input,signalName,rudderDeflection,deg,0.0,,
Positive elevator,NOTE1,input,signalName,bodyPositionOfCgWrtWingLeadingEdge_X,fracMAC,0.25,,
Positive elevator,NOTE1,internal,varID,vt,,300.0,,
Positive elevator,NOTE1,internal,varID,alpha,,5.0,,
Positive elevator,NOTE1,internal,varID,beta,,0.0,,
Positive elevator,NOTE1,internal,varID,p,,0.0,,
Positive elevator,NOTE1,internal,varID,q,,0.0,,
Positive elevator,NOTE1,internal,varID,r,,0.0,,
Positive elevator,NOTE1,internal,varID,el,,12.92,,
Positive elevator,NOTE1,internal,varID,ail,,0.0,,
Positive elevator,NOTE1,internal,varID,rdr,,0.0,,
Positive elevator,NOTE1,internal,varID,xcg,,0.25,,
Positive elevator,NOTE1,internal,varID,rtd,,57.29577957855229,,
Positive elevator,NOTE1,internal,varID,xcgr,,0.35,,
Positive elevator,NOTE1,internal,varID,cbar,,11.32,,
Positive elevator,NOTE1,internal,varID,bspan,,30.0,,
Positive elevator,NOTE1,internal,varID,del,,0.5168,,
Positive elevator,NOTE1,internal,varID,dail,,0.0,,
Positive elevator,NOTE1,internal,varID,drdr,,0.0,,
Positive elevator,NOTE1,internal,varID,cxt,,-0.028603333333333335,,
Positive elevator,NOTE1,internal,varID,cy0,,0.0,,
Positive elevator,NOTE1,internal,varID,czt,,-0.416,,
Positive elevator,NOTE1,internal,varID,cz1,,-0.514192,,
Positive elevator,NOTE1,internal,varID,cl1,,0.0,,
Positive elevator,NOTE1,internal,varID,cn1,,0.0,,
Positive elevator,NOTE1,internal,varID,tvt,,600.0,,
Positive elevator,NOTE1,internal,varID,b2v,,0.05,,
Positive elevator,NOTE1,internal,varID,cq2v,,0.0,,
Positive elevator,NOTE1,internal,varID,absbeta,,0.0,,
Positive elevator,NOTE1,internal,varID,absCl0,,0.0,,
Positive elevator,NOTE1,internal,varID,absCn0,,0.0,,
Positive elevator,NOTE1,internal,varID,clt,,0.0,,
Positive elevator,NOTE1,internal,varID,cmt,,-0.13206,,
Positive elevator,NOTE1,internal,varID,cnt,,0.0,,
Positive elevator,NOTE1,internal,varID,cxq,,1.34,,
Positive elevator,NOTE1,internal,varID,cyr,,0.958,,
Positive elevator,NOTE1,internal,varID,cyp,,0.11,,
Positive elevator,NOTE1,internal,varID,czq,,-31.4,,
Positive elevator,NOTE1,internal,varID,clr,,0.113,,
Positive elevator,NOTE1,internal,varID,clp,,-0.42,,
Positive elevator,NOTE1,internal,varID,cmq,,-5.26,,
Positive elevator,NOTE1,internal,varID,cnr,,-0.386,,
Positive elevator,NOTE1,internal,varID,cnp,,-0.012,,
Positive elevator,NOTE1,internal,varID,dclda,,-0.052,,
Positive elevator,NOTE1,internal,varID,dcldr,,0.014,,
Positive elevator,NOTE1,internal,varID,dcnda,,-0.009,,
Positive elevator,NOTE1,internal,varID,dcndr,,-0.045,,
Positive elevator,NOTE1,internal,varID,cx,,-0.028603333333333335,,
Positive elevator,NOTE1,internal,varID,cy,,0.0,,
Positive elevator,NOTE1,internal,varID,cz,,-0.514192,,
Positive elevator,NOTE1,internal,varID,cl,,0.0,,
Positive elevator,NOTE1,internal,varID,cm,,-0.1834792,,
Positive elevator,NOTE1,internal,varID,cn,,0.0,,
Positive elevator,NOTE1,output,signalName,aeroBodyForceCoefficient_X,nd,-0.02860333333333,1e-06,
Positive elevator,NOTE1,output,signalName,aeroBodyForceCoefficient_Y,nd,0.0,1e-06,
Positive elevator,NOTE1,output,signalName,aeroBodyForceCoefficient_Z,nd,-0.514192,1e-06,
Positive elevator,NOTE1,output,signalName,aeroBodyMomentCoefficient_Roll,nd,0.0,1e-06,
Positive elevator,NOTE1,output,signalName,aeroBodyMomentCoefficient_Pitch,nd,-0.1834792,1e-06,
Positive elevator,NOTE1,output,signalName,aeroBodyMomentCoefficient_Yaw,nd,0.0,1e-06,
Negative elevator,NOTE1,input,signalName,trueAirspeed,f_s,300.0,,
Negative elevator,NOTE1,input,signalName,angleOfAttack,deg,5.0,,
Negative elevator,NOTE1,input,signalName,angleOfSideslip,deg,0.0,,
Negative elevator,NOTE1,input,signalName,bodyAngularRate_Roll,rad_s,0.0,,
Negative elevator,NOTE1,input,signalName,bodyAngularRate_Pitch,rad_s,0.0,,
Negative elevator,NOTE1,input,signalName,bodyAngularRate_Yaw,rad_s,0.0,,
Negative elevator,NOTE1,input,signalName,elevatorDeflection,deg,-12.92,,
Negative elevator,NOTE1,input,signalName,aileronDeflection,deg,0.0,,
Negative elevator,NOTE1,input,signalName,rudderDeflection,deg,0.0,,
Negative elevator,NOTE1,input,signalName,bodyPositionOfCgWrtWingLeadingEdge_X,fracMAC,0.25,,
Negative elevator,NOTE1,internal,varID,vt,,300.0,,
Negative elevator,NOTE1,internal,varID,alpha,,5.0,,
Negative elevator,NOTE1,internal,varID,beta,,0.0,,
Negative elevator,NOTE1,internal,varID,p,,0.0,,
Negative elevator,NOTE1,internal,varID,q,,0.0,,
Negative elevator,NOTE1,internal,varID,r,,0.0,,
Negative elevator,NOTE1,internal,varID,el,,-12.92,,
Negative elevator,NOTE1,internal,varID,ail,,0.0,,
Negative elevator,NOTE1,internal,varID,rdr,,0.0,,
Negative elevator,NOTE1,internal,varID,xcg,,0.25,,
Negative elevator,NOTE1,internal,varID,rtd,,57.29577957855229,,
Negative elevator,NOTE1,internal,varID,xcgr,,0.35,,
Negative elevator,NOTE1,internal,varID,cbar,,11.32,,
Negative elevator,NOTE1,internal,varID,bspan,,30.0,,
Negative elevator,NOTE1,internal,varID,del,,-0.5168,,
Negative elevator,NOTE1,internal,varID,dail,,0.0,,
Negative elevator,NOTE1,internal,varID,drdr,,0.0,,
Negative elevator,NOTE1,internal,varID,cxt,,-0.024220000000000005,,
Negative elevator,NOTE1,internal,varID,cy0,,0.0,,
Negative elevator,NOTE1,internal,varID,czt,,-0.416,,
Negative elevator,NOTE1,internal,varID,cz1,,-0.317808,,
Negative elevator,NOTE1,internal,varID,cl1,,0.0,,
Negative elevator,NOTE1,internal,varID,cn1,,0.0,,
Negative elevator,NOTE1,internal,varID,tvt,,600.0,,
Negative elevator,NOTE1,internal,varID,b2v,,0.05,,
Negative elevator,NOTE1,internal,varID,cq2v,,0.0,,
Negative elevator,NOTE1,internal,varID,absbeta,,0.0,,
Negative elevator,NOTE1,internal,varID,absCl0,,0.0,,
Negative elevator,NOTE1,internal,varID,absCn0,,0.0,,
Negative elevator,NOTE1,internal,varID,clt,,0.0,,
Negative elevator,NOTE1,internal,varID,cmt,,0.11659333333333334,,
Negative elevator,NOTE1,internal,varID,cnt,,0.0,,
Negative elevator,NOTE1,internal,varID,cxq,,1.34,,
Negative elevator,NOTE1,internal,varID,cyr,,0.958,,
Negative elevator,NOTE1,internal,varID,cyp,,0.11,,
Negative elevator,NOTE1,internal,varID,czq,,-31.4,,
Negative elevator,NOTE1,internal,varID,clr,,0.113,,
Negative elevator,NOTE1,internal,varID,clp,,-0.42,,
Negative elevator,NOTE1,internal,varID,cmq,,-5.26,,
Negative elevator,NOTE1,internal,varID,cnr,,-0.386,,
Negative elevator,NOTE1,internal,varID,cnp,,-0.012,,
Negative elevator,NOTE1,internal,varID,dclda,,-0.052,,
Negative elevator,NOTE1,internal,varID,dcldr,,0.014,,
Negative elevator,NOTE1,internal,varID,dcnda,,-0.009,,
Negative elevator,NOTE1,internal,varID,dcndr,,-0.045,,
Negative elevator,NOTE1,internal,varID,cx,,-0.024220000000000005,,
Negative elevator,NOTE1,internal,varID,cy,,0.0,,
Negative elevator,NOTE1,internal,varID,cz,,-0.317808,,
Negative elevator,NOTE1,internal,varID,cl,,0.0,,
Negative elevator,NOTE1,internal,varID,cm,,0.08481253333333336,,
Negative elevator,NOTE1,internal,varID,cn,,0.0,,
Negative elevator,NOTE1,output,signalName,aeroBodyForceCoefficient_X,nd,-0.02422,1e-06,
Negative elevator,NOTE1,output,signalName,aeroBodyForceCoefficient_Y,nd,0.0,1e-06,
Negative elevator,NOTE1,output,signalName,aeroBodyForceCoefficient_Z,nd,-0.317808,1e-06,
Negative elevator,NOTE1,output,signalName,aeroBodyMomentCoefficient_Roll,nd,0.0,1e-06,
Negative elevator,NOTE1,output,signalName,aeroBodyMomentCoefficient_Pitch,nd,0.08481253333333,1e-06,
Negative elevator,NOTE1,output,signalName,aeroBodyMomentCoefficient_Yaw,nd,0.0,1e-06,
Positive aileron,NOTE1,input,signalName,trueAirspeed,f_s,300.0,,
Positive aileron,NOTE1,input,signalName,angleOfAttack,deg,5.0,,
Positive aileron,NOTE1,input,signalName,angleOfSideslip,deg,0.0,,
Positive aileron,NOTE1,input,signalName,bodyAngularRate_Roll,rad_s,0.0,,
Positive aileron,NOTE1,input,signalName,bodyAngularRate_Pitch,rad_s,0.0,,
Positive aileron,NOTE1,input,signalName,bodyAngularRate_Yaw,rad_s,0.0,,
Positive aileron,NOTE1,input,signalName,elevatorDeflection,deg,0.0,,
Positive aileron,NOTE1,input,signalName,aileronDeflection,deg,24.1,,
Positive aileron,NOTE1,input,signalName,rudderDeflection,deg,0.0,,
Positive aileron,NOTE1,input,signalName,bodyPositionOfCgWrtWingLeadingEdge_X,fracMAC,0.25,,
Positive aileron,NOTE1,internal,varID,vt,,300.0,,
Positive aileron,NOTE1,internal,varID,alpha,,5.0,,
Positive aileron,NOTE1,internal,varID,beta,,0.0,,
Positive aileron,NOTE1,internal,varID,p,,0.0,,
Positive aileron,NOTE1,internal,varID,q,,0.0,,
Positive aileron,NOTE1,internal,varID,r,,0.0,,
Positive aileron,NOTE1,internal,varID,el,,0.0,,
Positive aileron,NOTE1,internal,varID,ail,,24.1,,
Positive aileron,NOTE1,internal,varID,rdr,,0.0,,
Positive aileron,NOTE1,internal,varID,xcg,,0.25,,
Positive aileron,NOTE1,internal,varID,rtd,,57.29577957855229,,
Positive aileron,NOTE1,internal,varID,xcgr,,0.35,,
Positive aileron,NOTE1,internal,varID,cbar,,11.32,,
Positive aileron,NOTE1,internal,varID,bspan,,30.0,,
Positive aileron,NOTE1,internal,varID,del,,0.0,,
Positive aileron,NOTE1,internal,varID,dail,,1.205,,
Positive aileron,NOTE1,internal,varID,drdr,,0.0,,
Positive aileron,NOTE1,internal,varID,cxt,,-0.004,,
Positive aileron,NOTE1,internal,varID,cy0,,0.025305000000000005,,
Positive aileron,NOTE1,internal,varID,czt,,-0.416,,
Positive aileron,NOTE1,internal,varID,cz1,,-0.416,,
Positive aileron,NOTE1,internal,varID,cl1,,-0.06266000000000001,,
Positive aileron,NOTE1,internal,varID,cn1,,-0.010845,,
Positive aileron,NOTE1,internal,varID,tvt,,600.0,,
Positive aileron,NOTE1,internal,varID,b2v,,0.05,,
Positive aileron,NOTE1,internal,varID,cq2v,,0.0,,
Positive aileron,NOTE1,internal,varID,absbeta,,0.0,,
Positive aileron,NOTE1,internal,varID,absCl0,,0.0,,
Positive aileron,NOTE1,internal,varID,absCn0,,0.0,,
Positive aileron,NOTE1,internal,varID,clt,,0.0,,
Positive aileron,NOTE1,internal,varID,cmt,,-0.005,,
Positive aileron,NOTE1,internal,varID,cnt,,0.0,,
Positive aileron,NOTE1,internal,varID,cxq,,1.34,,
Positive aileron,NOTE1,internal,varID,cyr,,0.958,,
Positive aileron,NOTE1,internal,varID,cyp,,0.11,,
Positive aileron,NOTE1,internal,varID,czq,,-31.4,,
Positive aileron,NOTE1,internal,varID,clr,,0.113,,
Positive aileron,NOTE1,internal,varID,clp,,-0.42,,
Positive aileron,NOTE1,internal,varID,cmq,,-5.26,,
Positive aileron,NOTE1,internal,varID,cnr,,-0.386,,
Positive aileron,NOTE1,internal,varID,cnp,,-0.012,,
Positive aileron,NOTE1,internal,varID,dclda,,-0.052,,
Positive aileron,NOTE1,internal,varID,dcldr,,0.014,,
Positive aileron,NOTE1,internal,varID,dcnda,,-0.009,,
Positive aileron,NOTE1,internal,varID,dcndr,,-0.045,,
Positive aileron,NOTE1,internal,varID,cx,,-0.004,,
Positive aileron,NOTE1,internal,varID,cy,,0.025305000000000005,,
Positive aileron,NOTE1,internal,varID,cz,,-0.416,,
Positive aileron,NOTE1,internal,varID,cl,,-0.06266000000000001,,
Positive aileron,NOTE1,internal,varID,cm,,-0.04659999999999999,,
Positive aileron,NOTE1,internal,varID,cn,,-0.011799842,,
