table_id,declared_id,name,function_name,source_kind,dimensions,shape,breakpoint_ids,flat_index,coordinates,value,issues
Cmq_table_def,Cmq_table_def,Cmq_table,Cmq,inline-function,1,[12],ALPHA1,3,[5.0],-5.26,
Cmq_table_def,Cmq_table_def,Cmq_table,Cmq,inline-function,1,[12],ALPHA1,4,[10.0],-6.11,
Cmq_table_def,Cmq_table_def,Cmq_table,Cmq,inline-function,1,[12],ALPHA1,5,[15.0],-6.64,
Cmq_table_def,Cmq_table_def,Cmq_table,Cmq,inline-function,1,[12],ALPHA1,6,[20.0],-5.69,
Cmq_table_def,Cmq_table_def,Cmq_table,Cmq,inline-function,1,[12],ALPHA1,7,[25.0],-6.0,
Cmq_table_def,Cmq_table_def,Cmq_table,Cmq,inline-function,1,[12],ALPHA1,8,[30.0],-6.2,
Cmq_table_def,Cmq_table_def,Cmq_table,Cmq,inline-function,1,[12],ALPHA1,9,[35.0],-6.4,
Cmq_table_def,Cmq_table_def,Cmq_table,Cmq,inline-function,1,[12],ALPHA1,10,[40.0],-6.6,
Cmq_table_def,Cmq_table_def,Cmq_table,Cmq,inline-function,1,[12],ALPHA1,11,[45.0],-6.0,
Cnr_table_def,Cnr_table_def,Cnr_table,Cnr,inline-function,1,[12],ALPHA1,0,[-10.0],-0.38,
Cnr_table_def,Cnr_table_def,Cnr_table,Cnr,inline-function,1,[12],ALPHA1,1,[-5.0],-0.363,
Cnr_table_def,Cnr_table_def,Cnr_table,Cnr,inline-function,1,[12],ALPHA1,2,[0.0],-0.378,
Cnr_table_def,Cnr_table_def,Cnr_table,Cnr,inline-function,1,[12],ALPHA1,3,[5.0],-0.386,
Cnr_table_def,Cnr_table_def,Cnr_table,Cnr,inline-function,1,[12],ALPHA1,4,[10.0],-0.37,
Cnr_table_def,Cnr_table_def,Cnr_table,Cnr,inline-function,1,[12],ALPHA1,5,[15.0],-0.453,
Cnr_table_def,Cnr_table_def,Cnr_table,Cnr,inline-function,1,[12],ALPHA1,6,[20.0],-0.55,
Cnr_table_def,Cnr_table_def,Cnr_table,Cnr,inline-function,1,[12],ALPHA1,7,[25.0],-0.582,
Cnr_table_def,Cnr_table_def,Cnr_table,Cnr,inline-function,1,[12],ALPHA1,8,[30.0],-0.595,
Cnr_table_def,Cnr_table_def,Cnr_table,Cnr,inline-function,1,[12],ALPHA1,9,[35.0],-0.637,
Cnr_table_def,Cnr_table_def,Cnr_table,Cnr,inline-function,1,[12],ALPHA1,10,[40.0],-1.02,
Cnr_table_def,Cnr_table_def,Cnr_table,Cnr,inline-function,1,[12],ALPHA1,11,[45.0],-0.84,
Cnp_table_def,Cnp_table_def,Cnp_table,Cnp,inline-function,1,[12],ALPHA1,0,[-10.0],0.061,
Cnp_table_def,Cnp_table_def,Cnp_table,Cnp,inline-function,1,[12],ALPHA1,1,[-5.0],0.052,
Cnp_table_def,Cnp_table_def,Cnp_table,Cnp,inline-function,1,[12],ALPHA1,2,[0.0],0.052,
Cnp_table_def,Cnp_table_def,Cnp_table,Cnp,inline-function,1,[12],ALPHA1,3,[5.0],-0.012,
Cnp_table_def,Cnp_table_def,Cnp_table,Cnp,inline-function,1,[12],ALPHA1,4,[10.0],-0.013,
Cnp_table_def,Cnp_table_def,Cnp_table,Cnp,inline-function,1,[12],ALPHA1,5,[15.0],-0.024,
Cnp_table_def,Cnp_table_def,Cnp_table,Cnp,inline-function,1,[12],ALPHA1,6,[20.0],0.05,
Cnp_table_def,Cnp_table_def,Cnp_table,Cnp,inline-function,1,[12],ALPHA1,7,[25.0],0.15,
Cnp_table_def,Cnp_table_def,Cnp_table,Cnp,inline-function,1,[12],ALPHA1,8,[30.0],0.13,
Cnp_table_def,Cnp_table_def,Cnp_table,Cnp,inline-function,1,[12],ALPHA1,9,[35.0],0.158,
Cnp_table_def,Cnp_table_def,Cnp_table,Cnp,inline-function,1,[12],ALPHA1,10,[40.0],0.24,
Cnp_table_def,Cnp_table_def,Cnp_table,Cnp,inline-function,1,[12],ALPHA1,11,[45.0],0.15,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,0,"[-30.0,-10.0]",-0.041,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,1,"[-30.0,-5.0]",-0.052,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,2,"[-30.0,0.0]",-0.053,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,3,"[-30.0,5.0]",-0.056,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,4,"[-30.0,10.0]",-0.05,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,5,"[-30.0,15.0]",-0.056,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,6,"[-30.0,20.0]",-0.082,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,7,"[-30.0,25.0]",-0.059,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,8,"[-30.0,30.0]",-0.042,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,9,"[-30.0,35.0]",-0.038,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,10,"[-30.0,40.0]",-0.027,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,11,"[-30.0,45.0]",-0.017,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,12,"[-20.0,-10.0]",-0.041,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,13,"[-20.0,-5.0]",-0.053,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,14,"[-20.0,0.0]",-0.053,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,15,"[-20.0,5.0]",-0.053,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,16,"[-20.0,10.0]",-0.05,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,17,"[-20.0,15.0]",-0.051,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,18,"[-20.0,20.0]",-0.066,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,19,"[-20.0,25.0]",-0.043,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,20,"[-20.0,30.0]",-0.038,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,21,"[-20.0,35.0]",-0.027,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,22,"[-20.0,40.0]",-0.023,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,23,"[-20.0,45.0]",-0.016,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,24,"[-10.0,-10.0]",-0.042,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,25,"[-10.0,-5.0]",-0.053,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,26,"[-10.0,0.0]",-0.052,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,27,"[-10.0,5.0]",-0.051,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,28,"[-10.0,10.0]",-0.049,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,29,"[-10.0,15.0]",-0.049,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,30,"[-10.0,20.0]",-0.043,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,31,"[-10.0,25.0]",-0.035,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,32,"[-10.0,30.0]",-0.026,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,33,"[-10.0,35.0]",-0.016,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,34,"[-10.0,40.0]",-0.018,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,35,"[-10.0,45.0]",-0.014,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,36,"[0.0,-10.0]",-0.04,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,37,"[0.0,-5.0]",-0.052,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,38,"[0.0,0.0]",-0.051,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,39,"[0.0,5.0]",-0.052,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,40,"[0.0,10.0]",-0.048,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,41,"[0.0,15.0]",-0.048,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,42,"[0.0,20.0]",-0.042,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,43,"[0.0,25.0]",-0.037,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,44,"[0.0,30.0]",-0.031,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,45,"[0.0,35.0]",-0.026,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,46,"[0.0,40.0]",-0.017,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,47,"[0.0,45.0]",-0.012,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,48,"[10.0,-10.0]",-0.043,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,49,"[10.0,-5.0]",-0.049,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,50,"[10.0,0.0]",-0.048,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,51,"[10.0,5.0]",-0.049,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,52,"[10.0,10.0]",-0.043,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,53,"[10.0,15.0]",-0.042,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,54,"[10.0,20.0]",-0.042,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,55,"[10.0,25.0]",-0.036,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,56,"[10.0,30.0]",-0.025,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,57,"[10.0,35.0]",-0.021,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,58,"[10.0,40.0]",-0.016,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,59,"[10.0,45.0]",-0.011,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,60,"[20.0,-10.0]",-0.044,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,61,"[20.0,-5.0]",-0.048,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,62,"[20.0,0.0]",-0.048,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,63,"[20.0,5.0]",-0.047,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,64,"[20.0,10.0]",-0.042,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,65,"[20.0,15.0]",-0.041,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,66,"[20.0,20.0]",-0.02,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,67,"[20.0,25.0]",-0.028,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,68,"[20.0,30.0]",-0.013,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,69,"[20.0,35.0]",-0.014,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,70,"[20.0,40.0]",-0.011,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,71,"[20.0,45.0]",-0.01,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,72,"[30.0,-10.0]",-0.043,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,73,"[30.0,-5.0]",-0.049,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,74,"[30.0,0.0]",-0.047,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,75,"[30.0,5.0]",-0.045,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,76,"[30.0,10.0]",-0.042,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,77,"[30.0,15.0]",-0.037,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,78,"[30.0,20.0]",-0.003,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,79,"[30.0,25.0]",-0.013,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,80,"[30.0,30.0]",-0.01,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,81,"[30.0,35.0]",-0.003,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,82,"[30.0,40.0]",-0.007,
dlda_table_def,dlda_table_def,dlda_table,dlda,inline-function,2,"[7,12]",BETA2;ALPHA1,83,"[30.0,45.0]",-0.008,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,0,"[-30.0,-10.0]",0.005,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,1,"[-30.0,-5.0]",0.017,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,2,"[-30.0,0.0]",0.014,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,3,"[-30.0,5.0]",0.01,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,4,"[-30.0,10.0]",-0.005,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,5,"[-30.0,15.0]",0.009,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,6,"[-30.0,20.0]",0.019,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,7,"[-30.0,25.0]",0.005,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,8,"[-30.0,30.0]",0.0,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,9,"[-30.0,35.0]",-0.005,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,10,"[-30.0,40.0]",-0.011,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,11,"[-30.0,45.0]",0.008,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,12,"[-20.0,-10.0]",0.007,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,13,"[-20.0,-5.0]",0.016,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,14,"[-20.0,0.0]",0.014,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,15,"[-20.0,5.0]",0.014,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,16,"[-20.0,10.0]",0.013,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,17,"[-20.0,15.0]",0.009,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,18,"[-20.0,20.0]",0.012,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,19,"[-20.0,25.0]",0.005,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,20,"[-20.0,30.0]",0.0,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,21,"[-20.0,35.0]",0.004,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,22,"[-20.0,40.0]",0.009,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,23,"[-20.0,45.0]",0.007,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,24,"[-10.0,-10.0]",0.013,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,25,"[-10.0,-5.0]",0.013,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,26,"[-10.0,0.0]",0.011,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,27,"[-10.0,5.0]",0.012,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,28,"[-10.0,10.0]",0.011,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,29,"[-10.0,15.0]",0.009,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,30,"[-10.0,20.0]",0.008,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,31,"[-10.0,25.0]",0.005,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,32,"[-10.0,30.0]",0.0,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,33,"[-10.0,35.0]",0.005,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,34,"[-10.0,40.0]",0.003,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,35,"[-10.0,45.0]",0.005,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,36,"[0.0,-10.0]",0.018,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,37,"[0.0,-5.0]",0.015,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,38,"[0.0,0.0]",0.015,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,39,"[0.0,5.0]",0.014,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,40,"[0.0,10.0]",0.014,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,41,"[0.0,15.0]",0.014,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,42,"[0.0,20.0]",0.014,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,43,"[0.0,25.0]",0.015,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,44,"[0.0,30.0]",0.013,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,45,"[0.0,35.0]",0.011,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,46,"[0.0,40.0]",0.006,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,47,"[0.0,45.0]",0.001,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,48,"[10.0,-10.0]",0.015,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,49,"[10.0,-5.0]",0.014,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,50,"[10.0,0.0]",0.013,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,51,"[10.0,5.0]",0.013,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,52,"[10.0,10.0]",0.012,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,53,"[10.0,15.0]",0.011,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,54,"[10.0,20.0]",0.011,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,55,"[10.0,25.0]",0.01,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,56,"[10.0,30.0]",0.008,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,57,"[10.0,35.0]",0.008,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,58,"[10.0,40.0]",0.007,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,59,"[10.0,45.0]",0.003,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,60,"[20.0,-10.0]",0.021,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,61,"[20.0,-5.0]",0.011,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,62,"[20.0,0.0]",0.01,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,63,"[20.0,5.0]",0.011,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,64,"[20.0,10.0]",0.01,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,65,"[20.0,15.0]",0.009,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,66,"[20.0,20.0]",0.008,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,67,"[20.0,25.0]",0.01,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,68,"[20.0,30.0]",0.006,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,69,"[20.0,35.0]",0.005,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,70,"[20.0,40.0]",0.0,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,71,"[20.0,45.0]",0.001,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,72,"[30.0,-10.0]",0.023,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,73,"[30.0,-5.0]",0.01,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,74,"[30.0,0.0]",0.011,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,75,"[30.0,5.0]",0.011,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,76,"[30.0,10.0]",0.011,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,77,"[30.0,15.0]",0.01,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,78,"[30.0,20.0]",0.008,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,79,"[30.0,25.0]",0.01,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,80,"[30.0,30.0]",0.006,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,81,"[30.0,35.0]",0.014,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,82,"[30.0,40.0]",0.02,
dldr_table_def,dldr_table_def,dldr_table,dldr,inline-function,2,"[7,12]",BETA2;ALPHA1,83,"[30.0,45.0]",0.0,
