time_s,north_m,east_m,altitude_m,speed_m_s,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,p_rad_s,q_rad_s,r_rad_s,source_force_x_n,source_force_y_n,source_force_z_n,dynamic_pressure_pa,mach,aero_alpha_deg,aero_beta_deg,control_path,response_profile_id,elevator_deg,aileron_deg,rudder_deg,throttle_fraction,allocation_status,allocation_residual_norm,saturation_count
159.0,2062.264254314247,23686.317989289826,305.768695636046,152.4,2,3,left-turn,2545.576501351562,23473.68275483765,300.0,152.4,40.11773954408382,0.0,-20.0,-69.1358024691358,2.1452348297818378,39.99574749559737,-1.4,-1.1437737321095919e-17,-0.021291629073411412,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,2.1637580765742111e-19,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
160.0,2170.032249147829,23794.076141137142,305.768695636046,152.4,2,3,left-turn,2663.15670404157,23570.63520983892,300.0,152.4,38.89781905921931,0.0,-20.0,11.078288849179446,2.1452348297818387,38.77582701073286,1.4,1.1437737212589347e-17,-0.021291629073411453,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,1.4425053843828074e-19,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
161.0,2280.069973181989,23899.515504229785,305.768695636046,152.4,2,3,left-turn,2782.7743759634695,23665.062404859113,300.0,152.4,37.67789857435483,0.0,-20.0,-69.1358024691358,2.1452348297818378,37.55590652586838,-1.4,-1.1437737204838878e-17,-0.02129162907341102,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,9.61670256255205e-20,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
162.0,2392.327549588356,24002.588277256265,305.768695636046,152.4,2,3,left-turn,2904.375292471679,23756.92153450751,300.0,152.4,36.45797808949032,0.0,-20.0,11.078288849179446,2.1452348297818387,36.33598604100387,1.4,1.143773720428527e-17,-0.021291629073411412,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,6.411135041701366e-20,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
163.0,2506.754093912098,24103.247732620013,305.768695636046,152.4,2,3,left-turn,3027.9043298834267,23846.17095753939,300.0,152.4,35.23805760462581,0.0,-20.0,-69.1358024691358,2.1452348297818378,35.11606555613937,-1.4,-1.1437737204245725e-17,-0.021291629073411453,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,4.274090027800911e-20,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
164.0,2623.297737486065,24201.448237417615,305.768695636046,152.4,2,3,left-turn,3153.3054904672335,23932.7702157327,300.0,152.4,34.0181371197613,0.0,-20.0,11.078288849179446,2.1452348297818387,33.89614507127486,1.4,1.1437737204242905e-17,-0.02129162907341146,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,2.849393351867274e-20,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
165.0,2741.9056512009256,24297.14527396634,305.768695636046,152.4,2,3,left-turn,3280.52192782758,24016.680052228414,300.0,152.4,32.79821663489682,0.0,-20.0,-69.1358024691358,2.1452348297818378,32.67622458641038,-1.4,-1.1437737204242699e-17,-0.02129162907341102,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,1.8995955679115155e-20,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
166.0,2862.524069643804,24390.295459861693,305.768695636046,152.4,2,3,left-turn,3409.4959726743273,24097.86242932632,300.0,152.4,31.578296150032312,0.0,-20.0,11.078288849179446,2.1452348297818387,31.456304101545868,1.4,1.1437737204242687e-17,-0.021291629073411412,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,1.266397045274344e-20,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
167.0,2985.0983156117813,24480.85656754806,305.768695636046,152.4,2,3,left-turn,3540.1691589651286,24176.28054572812,300.0,152.4,30.358375665167802,0.0,-20.0,-69.1358024691358,2.1452348297818378,30.236383616681362,-1.4,-1.143773720424269e-17,-0.021291629073411453,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,8.442646968495625e-21,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
168.0,3109.5728250019856,24568.787543387454,305.768695636046,152.4,2,3,left-turn,3672.48225040906,24251.898853220067,300.0,152.4,29.13845518030332,0.0,-20.0,11.078288849179446,2.1452348297818387,29.016463131816877,1.4,1.1437737204242687e-17,-0.02129162907341102,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,5.628431312330417e-21,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
