time_s,north_m,east_m,altitude_m,speed_m_s,mach,mass_kg,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,heading_rad,flight_path_angle_rad,p_rad_s,q_rad_s,r_rad_s,dynamic_pressure_pa,lift_n,drag_n,thrust_n,required_thrust_n,fuel_flow_kg_s,thrust_margin_n,side_force_n,roll_moment_nm,pitch_moment_nm,yaw_moment_nm,control_path,response_profile_id,allocation_status,allocation_residual_norm,saturation_count,throttle_ratio,flight_path_angle_command_rad,aileron_rad,elevator_rad,rudder_rad,control_effectivity_source
234.0,377.60560190909615,52850.04524302683,10992.826097819674,229.28891116475285,0.7769850929962144,59813.55256793164,2,3,left-turn,453.3133225920146,53820.3235648784,11000.0,230.1542,76.46603551151334,0.0,-20.0,-19.995833941626486,0.1432394487829405,77.9302996789343,1.36278095044735,5.579738068918282e-16,-5.0071168701381493e-05,-3.616547913495243e-20,-0.01405938686890769,9577.499443689572,586570.5752903068,32704.637720533985,33789.568798839355,32704.637720533985,0.7117130172064448,11943.37866113141,0.0,-520.8585803256019,7.338570198856383e-10,31125.79458429194,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7401947372672306,5.579738068918282e-16,-1.1701016927715122e-05,0.01999999999998898,-0.0014827247179753271,jsbsim-1.3.1-a320-coefficient-surrogate
235.0,428.1161134838501,53073.7014367787,10992.826097819674,229.30704971415727,0.777046558604927,59812.84085491444,2,3,left-turn,508.7499672916719,54043.699608334355,11000.0,230.1542,75.65824715964597,0.0,-20.0,-19.999094659903463,0.1432394487829405,77.12122878752352,1.3486825180350817,4.1848035516887114e-16,-5.691026991318788e-05,-1.7359429984777165e-20,-0.014120950937163363,9578.942069593524,586563.5957698468,32705.52593930156,33767.70659496211,32705.52593930156,0.7112775346180049,11942.077947817888,0.0,-448.93846688878443,7.33967558252454e-10,31125.63247409064,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7396796471898037,4.1848035516887114e-16,-3.814068087790306e-06,0.01999999999998898,-0.001482122992481238,jsbsim-1.3.1-a320-coefficient-surrogate
236.0,481.7789622851725,53296.64093912661,10992.826097819674,229.32480811921678,0.777106736028844,59812.12957737982,2,3,left-turn,567.3302801749347,54266.27190065326,11000.0,230.1542,74.85045880777861,0.0,-20.0,-20.000726303852698,0.1432394487829405,76.31051492738729,1.3345840186292754,3.138602663766534e-16,-2.847755913435384e-05,-8.332526392693038e-21,-0.01414962615093015,9580.354461212091,586556.6205200118,32706.39059235725,33746.29794144751,32706.39059235725,0.7108510864932004,11940.809445200215,0.0,-452.0005718626753,7.340757799767367e-10,31048.898886758085,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7391752342272867,3.138602663766534e-16,1.0123175537354294e-06,0.01999999999998898,-0.001477869666725429,jsbsim-1.3.1-a320-coefficient-surrogate
237.0,538.5838925618757,53518.81894774847,10992.826097819674,229.3421943476697,0.7771656522680234,59811.41872629333,2,3,left-turn,629.0426174508054,54487.99620196807,11000.0,230.1542,74.04267045591124,0.0,-20.0,-20.00090396464805,0.1432394487829405,75.49961065456871,1.3204854857267012,2.3539519978249006e-16,-3.1007658306412335e-06,-3.999612668492658e-21,-0.014152949479174434,9581.737252248962,586549.6494522045,32707.232172650693,33725.333317856464,32707.232172650693,0.7104334831903332,11939.572479131879,0.0,-479.30941476326325,7.341817336147828e-10,30949.607575190304,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7386812745470708,2.3539519978249006e-16,2.1532138533322005e-06,0.01999999999998898,-0.0014726378780478837,jsbsim-1.3.1-a320-coefficient-surrogate
238.0,598.5200050197722,53740.190817080686,10992.826097819674,229.35921620013346,0.7772233337562049,59810.70829281014,2,3,left-turn,693.8747127874445,54708.82844096376,11000.0,230.1542,73.23488210404392,0.0,-20.0,-20.00047649840873,0.1432394487829405,74.68936996012444,1.3063869360757412,1.7654639983686755e-16,7.4606933172628485e-06,-1.919814080876476e-21,-0.014141367851697673,9583.091063116084,586542.6824796866,32708.05116281549,33704.803404006554,32708.05116281549,0.7100245390567039,11938.366389582956,0.0,-499.9360439608577,7.342854667044348e-10,30863.322537599368,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7381975490127413,1.7654639983686755e-16,1.3862033876360784e-06,0.01999999999998898,-0.0014681542985316702,jsbsim-1.3.1-a320-coefficient-surrogate
239.0,661.5757612690539,53960.71206698593,10992.826097819674,229.37588131361633,0.7772798063727109,59809.99826827108,2,3,left-turn,761.813679750303,54928.724723637235,11000.0,230.1542,72.42709375217656,0.0,-20.0,-20.000068781920238,0.1432394487829405,73.88010343701825,1.29228837805059,1.3240979987765066e-16,7.115995138851309e-06,-9.215107588207084e-22,-0.014124365354369891,9584.416501212963,586535.7195175407,32708.84803538542,33684.6990757409,32708.84803538542,0.7096240723443299,11937.19053034401,0.0,-506.7533642390374,7.34387025786483e-10,30806.574614952915,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.737723843085349,1.3240979987765066e-16,3.6688955633978436e-07,0.01999999999998898,-0.0014651934474423567,jsbsim-1.3.1-a320-coefficient-surrogate
240.0,727.7389874421444,54180.33839152551,10992.826097819674,229.39219716495575,0.7773350954540967,59809.288644198736,2,3,left-turn,832.8460143635078,55147.641342021925,11000.0,230.1542,71.61930540030919,0.0,-20.0,-19.999888824275804,0.1432394487829405,73.07174310076377,1.278189815838342,9.930734990823799e-17,3.1408534095235855e-06,-4.4232516423394e-22,-0.014108549410169115,9585.714161200127,586528.7604826316,32709.623253006128,33665.01140078645,32709.623253006128,0.7092319051274443,11936.044268736263,0.0,-504.8713042512011,7.344864564256185e-10,30781.236575576087,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7372599467267474,9.930734990823799e-17,-1.8860212763272892e-07,0.01999999999998898,-0.0014638096309334172,jsbsim-1.3.1-a320-coefficient-surrogate
241.0,796.9968774573465,54399.02566776903,10992.826097819674,229.40817107418354,0.7773892258055551,59808.579412293606,2,3,left-turn,906.9575977939983,55365.53478287552,11000.0,230.1542,70.81151704844183,0.0,-20.0,-19.99988605928419,0.1432394487829405,72.26402743236201,1.2640912515325464,7.448051243117849e-17,4.8258207434300623e-08,-2.1231607883229124e-22,-0.014097297833557546,9586.984625266776,586521.8052935691,32710.37726864233,33645.73163470105,32710.37726864233,0.7088478632217643,11934.926985327798,0.0,-500.9095839601439,7.345838032309411e-10,30780.57352378519,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7368056543049827,7.448051243117849e-17,-2.808647312214043e-07,0.01999999999998898,-0.0014636436278354392,jsbsim-1.3.1-a320-coefficient-surrogate
242.0,869.3359961652161,54616.72996460345,10992.826097819674,229.42381020782034,0.7774422217120797,59807.870564430385,2,3,left-turn,984.133699157876,55582.36173632887,11000.0,230.1542,70.00372869657446,0.0,-20.0,-19.999946809424856,0.1432394487829405,71.45665196623261,1.2499926861799766,5.586038432338387e-17,-1.0602899756549477e-06,-1.0191171783949979e-22,-0.014091360183782386,9588.228463392794,586514.8538706712,32711.110525780645,33626.85121690693,32711.110525780645,0.7084717761054802,11933.83807365588,0.0,-498.3980055939703,7.346791098760364e-10,30794.730447753413,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7363607645016819,5.586038432338387e-17,-1.6102157973224506e-07,0.01999999999998898,-0.0014641951761628332,jsbsim-1.3.1-a320-coefficient-surrogate
243.0,944.7422824955867,54833.407551520366,10992.826097819674,229.43912158210074,0.7774941069493932,59807.16209265428,2,3,left-turn,1064.3589784484084,55798.0791044946,11000.0,230.1542,69.19594034470708,0.0,-20.0,-19.999996883535626,0.1432394487829405,70.6493635542698,1.2358941203040192,4.1895288242537907e-17,-8.739581029248071e-07,-4.89176245629599e-23,-0.01408984080194731,9589.44623360526,586507.9061359281,32711.823458628256,33608.36176680811,32711.823458628256,0.7081034768419169,11932.776939954885,0.0,-497.83312875518163,7.347724191186294e-10,30814.5520749506,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7359250802213839,4.1895288242537907e-17,-3.1856454356533224e-08,0.01999999999998898,-0.0014650091793988037,jsbsim-1.3.1-a320-coefficient-surrogate
