time_s,north_m,east_m,altitude_m,speed_m_s,mach,mass_kg,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,heading_rad,flight_path_angle_rad,p_rad_s,q_rad_s,r_rad_s,dynamic_pressure_pa,lift_n,drag_n,thrust_n,required_thrust_n,fuel_flow_kg_s,thrust_margin_n,side_force_n,roll_moment_nm,pitch_moment_nm,yaw_moment_nm,control_path,allocation_status,allocation_residual_norm,saturation_count,throttle_ratio,flight_path_angle_command_rad,control_effectivity_source
285.39999999999236,11855.402592714854,13048.604195153684,10708.04248151354,236.54400322517122,0.7982102367937536,59783.82756363182,3,4,inbound-descent,12000.0,13163.54724154051,10707.388302999303,230.1542,-90.0,-0.9956804921916612,0.0,0.0,-0.9956804921916612,-89.99999999999993,-1.5707963267948954,-0.017377902758059977,0.0,0.0,0.0,10625.668178710162,586279.07257689,34042.20635626335,25902.74751325513,34042.20635626335,0.5546120512062606,11360.438589347359,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.5407539216021183,-0.017377902758059977,not_applicable_point_mass
285.59999999999235,11855.402592714854,13001.302537756823,10707.220395154665,236.5536297247306,0.7982330621936445,59783.71674638047,3,4,inbound-descent,12000.0,13117.516401540513,10706.588302999302,230.1542,-90.0,-0.9956804921916612,0.0,0.0,-0.9956804921916612,-89.99999999999993,-1.5707963267948954,-0.017377902764488088,0.0,0.0,0.0,10627.764610243314,586277.9858308921,34045.09947023185,25892.98076268621,34045.09947023185,0.5544175031249106,11359.932555829757,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.5404900873949121,-0.017377902764488088,not_applicable_point_mass
285.79999999999234,11855.402592714854,12953.998955350758,10706.398275339512,236.563213810853,0.7982557435287344,59783.60596828694,3,4,inbound-descent,12000.0,13071.485561540514,10705.788302999303,230.1542,-90.0,-0.9956804921916612,0.0,0.0,-0.9956804921916612,-89.99999999999993,-1.5707963267948954,-0.017377902770594793,0.0,0.0,0.0,10629.857429939337,586276.8994689011,34047.98833101024,25883.262446770274,34047.98833101024,0.5542239198341267,11359.431786083172,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.5402274040763877,-0.017377902770594793,not_applicable_point_mass
285.9999999999923,11855.402592714854,12906.693456416899,10705.576122215498,236.57275565868025,0.7982782813969403,59783.49522915821,3,4,inbound-descent,12000.0,13025.454721540518,10704.988302999303,230.1542,-90.0,-0.9956804921916612,0.0,0.0,-0.9956804921916612,-89.99999999999993,-1.5707963267948954,-0.017377902776396163,0.0,0.0,0.0,10631.946651879323,586275.8134890243,34050.872953534796,25873.592364997865,34050.872953534796,0.554031297339875,11358.93626186563,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.5399658668236021,-0.017377902776396163,not_applicable_point_mass
286.1999999999923,11855.402592714854,12859.386049401626,10704.753935929431,236.58225544263786,0.798300676393727,59783.384528802075,3,4,inbound-descent,12000.0,12979.423881540519,10704.188302999302,230.1542,-90.0,-0.9956804921916612,0.0,0.0,-0.9956804921916612,-89.99999999999993,-1.5707963267948954,-0.017377902781907463,0.0,0.0,0.0,10634.032290088766,586274.7278893769,34053.753352687134,25863.97031768103,34053.753352687134,0.5538396316644859,11358.445965001214,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.5397054708335267,-0.017377902781907463,not_applicable_point_mass
286.3999999999923,11855.402592714854,12812.076742716445,10703.931716627514,236.59171333643775,0.7983229291121167,59783.27386702713,3,4,inbound-descent,12000.0,12933.393041540523,10703.388302999303,230.1542,-90.0,-0.9956804921916612,0.0,0.0,-0.9956804921916612,-89.99999999999993,-1.5707963267948954,-0.0173779027871432,0.0,0.0,0.0,10636.114358537792,586273.6426680816,34056.629543294395,25854.396105950265,34056.629543294395,0.5536489188465927,11357.960877379868,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.539446211322972,-0.0173779027871432,not_applicable_point_mass
286.5999999999923,11855.402592714854,12764.76554473812,10703.109464455345,236.60112951308162,0.7983450401426988,59783.163243642746,3,4,inbound-descent,12000.0,12887.362201540524,10702.588302999302,230.1542,-90.0,-0.9956804921916612,0.0,0.0,-0.9956804921916612,-89.99999999999993,-1.5707963267948954,-0.017377902792117147,0.0,0.0,0.0,10638.192871141357,586272.5578232692,34059.50154012946,25844.869531750515,34059.50154012946,0.5534591549410522,11357.480980957072,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.5391880835284921,-0.017377902792117147,not_applicable_point_mass
286.7999999999923,11855.402592714854,12717.452463808824,10702.28717955792,236.6105041448634,0.7983670100736405,59783.052658459106,3,4,inbound-descent,12000.0,12841.331361540528,10701.788302999303,230.1542,-90.0,-0.9956804921916612,0.0,0.0,-0.9956804921916612,-89.99999999999993,-1.5707963267948954,-0.017377902796842398,0.0,0.0,0.0,10640.267841759483,586271.4733530781,34062.36935791113,25835.39039783842,34062.36935791113,0.5532703360188893,11357.006257753717,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.5389310827063163,-0.017377902796842398,not_applicable_point_mass
286.99999999999227,11855.402592714854,12670.137508236274,10701.464862079632,236.6198374033724,0.7983888394906962,59782.94211128716,3,4,inbound-descent,12000.0,12795.300521540528,10700.988302999303,230.1542,-90.0,-0.9956804921916612,0.0,0.0,-0.9956804921916612,-89.99999999999993,-1.5707963267948954,-0.017377902801331387,0.0,0.0,0.0,10642.33928419747,586270.3892556542,34065.23301130433,25825.958507778647,34065.23301130433,0.5530824581672247,11356.536689855777,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.538675204132261,-0.017377902801331387,not_applicable_point_mass
287.19999999999226,11855.402592714854,12622.820686293875,10700.642512164284,236.62912945949603,0.7984105289772171,59782.83160193865,3,4,inbound-descent,12000.0,12749.269681540532,10700.188302999302,230.1542,-90.0,-0.9956804921916612,0.0,0.0,-0.9956804921916612,-89.99999999999993,-1.5707963267948954,-0.017377902805595927,0.0,0.0,0.0,10644.4072122061,586269.3055291516,34068.092514920325,25816.573665940756,34068.092514920325,0.5528955174892121,11356.072259414126,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.5384204431016533,-0.017377902805595927,not_applicable_point_mass
