time_s,north_m,east_m,altitude_m,speed_m_s,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,p_rad_s,q_rad_s,r_rad_s,source_force_x_n,source_force_y_n,source_force_z_n,dynamic_pressure_pa,mach,aero_alpha_deg,aero_beta_deg,control_path,response_profile_id,elevator_deg,aileron_deg,rudder_deg,throttle_fraction,allocation_status,allocation_residual_norm,saturation_count
40.0,3.739288301323179e-13,6106.721225951217,221.97774115171975,152.400000001434,0,1,outbound-climb,0.0,6096.0,240.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3487.0755021608193,0.0,-91936.73834452874,13933.617782983545,0.4489944977671183,2.254574965288427,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.08932258371945931,reduced_response_law,0.0,0
42.0,3.925779998123641e-13,6411.285279734405,233.96845192714295,152.400000000478,0,1,outbound-climb,0.0,6400.8,252.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3483.0666697826655,0.0,-91832.60693704625,13917.83598123116,0.4490555290021656,2.254574965719498,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.08932258372901923,reduced_response_law,0.0,0
44.0,4.112271694922877e-13,6715.849333515592,245.95916270478236,152.40000000015934,0,1,outbound-climb,0.0,6705.6,264.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3479.0613378214293,0.0,-91728.47552325302,13902.054179592518,0.4491165851335596,2.2545749658631884,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.08932258373220588,reduced_response_law,0.0,0
46.0,4.2987633917217054e-13,7020.413387296112,257.9498734831605,152.40000000005313,0,1,outbound-climb,0.0,7010.400000000001,276.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3475.059510129291,0.0,-91624.34410735872,13886.272377991767,0.44917766617696997,2.254574965911085,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.089322583733268,reduced_response_law,0.0,0
48.0,4.4852550885203974e-13,7324.977441076409,269.94058426178486,152.4000000000177,0,1,outbound-climb,0.0,7315.200000000001,288.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3471.0611893994346,0.0,-91520.21269076473,13870.49057640362,0.4492387721489216,2.25457496592705,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.08932258373362213,reduced_response_law,0.0,0
50.0,4.671746785319044e-13,7629.541494856633,281.9312950404913,152.40000000000592,0,1,outbound-climb,0.0,7620.0,300.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3467.066377940396,0.0,-91416.08127393792,13854.708774819681,0.4492999030662354,2.254574965932372,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.08932258373374008,reduced_response_law,0.0,0
52.0,4.858238482117675e-13,7934.105548636832,293.92200581922515,152.40000000000197,1,2,outbound-level,0.0,7924.8,300.0,152.4,90.0,0.0,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3463.0750779338487,0.0,-91311.9498570334,13838.926973237118,0.4493610589458415,2.2545749659341463,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.08932258373377959,reduced_response_law,0.0,0
54.0,5.044730178916302e-13,8238.669602417023,305.9127165979681,152.40000000000066,1,2,outbound-level,0.0,8229.6,300.0,152.4,90.0,0.0,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,1475.649183868527,0.0,-54610.56035094814,13823.145171655035,0.4494222398047177,0.7515249886447154,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.08932258373379266,reduced_response_law,0.0,0
56.0,5.231350296443754e-13,8543.44338316325,309.9105372106971,152.40000000000023,1,2,outbound-level,0.0,8534.4,300.0,152.4,90.0,0.0,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,814.1810284338062,0.0,-42395.330309863304,13817.883364174631,0.449442643658783,0.2505083295482385,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.08932258373379692,reduced_response_law,0.0,0
58.0,5.417984684759676e-13,8848.240469875705,311.24317804790076,152.4000000000001,1,2,outbound-level,0.0,8839.2,300.0,152.4,90.0,0.0,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,593.8035799258923,0.0,-38325.650663785054,13816.129383642457,0.4494494457344306,0.08350277651607949,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.08932258373379835,reduced_response_law,0.0,0
60.0,5.604620658741215e-13,9153.04014617663,311.68739291832355,152.40000000000003,1,2,outbound-level,0.0,9144.0,300.0,152.4,90.0,0.0,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,520.356868304103,0.0,-36969.32009705779,13815.544721809294,0.4494517131680326,0.02783425883869316,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.08932258373379892,reduced_response_law,0.0,0
