table_id,declared_id,name,function_name,source_kind,dimensions,shape,breakpoint_ids,flat_index,coordinates,value,issues
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,2,"[0.0,20000.0]",10800.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,3,"[0.0,30000.0]",7000.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,4,"[0.0,40000.0]",4000.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,5,"[0.0,50000.0]",2500.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,6,"[0.2,0.0]",21420.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,7,"[0.2,10000.0]",15700.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,8,"[0.2,20000.0]",11225.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,9,"[0.2,30000.0]",7323.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,10,"[0.2,40000.0]",4435.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,11,"[0.2,50000.0]",2600.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,12,"[0.4,0.0]",22700.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,13,"[0.4,10000.0]",16860.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,14,"[0.4,20000.0]",12250.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,15,"[0.4,30000.0]",8154.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,16,"[0.4,40000.0]",5000.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,17,"[0.4,50000.0]",2835.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,18,"[0.6,0.0]",24240.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,19,"[0.6,10000.0]",18910.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,20,"[0.6,20000.0]",13760.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,21,"[0.6,30000.0]",9285.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,22,"[0.6,40000.0]",5700.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,23,"[0.6,50000.0]",3215.3,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,24,"[0.8,0.0]",28070.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,25,"[0.8,10000.0]",21075.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,26,"[0.8,20000.0]",15975.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,27,"[0.8,30000.0]",11115.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,28,"[0.8,40000.0]",6860.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,29,"[0.8,50000.0]",3950.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,30,"[1.0,0.0]",28885.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,31,"[1.0,10000.0]",23319.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,32,"[1.0,20000.0]",18300.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,33,"[1.0,30000.0]",13484.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,34,"[1.0,40000.0]",8642.0,
T_MAX_table,T_MAX_table,T_MAX table,,top-level-definition,2,"[6,6]",MACH_PTS;ALT_PTS,35,"[1.0,50000.0]",5057.0,
