time_s,position_n_m,position_e_m,position_d_m,altitude_m,u_mps,v_mps,w_mps,qw,qx,qy,qz,p_rad_s,q_rad_s,r_rad_s
0.60999999999999999,105.17668068000022,0,2.3276075341802914e-12,3051.9624000000003,172.23545996014943,0,7.992150327479548,0.99973124913056666,0,0.023182526002074065,0,0,-1.4069886166139426e-12,0
0.62,106.90088856000023,0,2.5006459806407481e-12,3051.9624000000003,172.23545996014954,0,7.9921503274778791,0.99973124913056688,0,0.023182526002067032,0,0,-1.4078179698509841e-12,0
0.63,108.62509644000023,0,2.6812858048039687e-12,3051.9624000000003,172.23545996014968,0,7.9921503274762236,0.99973124913056699,0,0.023182526002059993,0,0,-1.4081125926282345e-12,0
0.64000000000000001,110.34930432000024,0,2.8696689745061898e-12,3051.9624000000003,172.23545996014983,0,7.9921503274745813,0.99973124913056721,0,0.023182526002052957,0,0,-1.4078836477029594e-12,0
0.65000000000000002,112.07351220000025,0,3.0659211660136227e-12,3051.9624000000003,172.23545996014997,0,7.9921503274729542,0.99973124913056732,0,0.023182526002045921,0,0,-1.4071425950523039e-12,0
0.66000000000000003,113.79772008000026,0,3.2701961617332142e-12,3051.9624000000003,172.23545996015011,0,7.9921503274713421,0.99973124913056755,0,0.023182526002038892,0,0,-1.4059015736722683e-12,0
0.67000000000000004,115.52192796000027,0,3.4826166592797031e-12,3051.9624000000003,172.23545996015025,0,7.9921503274697461,0.99973124913056766,0,0.02318252600203187,0,0,-1.4041723267466759e-12,0
0.68000000000000005,117.24613584000028,0,3.7033127513902146e-12,3051.9624000000003,172.23545996015039,0,7.9921503274681669,0.99973124913056788,0,0.023182526002024858,0,0,-1.4019674679791419e-12,0
0.69000000000000006,118.97034372000029,0,3.9324189573739752e-12,3051.9623999999999,172.23545996015054,0,7.9921503274666046,0.99973124913056799,0,0.023182526002017857,0,0,-1.3992980275404047e-12,0
0.70000000000000007,120.6945516000003,0,4.170072761908274e-12,3051.9623999999994,172.23545996015068,0,7.99215032746506,0.99973124913056821,0,0.023182526002010873,0,0,-1.3961765130406274e-12,0
0.71000000000000008,122.4187594800003,0,4.4163805611414537e-12,3051.962399999999,172.23545996015082,0,7.9921503274635342,0.99973124913056832,0,0.023182526002003902,0,0,-1.392614724321041e-12,0
0.71999999999999997,124.14296736000033,0,4.6714857344459008e-12,3051.9623999999985,172.23545996015096,0,7.9921503274620269,0.99973124913056854,0,0.023182526001996953,0,0,-1.3886249502758203e-12,0
0.72999999999999998,125.86717524000035,0,4.9354990974182805e-12,3051.9623999999981,172.2354599601511,0,7.9921503274605392,0.99973124913056866,0,0.023182526001990021,0,0,-1.3842194679982645e-12,0
0.73999999999999999,127.59138312000037,0,5.2085536652037874e-12,3051.9623999999976,172.23545996015125,0,7.9921503274590719,0.99973124913056877,0,0.023182526001983114,0,0,-1.3794104423574192e-12,0
0.75,129.31559100000038,0,5.4907780040999621e-12,3051.9623999999972,172.23545996015139,0,7.9921503274576251,0.99973124913056899,0,0.023182526001976234,0,0,-1.3742090486682468e-12,0
0.76000000000000001,131.0397988800004,0,5.7822681147602519e-12,3051.9623999999967,172.23545996015153,0,7.9921503274561987,0.9997312491305691,0,0.023182526001969378,0,0,-1.3686284225204577e-12,0
0.77000000000000002,132.76400676000043,0,6.0831510757837962e-12,3051.9623999999963,172.23545996015167,0,7.9921503274547936,0.99973124913056932,0,0.023182526001962554,0,0,-1.3626794234797332e-12,0
0.78000000000000003,134.48821464000045,0,6.3935287971163981e-12,3051.9623999999958,172.23545996015181,0,7.9921503274534098,0.99973124913056943,0,0.023182526001955757,0,0,-1.3563743874133105e-12,0
0.79000000000000004,136.21242252000047,0,6.7135091170171013e-12,3051.9623999999953,172.23545996015196,0,7.9921503274520482,0.99973124913056965,0,0.023182526001948998,0,0,-1.34972454976364e-12,0
0.80000000000000004,137.9366304000005,0,7.0431894842710566e-12,3051.9623999999949,172.2354599601521,0,7.9921503274507089,0.99973124913056977,0,0.023182526001942268,0,0,-1.3427425316147724e-12,0
0.81000000000000005,139.66083828000052,0,7.382689565889388e-12,3051.9623999999944,172.23545996015224,0,7.9921503274493926,0.99973124913056988,0,0.023182526001935575,0,0,-1.335438571499287e-12,0
0.82000000000000006,141.38504616000054,0,7.732111256804749e-12,3051.962399999994,172.23545996015238,0,7.9921503274480994,0.9997312491305701,0,0.023182526001928921,0,0,-1.3278260653510999e-12,0
0.83000000000000007,143.10925404000056,0,8.091556442059688e-12,3051.9623999999935,172.23545996015253,0,7.9921503274468293,0.99973124913057021,0,0.023182526001922305,0,0,-1.3199165161016578e-12,0
0.84000000000000008,144.83346192000059,0,8.4611136985452662e-12,3051.9623999999931,172.23545996015267,0,7.9921503274455823,0.99973124913057043,0,0.02318252600191573,0,0,-1.3117209351212454e-12,0
0.84999999999999998,146.55766980000061,0,8.8408804639088575e-12,3051.9623999999926,172.23545996015281,0,7.9921503274443593,0.99973124913057054,0,0.023182526001909193,0,0,-1.3032511164621297e-12,0
0.85999999999999999,148.28187768000063,0,9.2309541921910208e-12,3051.9623999999922,172.23545996015295,0,7.9921503274431602,0.99973124913057065,0,0.023182526001902702,0,0,-1.2945179667137142e-12,0
0.87,150.00608556000066,0,9.6314189918597592e-12,3051.9623999999917,172.23545996015309,0,7.9921503274419852,0.99973124913057088,0,0.023182526001896256,0,0,-1.2855323859458333e-12,0
0.88,151.73029344000068,0,1.0042350109451545e-11,3051.9623999999912,172.23545996015324,0,7.992150327440835,0.99973124913057099,0,0.023182526001889851,0,0,-1.2763056795911955e-12,0
0.89000000000000001,153.4545013200007,0,1.0463861255783595e-11,3051.9623999999908,172.23545996015338,0,7.9921503274397088,0.9997312491305711,0,0.023182526001883495,0,0,-1.2668495328037701e-12,0
0.90000000000000002,155.17870920000072,0,1.0896029142610417e-11,3051.9623999999903,172.23545996015352,0,7.9921503274386074,0.99973124913057132,0,0.023182526001877191,0,0,-1.257174058133206e-12,0
0.91000000000000003,156.90291708000075,0,1.133891124003257e-11,3051.9623999999899,172.23545996015366,0,7.992150327437531,0.99973124913057143,0,0.023182526001870932,0,0,-1.2472907523524625e-12,0
0.92000000000000004,158.62712496000077,0,1.179260793951183e-11,3051.9623999999894,172.2354599601538,0,7.9921503274364794,0.99973124913057154,0,0.023182526001864722,0,0,-1.2372101215710827e-12,0
0.93000000000000005,160.35133284000079,0,1.2257187065829282e-11,3051.962399999989,172.23545996015395,0,7.9921503274354535,0.99973124913057165,0,0.023182526001858564,0,0,-1.2269431698580315e-12,0
0.94000000000000006,162.07554072000082,0,1.2732729761530347e-11,3051.9623999999885,172.23545996015409,0,7.9921503274344525,0.99973124913057188,0,0.023182526001852461,0,0,-1.2164996240170274e-12,0
0.95000000000000007,163.79974860000084,0,1.3219293484541217e-11,3051.9623999999881,172.23545996015423,0,7.9921503274334764,0.99973124913057199,0,0.023182526001846407,0,0,-1.2058911876053717e-12,0
0.96000000000000008,165.52395648000086,0,1.3716965309873184e-11,3051.9623999999876,172.23545996015437,0,7.9921503274325261,0.9997312491305721,0,0.023182526001840405,0,0,-1.1951265107574681e-12,0
0.96999999999999997,167.24816436000091,0,1.4225813055942893e-11,3051.9623999999872,172.23545996015451,0,7.9921503274316006,0.99973124913057221,0,0.023182526001834458,0,0,-1.1842171135802053e-12,0
0.97999999999999998,168.97237224000096,0,1.4745894185449866e-11,3051.9623999999867,172.23545996015466,0,7.9921503274307009,0.99973124913057243,0,0.02318252600182857,0,0,-1.1731718612602762e-12,0
0.98999999999999999,170.69658012000102,0,1.52772557894654e-11,3051.9623999999862,172.2354599601548,0,7.992150327429826,0.99973124913057254,0,0.023182526001822735,0,0,-1.1620006192508276e-12,0
1,172.42078800000107,0,1.5819976054852145e-11,3051.9623999999858,172.23545996015494,0,7.9921503274289769,0.99973124913057265,0,0.023182526001816955,0,0,-1.1507142461107299e-12,0
1.01,174.14499588000112,0,1.6374112442579888e-11,3051.9623999999853,172.23545996015508,0,7.9921503274281527,0.99973124913057276,0,0.02318252600181123,0,0,-1.1393215360627084e-12,0
1.02,175.86920376000117,0,1.6939725377533993e-11,3051.9623999999849,172.23545996015523,0,7.9921503274273533,0.99973124913057299,0,0.023182526001805568,0,0,-1.1278316986565511e-12,0
1.03,177.59341164000122,0,1.7516829399738921e-11,3051.9623999999844,172.23545996015537,0,7.9921503274265788,0.9997312491305731,0,0.023182526001799958,0,0,-1.1162541566770239e-12,0
1.04,179.31761952000127,0,1.8105516014376178e-11,3051.962399999984,172.23545996015551,0,7.9921503274258301,0.99973124913057321,0,0.023182526001794407,0,0,-1.1045981473833172e-12,0
1.05,181.04182740000132,0,1.8705836756591377e-11,3051.9623999999835,172.23545996015565,0,7.9921503274251062,0.99973124913057332,0,0.023182526001788915,0,0,-1.0928728282398924e-12,0
1.0600000000000001,182.76603528000138,0,1.9317822449680006e-11,3051.9623999999831,172.23545996015579,0,7.9921503274244072,0.99973124913057343,0,0.023182526001783482,0,0,-1.0810867811399985e-12,0
1.0700000000000001,184.49024316000143,0,1.9941529074869004e-11,3051.9623999999826,172.23545996015594,0,7.9921503274237322,0.99973124913057354,0,0.023182526001778107,0,0,-1.0692486110142652e-12,0
1.0800000000000001,186.21445104000148,0,2.0576974143638081e-11,3051.9623999999822,172.23545996015608,0,7.9921503274230821,0.99973124913057365,0,0.023182526001772792,0,0,-1.0573656678192414e-12,0
1.0900000000000001,187.93865892000153,0,2.1224218075201307e-11,3051.9623999999817,172.23545996015622,0,7.9921503274224559,0.99973124913057376,0,0.023182526001767536,0,0,-1.0454478885668893e-12,0
1.1000000000000001,189.66286680000158,0,2.1883288744849699e-11,3051.9623999999812,172.23545996015636,0,7.9921503274218546,0.99973124913057398,0,0.023182526001762342,0,0,-1.033502759941726e-12,0
1.1100000000000001,191.38707468000163,0,2.2554211053375425e-11,3051.9623999999808,172.2354599601565,0,7.9921503274212773,0.9997312491305741,0,0.023182526001757207,0,0,-1.0215379019776639e-12,0
1.1200000000000001,193.11128256000168,0,2.323703654616392e-11,3051.9623999999799,172.23545996015665,0,7.992150327420724,0.99973124913057421,0,0.023182526001752132,0,0,-1.009561455786955e-12,0
1.1300000000000001,194.83549044000173,0,2.3931794577212451e-11,3051.962399999979,172.23545996015679,0,7.9921503274201946,0.99973124913057432,0,0.023182526001747115,0,0,-9.9758139105647079e-13,0
1.1400000000000001,196.55969832000179,0,2.4638514500934175e-11,3051.9623999999781,172.23545996015693,0,7.9921503274196883,0.99973124913057443,0,0.023182526001742157,0,0,-9.8560481705246253e-13,0
1.1500000000000001,198.28390620000184,0,2.5357230112772981e-11,3051.9623999999772,172.23545996015707,0,7.9921503274192052,0.99973124913057454,0,0.023182526001737262,0,0,-9.7363878578206177e-13,0
1.1600000000000001,200.00811408000189,0,2.6087947088887243e-11,3051.9623999999762,172.23545996015721,0,7.9921503274187451,0.99973124913057465,0,0.023182526001732425,0,0,-9.6169067343776592e-13,0
1.1699999999999999,201.73232196000194,0,2.683069478701097e-11,3051.9623999999753,172.23545996015736,0,7.9921503274183081,0.99973124913057476,0,0.023182526001727648,0,0,-9.4976720481872016e-13,0
1.1799999999999999,203.45652984000199,0,2.7585505530246239e-11,3051.9623999999744,172.2354599601575,0,7.9921503274178933,0.99973124913057487,0,0.023182526001722929,0,0,-9.3787523958815133e-13,0
1.1899999999999999,205.18073772000204,0,2.8352395361606319e-11,3051.9623999999735,172.23545996015764,0,7.9921503274175016,0.99973124913057498,0,0.02318252600171827,0,0,-9.260219668536786e-13,0
1.2,206.90494560000209,0,2.9131389197933122e-11,3051.9623999999726,172.23545996015778,0,7.9921503274171313,0.99973124913057509,0,0.023182526001713669,0,0,-9.1421353180265643e-13,0
1.21,208.62915348000215,0,2.9922497176961558e-11,3051.9623999999717,172.23545996015793,0,7.9921503274167831,0.99973124913057521,0,0.023182526001709128,0,0,-9.0245612442052601e-13,0
1.22,210.35336136000222,0,3.0725724990067966e-11,3051.9623999999708,172.23545996015807,0,7.9921503274164563,0.99973124913057532,0,0.023182526001704645,0,0,-8.9075538208551522e-13,0
1.23,212.0775692400023,0,3.1541088685593467e-11,3051.9623999999699,172.23545996015821,0,7.9921503274161507,0.99973124913057543,0,0.023182526001700222,0,0,-8.7911709466807277e-13,0
1.24,213.80177712000238,0,3.2368601355641898e-11,3051.962399999969,172.23545996015835,0,7.9921503274158665,0.99973124913057554,0,0.023182526001695857,0,0,-8.6754788224254076e-13,0
1.25,215.52598500000246,0,3.3208264257339191e-11,3051.9623999999681,172.23545996015849,0,7.9921503274156027,0.99973124913057565,0,0.023182526001691548,0,0,-8.5605302620289762e-13,0
1.26,217.25019288000254,0,3.4060087539558037e-11,3051.9623999999671,172.23545996015864,0,7.9921503274153594,0.99973124913057576,0,0.023182526001687298,0,0,-8.446378630997734e-13,0
1.27,218.97440076000262,0,3.4924076894645187e-11,3051.9623999999662,172.23545996015878,0,7.9921503274151364,0.99973124913057587,0,0.023182526001683103,0,0,-8.3330816864758577e-13,0
1.28,220.6986086400027,0,3.5800240998576996e-11,3051.9623999999653,172.23545996015892,0,7.992150327414933,0.99973124913057598,0,0.023182526001678968,0,0,-8.2206790150298581e-13,0
1.29,222.42281652000278,0,3.6688576674922159e-11,3051.9623999999644,172.23545996015906,0,7.9921503274147492,0.99973124913057609,0,0.023182526001674888,0,0,-8.1092245770956236e-13,0
1.3,224.14702440000286,0,3.7589083722646177e-11,3051.9623999999635,172.2354599601592,0,7.9921503274145849,0.99973124913057609,0,0.023182526001670863,0,0,-7.9987708726433618e-13,0
1.3100000000000001,225.87123228000294,0,3.8501776733104942e-11,3051.9623999999626,172.23545996015935,0,7.9921503274144392,0.99973124913057609,0,0.023182526001666887,0,0,-7.8893600913977878e-13,0
1.3200000000000001,227.59544016000302,0,3.942665106693338e-11,3051.9623999999617,172.23545996015949,0,7.9921503274143122,0.9997312491305762,0,0.02318252600166297,0,0,-7.7810360218702206e-13,0
1.3300000000000001,229.3196480400031,0,4.0363705044390728e-11,3051.9623999999608,172.23545996015963,0,7.9921503274142029,0.99973124913057632,0,0.023182526001659109,0,0,-7.6738381375986038e-13,0
1.3400000000000001,231.04385592000318,0,4.1312923676481977e-11,3051.9623999999599,172.23545996015977,0,7.9921503274141115,0.99973124913057643,0,0.023182526001655299,0,0,-7.5678163624250076e-13,0
1.3500000000000001,232.76806380000326,0,4.227429641019224e-11,3051.962399999959,172.23545996015991,0,7.9921503274140377,0.99973124913057654,0,0.023182526001651542,0,0,-7.4629965760411523e-13,0
1.3600000000000001,234.49227168000334,0,4.32478201034015e-11,3051.9623999999581,172.23545996016003,0,7.9921503274139809,0.99973124913057665,0,0.023182526001647837,0,0,-7.3594221260545024e-13,0
1.3700000000000001,236.21647956000342,0,4.4233493088061304e-11,3051.9623999999571,172.23545996016014,0,7.9921503274139409,0.99973124913057676,0,0.023182526001644183,0,0,-7.2571359820673938e-13,0
1.3800000000000001,237.9406874400035,0,4.5231310748257341e-11,3051.9623999999562,172.23545996016026,0,7.9921503274139178,0.99973124913057687,0,0.023182526001640582,0,0,-7.1561640187870819e-13,0
1.3900000000000001,239.66489532000358,0,4.62412669830046e-11,3051.9623999999553,172.23545996016037,0,7.9921503274139107,0.99973124913057687,0,0.023182526001637029,0,0,-7.0565475772407255e-13,0
1.4000000000000001,241.38910320000366,0,4.7263352738678907e-11,3051.9623999999544,172.23545996016048,0,7.9921503274139196,0.99973124913057687,0,0.023182526001633522,0,0,-6.958315891640202e-13,0
1.4100000000000001,243.11331108000374,0,4.8297561923841919e-11,3051.9623999999535,172.2354599601606,0,7.9921503274139436,0.99973124913057698,0,0.023182526001630066,0,0,-6.8614998315942876e-13,0
1.4199999999999999,244.83751896000382,0,4.9343863294590328e-11,3051.9623999999526,172.23545996016071,0,7.9921503274139827,0.99973124913057709,0,0.023182526001626659,0,0,-6.7661231564174274e-13,0
