time_s,north_m,east_m,altitude_m,speed_m_s,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,p_rad_s,q_rad_s,r_rad_s,source_force_x_n,source_force_y_n,source_force_z_n,dynamic_pressure_pa,mach,aero_alpha_deg,aero_beta_deg,control_path,response_profile_id,elevator_deg,aileron_deg,rudder_deg,throttle_fraction,allocation_status,allocation_residual_norm,saturation_count
0.0,0.0,0.0,0.0,152.4,0,1,outbound-climb,0.0,0.0,0.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,500.103213400962,0.0,-37369.604898241356,14225.778000000002,0.447869133900138,0.0,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
2.0,1.8663617219005664e-14,304.8,0.0,152.4,0,1,outbound-climb,0.0,304.8,12.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,2541.3137950604723,0.0,-75032.84741793844,14225.778000000002,0.447869133900138,1.503049977290022,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
4.0,3.732081284917735e-14,609.4951274957245,7.994953431017659,152.4,0,1,outbound-climb,0.0,609.6,24.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3219.2526550876246,0.0,-87522.47389887384,14215.255290293077,0.44790951923865285,2.004066636386696,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
6.0,5.5973014419461426e-14,914.1086958040803,18.653940364619807,152.4,0,1,outbound-climb,0.0,914.4000000000001,36.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3442.3788684424517,0.0,-91613.68034204106,14201.226262326874,0.44796337854879137,2.171072189418921,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
8.0,7.462323434342749e-14,1218.6899013721031,30.20076740626941,152.4,0,1,outbound-climb,0.0,1219.2,48.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3513.9717785277235,0.0,-92906.6763180343,14186.02868675076,0.44802174599876615,2.226740707096329,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
10.0,9.327275850599376e-14,1523.2597442941733,42.04351972258066,152.4,0,1,outbound-climb,0.0,1524.0,60.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3535.10085724281,0.0,-93267.76363111702,14170.44162350758,0.4480816330117301,2.2452968796554655,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
12.0,1.1192204683578658e-13,1827.825735774773,53.984911326549636,152.4,0,1,outbound-climb,0.0,1828.8000000000002,72.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3539.428412016646,0.0,-93318.53600445774,14154.724734293715,0.44814204315138817,2.25148227050851,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
14.0,1.3057125611996206e-13,2132.390436342476,65.95918241524316,152.4,0,1,outbound-climb,0.0,2133.6,84.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3538.163859646229,0.0,-93265.98218297798,14138.964570121958,0.44820264416564476,2.2535440674595253,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
16.0,1.492204390072995e-13,2436.954705817099,77.94441330118542,152.4,0,1,outbound-climb,0.0,2438.4,96.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3535.0396468932386,0.0,-93179.02422764029,14123.189981005033,0.44826332527188184,2.254231333109864,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
18.0,1.6786961309032438e-13,2741.518831506386,89.93329744942906,152.4,0,1,outbound-climb,0.0,2743.2000000000003,108.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3531.298554847549,0.0,-93080.61093340672,14107.410583577588,0.44832404953891897,2.254460421659976,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
20.0,1.8651878423798216e-13,3046.0829092574904,101.92339935138986,152.4,0,1,outbound-climb,0.0,3048.0,120.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3527.3543858656376,0.0,-92978.38343500781,14091.629583380472,0.4483848046625366,2.2545367845100137,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
